full_sq,life_sq,material,num_room
94,71,2,4
38,19,1,1
35,19,1,1
41,26,1,2
45,29,1,2
37,37,1,1
32,19,5,1
74,44,1,3
35,14,1,1
45,19,6,1
32,18,1,1
38,20,1,1
42,28,2,2
32,18,1,1
53,30,1,2
30,19,2,1
77,52,5,3
38,19,1,1
29,17,2,1
68,34,4,2
32,21,1,1
40,17,4,1
37,19,1,1
40,18,1,1
54,31,1,2
72,50,2,3
61,36,1,2
42,26,1,2
37,37,1,1
66,36,6,2
47,46,1,2
43,29,2,2
37,19,1,1
82,82,4,2
32,32,1,1
38,19,1,1
40,18,2,1
49,31,1,2
64,42,2,3
61,35,4,2
53,32,1,2
30,18,1,1
37,21,1,2
30,16,2,1
44,28,1,1
78,50,2,3
52,30,1,2
42,28,2,2
41,27,5,2
45,19,1,1
53,29,4,2
37,19,1,1
32,18,1,1
12,9,2,1
44,29,1,2
34,19,1,1
41,21,1,1
70,70,6,2
32,16,1,1
54,32,1,2
51,30,1,2
38,20,1,1
35,21,2,2
59,39,2,2
115,54,4,3
37,18,2,1
32,20,1,1
62,38,1,3
64,64,1,2
44,28,1,2
53,32,1,2
83,83,4,2
98,50,5,3
44,28,2,2
63,45,1,3
53,30,1,2
32,16,1,1
77,41,2,2
80,80,1,2
37,18,1,1
42,20,1,1
45,27,1,2
59,33,1,2
84,45,1,3
56,42,2,3
45,24,2,2
38,18,1,1
39,17,1,1
32,19,1,1
101,101,1,3
52,34,1,3
63,30,4,2
44,16,1,1
46,28,1,2
35,20,5,1
37,37,1,1
54,31,1,2
46,28,1,2
30,18,2,1
34,20,2,2
50,30,1,2
85,85,1,3
35,20,5,1
154,150,5,3
62,62,1,2
51,29,1,2
37,19,1,1
67,45,1,3
37,22,5,2
35,19,2,1
45,28,1,2
104,54,2,3
109,63,6,3
32,20,2,1
38,23,5,2
54,26,6,2
47,27,1,2
63,46,1,4
60,37,2,2
58,41,1,3
72,43,1,3
59,43,1,3
32,18,1,1
37,23,5,2
41,20,1,1
58,32,1,2
45,27,1,2
47,31,5,2
88,63,2,4
45,30,1,2
80,48,2,3
31,18,1,1
72,42,1,3
40,20,1,1
42,21,1,1
18,14,2,1
59,34,1,2
50,30,1,2
44,29,2,2
47,30,1,2
34,19,1,1
51,31,2,2
77,46,1,3
58,32,1,2
42,25,2,1
32,20,1,1
41,26,1,2
117,117,1,4
40,20,1,1
37,22,1,2
37,18,1,1
60,58,2,2
51,31,1,2
65,29,1,2
58,34,1,2
64,64,4,2
51,33,5,2
41,22,2,1
52,30,1,2
63,38,1,3
29,18,2,1
52,27,1,2
106,80,4,1
55,30,1,2
59,42,1,3
42,27,2,2
31,21,5,1
43,28,1,2
61,40,6,2
38,37,1,1
45,28,1,2
48,33,1,2
54,32,1,2
72,45,1,3
50,30,1,2
31,17,5,1
38,38,1,1
38,20,1,1
38,19,1,1
34,19,5,1
57,38,2,3
73,47,1,3
65,35,1,2
55,31,5,2
78,47,1,3
53,32,5,2
39,39,1,1
38,21,5,1
65,29,2,2
44,27,2,2
64,41,1,3
79,44,1,3
41,41,1,1
58,43,1,3
34,19,1,1
29,17,2,1
37,23,5,2
31,17,1,1
32,17,1,1
56,35,6,2
54,32,1,2
80,76,1,3
31,16,2,1
74,74,1,3
41,20,4,1
31,21,5,1
43,19,4,1
43,29,2,2
38,20,1,1
97,59,4,3
37,23,1,2
42,29,1,2
62,42,5,3
154,108,4,4
44,42,4,1
37,22,5,2
38,19,1,1
38,20,1,1
41,20,1,1
91,54,1,4
63,39,1,3
34,18,1,1
38,19,1,1
73,43,1,3
41,18,4,1
54,30,1,2
53,30,1,2
41,26,2,2
53,32,1,2
36,17,1,1
37,37,1,1
35,19,5,1
45,27,1,2
65,44,1,3
37,36,1,1
76,44,1,3
77,75,4,3
63,33,1,2
39,19,5,1
45,30,1,2
50,50,1,2
51,30,1,2
45,13,4,1
29,16,5,1
43,40,1,1
59,43,2,2
61,61,1,2
64,41,2,2
45,28,1,2
80,44,4,2
39,19,1,1
54,32,5,2
79,45,4,3
50,30,1,2
58,33,1,2
61,38,1,3
86,50,1,3
76,74,1,3
77,45,1,3
54,29,1,2
69,47,5,3
31,21,1,1
32,17,4,1
37,22,5,2
45,27,1,2
36,14,1,1
37,19,1,1
32,18,1,1
45,29,1,2
55,55,1,2
73,73,1,3
64,38,2,3
82,82,6,2
50,27,2,2
37,19,1,1
53,33,2,2
38,19,1,1
42,42,4,1
31,17,1,1
65,64,6,3
54,36,1,3
42,19,1,1
53,30,1,2
44,27,1,2
40,26,2,2
38,19,1,1
61,38,1,3
77,77,1,3
54,32,1,2
41,25,2,2
38,19,1,1
51,33,1,3
78,51,2,3
38,19,1,1
47,30,1,2
39,19,1,1
30,18,2,1
58,33,2,2
31,20,1,1
44,44,1,1
42,18,4,1
44,16,1,1
78,44,1,3
42,42,1,1
37,23,2,2
79,44,1,3
38,19,1,1
49,28,2,2
30,17,1,1
39,22,1,2
60,41,1,3
52,30,1,2
31,17,1,1
40,38,1,1
54,32,1,2
80,55,6,3
54,32,1,2
97,97,1,4
56,32,1,2
38,23,5,2
31,17,1,1
77,46,1,3
32,18,1,1
60,36,1,2
59,34,1,2
58,31,1,2
59,34,1,2
58,30,1,2
77,45,1,3
63,60,1,2
74,51,1,4
54,27,5,2
38,19,1,1
52,52,1,2
41,18,1,1
46,17,1,1
38,18,1,1
32,16,2,1
38,19,1,1
34,19,5,1
52,31,1,2
172,88,4,4
76,49,2,4
77,48,4,3
58,44,5,3
82,47,1,3
56,37,1,3
41,37,6,1
122,76,2,3
44,30,2,2
41,26,5,2
35,19,1,1
41,18,1,1
30,17,2,1
59,59,2,2
60,42,2,3
80,45,1,3
41,20,1,1
25,15,2,1
32,18,1,1
64,45,1,3
41,18,4,1
33,17,1,1
60,40,4,2
38,19,1,1
91,91,4,3
49,31,5,2
47,46,6,2
60,37,1,3
37,19,1,1
35,20,5,1
71,49,1,3
51,20,6,1
75,44,1,3
91,91,6,3
53,30,1,2
38,20,1,1
38,19,5,1
46,28,1,2
36,26,2,2
38,19,5,1
52,31,1,2
44,30,2,2
62,62,1,2
38,20,1,1
28,28,1,1
73,69,1,2
155,110,4,3
73,73,1,2
54,30,1,2
85,85,1,3
42,23,6,1
86,86,2,2
75,44,1,3
55,55,1,2
90,71,2,2
43,26,5,2
60,43,1,3
75,43,1,3
57,34,1,2
58,41,4,1
76,45,1,3
78,52,5,3
71,50,2,3
46,30,1,2
45,29,1,2
61,33,1,2
15,11,2,1
38,22,5,2
43,29,2,2
102,102,4,3
77,46,1,3
55,34,2,2
92,54,2,4
74,53,2,4
87,58,1,4
40,38,1,1
59,38,1,3
39,19,5,1
31,21,5,1
34,19,5,1
42,19,1,1
78,44,2,2
92,48,6,2
134,134,5,3
37,19,1,1
1,1,1,1
44,28,1,2
52,52,1,2
115,62,4,3
53,30,1,2
63,43,1,3
46,30,1,2
76,44,1,3
38,19,1,1
30,18,2,1
44,27,1,2
47,30,1,2
37,19,1,1
57,36,2,2
44,28,2,2
218,174,4,2
38,19,1,1
39,38,1,1
38,19,1,1
79,45,1,3
45,28,1,2
60,28,2,1
45,45,1,1
43,29,2,2
38,19,1,1
35,19,5,1
172,172,2,1
63,40,2,2
36,19,1,1
80,80,1,3
78,44,6,3
38,19,1,1
39,17,1,1
45,30,1,2
32,18,1,1
32,18,1,1
34,34,1,1
55,36,2,3
85,61,2,3
57,30,1,2
74,44,1,3
60,44,1,3
60,60,2,2
30,18,2,2
39,19,1,1
94,94,1,3
61,38,1,3
83,40,5,2
42,17,1,1
45,30,1,2
32,20,5,1
62,38,1,3
48,48,1,1
64,64,1,1
45,30,1,2
59,35,2,2
57,35,2,2
51,34,1,3
41,20,1,1
42,20,4,1
41,25,2,2
63,30,4,2
38,19,1,1
42,26,2,2
54,35,2,2
60,34,1,2
64,64,4,2
32,17,2,1
37,19,5,1
57,41,2,3
44,28,5,2
62,39,1,3
44,28,1,2
15,11,2,1
39,24,5,2
51,50,1,3
77,45,1,3
51,30,1,2
37,36,1,1
76,38,1,3
40,28,2,2
77,77,1,2
58,38,1,3
38,23,5,2
41,27,2,2
89,89,1,3
70,35,6,2
35,14,1,1
38,19,1,1
52,30,1,2
74,46,1,3
56,35,2,2
78,47,2,3
31,18,1,1
39,20,1,1
53,31,1,2
72,43,1,3
42,27,1,2
36,22,1,2
58,34,2,2
32,19,2,1
38,19,1,1
85,54,1,3
118,57,6,3
82,50,1,3
53,29,1,2
108,59,4,3
61,33,1,2
42,42,1,1
43,24,1,2
58,32,1,2
39,19,1,1
51,30,1,2
77,77,1,3
60,38,1,3
76,52,1,4
76,45,1,3
61,31,1,2
42,42,1,1
43,28,2,2
72,41,1,3
54,28,1,2
71,69,1,2
74,45,1,3
56,31,1,2
74,46,1,3
49,49,6,1
35,19,5,1
59,38,1,3
65,47,1,3
40,38,1,1
51,24,1,1
31,31,5,1
76,46,1,3
88,55,1,3
38,24,2,2
183,62,2,4
62,43,2,3
57,57,1,2
32,18,1,1
59,58,4,2
32,17,1,1
40,20,1,1
65,65,4,2
74,41,4,3
32,21,2,1
56,31,2,2
61,48,2,3
45,29,1,2
39,21,1,1
38,19,1,1
51,30,1,2
42,20,1,1
37,19,1,1
35,20,1,1
52,30,1,2
60,33,1,2
60,33,1,2
76,48,1,3
38,19,1,1
52,34,1,3
40,25,2,2
32,19,2,1
59,30,1,2
55,21,4,1
64,60,1,2
40,38,1,1
31,18,5,1
50,22,4,1
48,45,4,2
34,19,1,1
74,49,2,3
57,30,1,2
33,19,1,1
76,51,2,3
37,22,5,2
60,44,1,3
44,28,2,2
39,17,1,1
42,25,2,1
62,46,1,4
45,30,1,2
82,76,4,2
85,50,4,4
32,19,2,1
79,47,1,3
51,30,1,2
74,45,1,3
75,45,1,3
81,47,1,3
56,35,2,2
38,20,1,1
80,45,1,3
41,26,2,2
32,18,1,1
40,18,1,1
41,28,2,2
32,18,1,1
74,40,1,3
77,47,1,3
45,29,1,2
40,40,4,1
44,27,1,2
57,33,1,2
62,39,1,3
37,18,1,1
54,36,2,3
30,18,2,1
34,34,1,3
61,35,1,2
55,36,2,3
39,20,1,1
62,62,1,2
36,17,1,1
73,49,2,3
38,20,1,1
50,29,1,2
40,25,1,2
58,41,1,3
74,39,4,2
61,31,1,2
44,28,1,2
32,19,1,1
112,63,4,3
64,47,1,4
34,19,1,1
37,17,1,1
82,47,1,3
38,19,1,1
42,26,1,2
56,30,1,2
28,17,1,1
37,19,1,1
51,51,6,2
33,18,1,1
39,21,1,1
60,44,1,3
36,19,1,1
50,33,1,3
41,20,1,1
74,52,2,3
44,27,2,2
44,27,2,2
89,48,2,2
104,65,4,3
50,30,1,2
45,28,1,2
41,20,1,1
36,19,5,1
32,19,1,1
100,63,1,4
34,20,2,2
54,32,1,2
71,43,1,3
44,28,1,2
78,43,1,3
69,49,2,3
75,44,1,3
77,45,1,3
121,73,4,4
53,30,5,2
32,20,1,1
56,40,6,2
60,44,1,3
65,64,6,3
58,30,1,2
76,44,1,3
61,29,1,2
32,32,4,2
38,30,1,2
56,40,5,3
60,45,1,3
55,37,1,3
59,43,1,3
56,37,1,3
32,17,1,1
59,33,1,2
58,42,2,3
35,14,1,1
58,34,1,2
34,34,1,1
77,77,1,1
83,45,1,3
42,28,2,2
38,20,1,1
59,44,1,3
60,44,1,3
63,33,1,2
91,61,2,4
46,46,1,1
79,79,1,3
80,50,1,3
38,19,1,1
131,118,4,1
53,30,1,2
48,48,1,1
32,21,5,1
60,43,1,3
52,30,1,2
23,16,2,1
38,19,1,1
37,19,5,1
35,14,1,1
63,43,5,3
58,58,1,1
32,20,1,1
76,76,1,2
41,21,1,1
44,29,2,3
52,30,1,2
45,27,2,2
79,49,2,4
82,48,1,3
78,78,1,2
107,64,1,4
38,19,1,1
51,51,1,2
37,19,1,1
37,19,1,1
39,19,1,1
76,44,1,3
45,28,1,2
39,20,1,1
58,58,1,1
47,19,4,1
82,44,1,3
41,37,1,1
82,55,2,3
45,29,1,2
41,25,5,2
62,22,2,1
46,27,2,2
39,38,1,1
75,44,1,3
37,22,1,2
35,20,1,1
38,20,1,1
38,38,1,1
75,75,1,2
74,50,1,3
62,45,1,3
39,20,1,1
37,23,5,2
56,56,1,2
37,37,6,1
41,20,1,1
38,19,1,1
37,19,1,1
57,57,1,2
72,43,1,3
36,21,1,1
43,43,1,1
36,19,1,1
59,29,1,2
74,46,1,3
37,19,5,1
59,56,1,2
62,62,1,2
38,17,1,1
54,30,4,2
59,41,1,3
37,19,1,1
39,21,5,2
42,29,2,2
28,15,2,1
30,17,2,1
43,29,2,2
53,30,1,2
62,62,1,3
38,19,1,1
80,44,1,3
35,20,1,1
57,38,6,2
47,31,5,2
94,53,1,3
32,18,1,1
59,42,1,3
66,47,5,3
56,37,1,3
40,26,2,2
84,50,1,3
176,108,4,3
54,32,1,2
40,25,2,2
81,81,2,3
78,46,1,3
38,19,1,1
58,44,2,3
33,20,1,1
33,19,1,1
58,43,2,3
44,30,5,2
40,16,2,1
52,30,1,2
51,29,1,2
44,20,4,1
39,21,1,1
47,29,2,2
60,34,1,2
51,51,1,2
54,36,1,3
51,30,1,2
39,17,1,1
55,35,2,2
58,58,1,2
42,18,1,1
32,21,5,1
35,19,5,1
37,19,5,1
43,28,2,2
59,34,2,2
63,26,1,2
43,43,1,1
63,37,1,3
55,29,1,2
47,17,1,1
67,42,5,3
54,32,1,2
41,20,6,1
64,64,1,1
38,19,5,1
38,19,1,1
45,28,5,2
73,43,1,3
56,32,1,2
137,89,4,2
57,35,1,2
38,17,4,1
48,31,1,2
53,33,2,2
60,43,1,3
53,30,1,2
37,19,1,1
53,30,1,2
40,40,1,1
53,32,1,2
35,20,5,1
82,55,2,3
31,21,1,1
44,39,2,1
17,17,1,1
34,16,2,1
77,46,1,3
30,16,2,1
39,25,2,2
59,58,1,2
51,30,1,2
39,20,1,1
39,18,1,1
38,18,1,1
46,29,1,2
68,39,1,2
56,37,1,2
41,41,4,2
53,32,1,2
100,60,4,3
38,22,5,2
38,20,1,1
64,44,5,3
50,34,1,2
30,18,2,1
35,19,5,1
57,54,1,2
52,30,1,2
64,41,2,3
44,28,1,2
35,20,1,1
60,43,1,3
27,11,1,1
51,33,1,3
58,34,1,2
53,32,1,2
47,30,1,2
32,16,1,1
97,56,6,3
45,27,1,2
39,19,1,1
70,49,1,4
78,78,4,3
72,43,1,3
63,31,1,2
65,43,1,3
45,30,1,2
53,33,1,3
55,32,2,2
79,48,1,3
71,43,1,3
46,30,1,2
40,39,1,1
42,28,2,2
62,38,1,3
63,34,1,2
67,66,5,3
47,17,1,1
74,43,1,3
38,19,1,1
37,19,1,1
59,41,1,3
75,75,6,2
39,17,1,1
59,43,1,3
31,20,1,1
33,20,5,1
35,19,1,1
103,57,4,3
74,45,1,3
47,30,1,2
38,19,1,1
38,19,1,1
51,51,4,2
69,48,2,3
55,40,2,3
46,29,1,2
35,20,2,1
41,20,1,1
71,43,1,3
62,43,1,3
78,47,1,3
30,18,2,1
31,16,2,1
42,38,1,1
65,45,5,3
44,28,2,2
44,29,1,2
76,45,1,3
43,27,2,2
58,29,4,2
91,54,1,4
32,16,2,1
58,42,1,3
38,19,5,1
64,43,1,3
37,19,1,1
65,29,1,2
37,18,1,1
37,18,5,1
32,18,1,1
46,29,2,2
43,18,2,1
39,22,5,2
107,65,1,4
54,32,1,2
57,34,2,2
80,46,4,3
51,30,1,2
44,44,6,1
38,19,1,1
74,45,1,3
39,17,1,1
54,32,1,2
40,18,1,1
34,19,1,1
45,30,1,2
43,27,1,2
79,41,1,3
97,93,4,4
76,76,1,3
54,32,1,2
39,38,1,1
77,44,1,3
40,23,5,2
38,17,1,1
29,16,1,1
58,32,1,2
40,18,2,1
52,30,1,2
44,28,2,2
69,36,6,2
44,28,1,2
51,33,5,2
42,17,1,1
51,34,1,3
39,20,1,1
39,24,2,2
60,34,1,2
59,58,1,1
36,16,1,1
28,15,1,1
74,44,1,3
32,19,1,1
36,36,1,1
77,47,2,3
64,45,1,3
41,26,2,2
30,18,2,1
77,46,1,3
54,28,5,2
59,42,2,3
30,18,2,1
69,69,1,3
46,29,1,2
33,18,5,1
30,17,1,2
32,21,5,1
45,29,1,2
58,29,4,2
36,19,1,1
52,52,1,2
54,27,5,2
44,20,1,1
43,28,2,2
38,18,1,1
75,44,1,3
43,31,2,2
31,15,2,1
56,32,1,2
61,61,1,2
38,20,1,1
77,45,1,3
29,18,2,1
91,64,2,4
45,30,1,2
73,43,1,3
50,30,1,2
44,28,1,2
59,30,4,2
40,26,2,2
61,38,1,3
51,34,2,2
32,21,5,1
38,38,1,1
32,18,1,1
42,26,1,2
93,29,4,2
53,30,1,2
38,38,1,1
38,20,1,1
44,19,6,1
45,27,1,2
1,1,1,1
63,38,1,3
56,30,1,2
37,37,1,1
53,30,1,2
39,20,1,1
34,19,1,1
35,19,4,1
44,28,1,2
56,40,6,2
51,30,1,2
43,17,2,1
51,30,1,2
75,45,1,3
60,43,1,3
46,44,1,1
37,19,5,1
79,50,2,3
46,29,1,2
64,33,1,2
54,35,1,3
53,32,1,2
67,40,1,2
38,17,1,1
77,77,1,3
46,22,4,1
44,28,1,2
32,20,1,1
45,27,2,2
28,15,5,1
32,18,1,1
44,28,5,2
57,42,2,3
59,13,4,2
63,31,5,2
37,20,1,1
43,31,2,2
57,55,1,2
116,55,6,3
64,64,1,2
37,17,2,1
65,39,1,3
89,89,6,3
74,49,2,3
45,43,1,2
43,27,2,2
28,15,2,1
47,47,1,1
70,39,4,2
43,27,2,2
66,46,1,3
72,42,1,3
38,18,1,1
57,37,1,3
62,42,1,3
43,27,2,2
44,23,2,2
52,46,1,1
41,26,1,2
38,24,2,2
60,34,1,2
35,14,1,1
38,20,2,1
45,44,2,2
31,15,1,1
47,27,1,2
46,29,5,2
44,28,1,2
51,30,5,2
36,20,1,1
43,27,1,2
30,30,1,1
75,42,1,3
49,28,1,2
66,46,2,3
38,19,1,1
101,64,1,4
50,29,1,2
56,30,1,2
58,43,1,3
58,38,1,3
38,23,5,2
44,28,2,2
65,46,5,3
33,17,2,1
53,32,1,2
42,17,1,1
38,19,5,1
79,55,2,3
33,15,2,1
46,46,1,1
51,30,1,2
63,33,1,2
53,33,2,2
34,19,5,1
75,75,1,2
42,20,1,1
82,45,1,3
58,30,2,2
30,18,5,1
31,17,2,1
60,30,1,2
40,40,1,1
73,73,1,2
74,43,1,3
48,31,5,2
37,37,1,1
85,85,1,3
42,26,1,2
44,27,1,2
60,34,1,2
43,43,1,1
38,23,5,2
80,56,1,4
30,20,5,1
44,28,1,2
60,43,1,3
78,50,2,3
36,21,1,1
93,45,6,2
96,90,6,4
32,18,1,1
46,30,1,2
63,63,1,2
41,23,5,2
58,36,2,2
52,48,5,2
38,23,1,2
60,33,1,2
77,43,1,2
80,40,1,3
32,32,4,1
37,17,1,1
55,30,1,2
44,28,1,2
38,17,2,1
56,29,1,2
51,51,2,1
39,20,1,1
43,21,1,1
62,45,1,3
31,30,4,1
78,23,4,1
76,45,1,3
77,77,1,3
47,47,1,1
61,56,1,2
33,19,1,1
35,19,1,1
40,19,4,1
60,34,1,2
47,47,1,1
45,28,5,2
33,17,1,1
32,19,2,1
30,22,2,2
39,18,1,1
37,14,1,1
31,18,2,1
53,30,1,2
37,35,5,1
53,32,1,2
72,49,2,3
57,57,1,2
58,41,1,3
61,61,4,2
30,18,2,1
52,30,1,2
44,24,5,2
78,74,6,3
45,45,1,3
38,20,1,1
53,30,1,2
61,61,1,2
60,60,1,2
85,78,1,3
73,72,6,2
74,53,2,3
45,30,1,2
55,27,4,2
54,31,1,2
30,11,1,1
60,33,1,2
46,18,1,1
52,27,1,2
41,25,2,2
30,18,2,1
58,34,4,2
59,18,2,1
34,19,5,1
67,46,1,3
60,42,1,3
37,24,6,1
38,22,5,2
98,61,2,3
31,21,5,2
49,29,1,2
81,42,1,3
48,30,1,2
28,17,2,1
40,18,2,1
38,22,1,2
38,20,1,1
82,52,1,3
43,31,1,2
44,27,1,2
80,45,1,3
67,44,1,3
33,18,1,1
62,44,1,3
42,26,2,2
37,19,1,1
80,48,2,3
115,115,2,2
52,50,6,2
38,19,1,1
65,46,1,4
79,50,4,3
44,28,2,2
32,18,1,1
45,29,1,2
39,18,1,1
53,30,1,2
45,28,1,2
45,27,1,2
38,19,1,1
51,30,1,2
61,61,1,2
37,18,2,1
35,19,2,1
58,42,5,3
55,36,2,3
53,30,1,2
32,19,1,1
44,29,2,2
39,23,1,2
58,33,4,2
58,38,1,3
67,42,1,3
79,75,1,3
35,14,1,1
57,29,1,2
52,50,6,2
56,30,1,2
62,37,2,2
51,31,5,2
75,41,1,3
40,18,1,1
40,40,1,1
61,34,1,2
37,22,5,2
56,30,4,2
63,60,1,2
38,19,1,1
74,45,1,3
67,67,1,3
39,39,1,1
50,34,1,3
31,17,2,1
74,46,1,3
59,45,1,3
38,38,1,1
43,43,1,1
35,21,5,1
66,43,5,3
57,30,1,2
32,21,5,1
73,42,1,3
58,32,1,2
75,49,2,3
63,33,1,2
38,19,1,1
37,19,1,1
76,37,6,2
65,26,1,2
49,29,5,2
60,42,1,3
34,15,4,1
82,45,4,3
46,28,5,2
57,41,2,3
40,21,1,1
36,36,1,1
144,92,4,4
36,36,1,1
38,21,1,1
51,30,1,2
37,19,6,1
32,16,1,1
41,26,5,2
51,31,1,2
69,45,1,3
72,45,1,3
32,18,1,1
45,28,5,2
42,26,2,2
75,44,1,3
74,45,1,3
66,45,1,3
53,30,1,2
38,20,1,1
33,18,2,1
73,34,1,2
44,31,1,2
55,30,2,2
44,27,1,2
52,33,1,3
33,19,1,1
31,19,1,1
76,45,1,3
32,18,1,1
43,26,5,2
48,27,1,2
32,18,1,1
37,23,5,2
51,30,1,2
70,33,1,2
59,38,1,3
83,52,2,3
32,21,1,1
38,18,4,1
43,28,2,2
30,17,1,1
84,48,1,4
44,28,1,2
39,19,1,1
78,44,1,3
34,19,5,1
42,27,2,2
52,30,1,2
58,44,1,3
38,22,5,2
33,18,5,1
61,37,1,3
30,16,2,1
49,34,1,3
33,17,1,1
38,19,2,1
30,18,2,1
38,19,1,1
58,41,5,3
38,19,1,1
34,19,1,1
44,28,2,2
37,19,1,1
44,27,1,2
66,66,2,2
57,41,2,3
42,42,1,1
96,51,1,3
34,19,1,1
38,19,1,1
32,21,5,1
39,21,1,1
42,28,2,2
51,30,1,2
54,32,1,2
30,15,1,1
31,19,1,1
37,22,5,2
32,18,1,1
60,37,1,3
64,32,4,2
43,28,2,2
44,28,5,2
38,23,1,2
38,19,1,1
72,72,6,2
34,22,1,1
42,19,1,2
37,19,1,1
44,44,2,2
61,34,1,2
45,18,6,1
38,19,1,1
37,18,5,1
30,18,2,1
62,41,1,3
32,19,1,1
47,30,1,2
77,44,6,3
64,43,1,3
52,30,1,2
56,34,1,2
32,20,1,1
38,19,1,1
52,30,1,2
62,31,4,2
58,34,1,2
44,28,5,2
62,44,1,3
40,26,2,2
35,19,1,1
38,38,1,1
41,20,1,1
39,17,1,1
38,19,5,1
44,31,5,2
37,22,5,2
64,46,1,3
51,30,1,2
37,37,1,1
40,20,6,1
81,44,1,3
44,29,1,2
45,32,2,2
30,18,2,1
53,30,1,2
74,43,1,3
48,31,5,2
46,28,2,2
72,42,1,3
48,31,5,2
41,18,1,1
38,20,1,1
34,31,1,1
32,18,1,1
43,27,2,2
135,72,1,4
38,19,1,1
33,17,1,1
73,50,4,2
54,52,2,2
75,46,1,3
45,31,1,2
63,33,1,2
72,43,1,3
40,28,2,2
47,20,4,1
69,35,6,2
67,45,1,4
30,18,2,1
30,18,5,1
79,75,1,3
43,29,2,2
38,19,1,1
102,54,2,3
67,46,5,3
79,48,1,3
77,77,1,2
54,32,1,2
33,18,1,1
36,21,1,1
63,60,1,2
38,38,1,1
49,34,1,3
38,38,1,1
82,82,1,3
39,21,1,1
37,19,5,1
76,40,6,3
68,44,5,3
76,76,1,3
36,22,1,2
37,19,1,1
80,47,1,3
38,18,1,1
45,25,1,2
55,55,6,1
115,55,2,3
44,28,1,2
38,38,1,1
53,32,1,2
69,41,2,2
72,43,4,3
37,20,2,1
51,29,1,2
54,39,2,3
56,29,4,2
59,43,1,3
44,17,1,1
44,44,1,1
