full_sq,life_sq,material,num_room
53,34,1,3
64,42,2,3
52,35,1,2
60,35,1,2
45,28,1,2
76,47,1,3
57,29,2,2
78,50,2,3
36,36,1,1
58,41,1,2
37,37,1,1
31,18,1,1
32,20,5,1
78,53,2,3
38,20,1,1
43,28,1,2
27,18,6,1
38,24,2,2
32,18,5,1
52,19,1,2
45,28,1,2
63,46,1,4
39,19,1,1
56,41,2,3
96,96,2,2
64,64,1,2
44,18,1,1
30,19,1,1
39,22,5,2
32,19,1,1
59,45,1,3
61,31,1,2
37,22,5,2
35,19,5,1
37,24,1,2
76,49,2,3
45,29,1,2
31,19,1,1
45,32,5,2
36,18,1,1
38,20,1,1
62,45,1,3
45,24,2,1
64,39,1,3
77,46,1,3
37,19,1,1
32,18,1,1
32,18,1,1
30,18,2,1
78,45,1,3
32,18,1,1
43,27,2,2
43,29,2,2
41,20,1,1
31,18,2,1
18,14,2,1
67,67,1,3
44,28,1,2
51,35,1,2
39,20,1,1
150,79,4,4
83,45,1,3
41,26,2,2
55,34,2,3
41,20,1,1
53,31,1,2
33,17,2,1
41,18,1,1
46,28,1,2
42,28,1,2
50,28,2,2
42,18,4,1
32,18,1,1
53,32,1,2
64,44,1,3
66,44,5,3
45,29,1,2
29,27,1,1
53,26,1,1
57,35,2,2
45,28,5,2
63,60,1,2
50,29,1,2
51,30,1,2
37,34,1,1
31,18,2,1
40,17,1,1
66,40,1,2
49,29,2,2
46,30,5,2
41,20,1,1
54,32,4,2
45,28,5,2
51,30,1,2
44,30,1,2
35,17,1,1
43,30,2,2
44,29,2,2
39,22,1,2
31,31,2,1
61,61,1,2
65,39,1,3
65,45,1,3
43,27,2,2
52,31,5,2
37,37,1,1
38,21,1,1
39,20,1,1
33,19,1,1
79,79,1,3
34,18,2,1
44,27,1,2
63,43,1,3
35,19,5,1
45,30,1,2
33,19,1,1
44,29,1,2
78,43,1,3
54,32,1,2
56,55,1,2
39,22,1,2
44,29,1,2
99,47,2,3
45,29,1,2
56,31,2,2
53,32,1,2
59,59,1,2
63,33,6,2
75,46,1,3
63,43,1,3
41,26,1,2
207,93,2,4
64,45,6,2
41,20,1,1
65,65,1,2
75,42,1,3
46,46,1,1
64,41,2,3
62,30,6,2
36,20,1,1
39,22,1,2
40,40,1,1
65,44,1,3
31,14,5,1
53,28,5,2
42,27,1,2
78,54,2,3
63,63,1,2
118,71,1,4
39,18,1,1
40,27,2,2
43,21,4,1
47,30,1,2
32,18,1,1
64,40,1,3
37,37,1,1
58,32,1,2
98,98,1,4
79,51,1,3
61,34,1,2
64,43,1,3
33,18,5,1
40,23,1,2
36,20,2,1
36,21,1,1
47,46,6,2
33,18,1,1
60,44,1,3
55,32,1,2
79,79,1,3
85,85,1,3
63,33,1,2
32,20,1,1
15,11,2,1
39,20,1,1
43,31,1,2
63,44,1,3
62,44,1,3
79,49,5,3
104,104,1,2
85,25,4,1
40,40,1,2
33,19,1,1
50,34,1,3
43,29,2,2
34,19,1,1
38,19,1,1
32,18,1,1
33,16,1,1
59,31,2,2
77,77,1,3
57,57,1,2
69,40,1,3
45,18,6,1
99,52,1,3
29,17,2,1
65,46,1,4
81,48,1,3
61,35,6,2
38,23,5,2
30,18,1,1
53,30,1,2
57,37,1,3
38,20,4,1
46,18,1,1
104,53,2,2
56,35,2,2
38,18,4,1
44,29,2,2
42,14,1,1
32,20,1,1
43,43,2,1
63,48,2,3
38,19,1,1
48,48,1,1
48,31,1,2
44,27,5,2
53,30,1,2
93,58,2,3
36,19,1,1
76,45,1,3
34,14,1,1
45,28,1,2
56,29,1,2
54,27,1,2
30,19,2,1
33,33,4,1
30,18,2,1
36,20,1,1
35,20,1,1
52,20,2,1
38,19,1,1
35,20,1,1
47,17,1,1
58,33,1,2
58,29,4,2
77,49,4,3
40,23,2,2
77,45,1,3
46,29,1,2
52,52,1,2
80,35,4,2
46,28,1,2
38,17,1,1
44,28,5,2
60,42,1,3
39,39,1,1
43,28,2,2
79,75,1,3
45,18,1,2
34,18,1,1
57,36,2,2
101,101,1,3
43,17,1,1
32,18,1,1
74,46,2,3
38,19,5,1
29,18,2,1
60,60,1,2
40,18,1,1
51,30,1,2
63,33,1,2
58,30,1,2
40,26,2,2
50,31,5,2
35,19,5,1
74,44,1,3
37,36,1,1
31,17,2,1
36,18,1,1
37,18,1,1
54,32,1,2
41,17,5,1
53,32,1,2
165,165,4,4
52,52,6,2
73,42,1,3
43,27,1,2
100,63,1,4
63,33,1,2
58,31,1,2
40,40,1,1
41,20,1,1
37,35,2,1
45,30,1,2
77,45,1,3
38,19,1,1
47,30,1,2
39,19,1,1
57,54,6,2
44,28,5,2
51,30,1,2
75,44,1,3
51,31,5,2
45,28,1,2
52,30,1,2
47,47,4,1
74,42,1,3
74,45,1,3
36,20,5,1
30,18,2,1
134,69,1,4
74,45,1,3
33,17,1,1
30,30,4,1
77,45,1,3
74,42,1,3
32,18,1,1
23,15,2,1
45,17,1,1
79,44,1,3
78,74,1,3
77,46,1,3
63,33,1,2
60,33,1,2
37,18,1,1
53,30,1,2
83,54,5,3
79,44,1,3
42,17,1,1
43,29,2,2
62,45,1,3
37,17,1,1
51,30,1,2
59,32,2,2
51,50,1,2
40,20,1,1
67,67,1,3
63,63,1,2
59,33,1,2
36,21,1,1
37,22,5,2
80,54,2,3
47,27,1,2
53,30,1,2
69,44,6,3
32,21,5,1
44,29,2,2
56,31,2,2
76,44,1,3
37,13,2,1
56,36,2,3
44,28,2,2
39,19,1,1
72,48,1,2
174,139,5,1
80,80,6,2
43,27,2,2
82,46,4,3
39,18,1,1
42,27,2,2
53,32,1,2
38,19,1,1
38,20,1,1
58,38,1,3
65,65,4,2
43,27,1,2
37,19,1,1
42,25,2,1
56,56,1,1
72,50,2,3
45,30,1,2
37,19,2,1
46,22,2,1
35,18,2,1
58,30,2,2
34,18,2,1
38,20,1,2
39,18,2,1
77,46,1,3
49,29,2,2
58,30,1,2
43,27,5,2
39,20,1,1
72,72,1,2
72,40,6,2
32,16,1,1
45,28,1,2
45,19,2,1
29,29,4,1
38,37,1,1
44,28,1,1
82,49,4,3
39,19,1,1
92,92,1,3
40,40,1,1
58,44,1,3
41,20,1,1
43,31,2,2
35,17,5,1
108,108,1,3
56,32,1,2
75,46,1,3
36,19,2,1
61,61,1,2
39,38,1,1
34,18,5,1
74,51,1,4
117,66,4,3
54,32,1,2
41,18,5,1
34,21,2,1
31,18,2,1
41,23,1,1
43,31,1,2
47,28,1,2
39,20,1,1
41,41,1,1
30,19,2,1
53,30,1,2
52,33,2,2
54,32,1,2
71,41,4,3
51,40,4,2
39,19,1,1
40,18,1,1
62,62,1,2
80,47,1,3
41,18,1,1
48,31,1,2
66,44,5,3
77,46,1,3
32,18,1,1
35,18,1,1
51,30,1,2
81,45,4,2
39,20,1,1
35,19,5,1
82,48,1,3
40,17,1,1
45,27,1,2
41,20,1,1
45,30,1,2
33,17,1,1
40,21,1,1
52,52,1,2
53,30,1,2
29,27,1,1
45,27,1,2
57,57,1,2
66,45,5,3
32,20,1,1
75,43,1,3
31,19,2,1
80,54,5,3
74,47,2,3
39,39,1,1
64,35,4,2
54,32,5,2
36,20,5,1
48,18,6,1
76,74,1,3
51,30,1,2
35,20,2,1
71,43,1,3
45,27,1,2
58,31,1,2
40,24,1,2
38,19,1,1
40,23,5,2
45,45,1,3
61,61,1,2
45,32,5,2
31,19,1,1
76,76,1,3
78,43,1,3
42,27,1,2
36,18,1,1
45,16,1,1
40,26,2,2
29,16,1,1
52,35,1,3
31,16,2,1
58,33,1,2
29,17,2,1
52,30,1,2
41,20,1,1
44,17,2,1
62,62,1,2
33,19,1,1
63,36,2,2
31,21,5,1
43,27,2,2
39,17,1,1
60,44,1,3
59,41,1,3
32,20,5,1
59,41,1,3
45,30,1,2
34,19,5,1
38,19,1,1
38,17,1,1
39,23,1,1
47,18,4,1
36,19,5,1
78,78,1,3
60,33,1,2
42,28,2,2
38,19,1,1
30,18,2,1
35,19,2,1
54,31,2,2
55,34,2,2
44,25,2,2
63,39,1,3
48,48,1,1
39,20,1,1
54,32,2,2
55,55,1,2
43,28,2,2
39,20,1,1
73,44,1,3
30,18,1,1
43,40,1,1
39,15,4,1
46,27,1,2
44,27,2,2
39,23,5,2
31,20,1,1
38,19,1,1
62,44,1,3
35,18,2,1
64,45,1,3
35,19,5,1
44,27,1,2
60,44,1,3
57,37,1,3
54,30,2,2
43,28,2,2
42,17,1,1
38,19,1,1
101,101,1,3
74,46,1,3
51,30,1,2
62,46,1,4
42,30,2,2
32,18,1,1
51,33,1,3
76,44,4,3
48,31,1,2
66,40,1,3
94,94,4,3
31,21,5,1
65,65,1,2
35,16,2,1
53,32,1,2
34,19,1,1
31,16,2,1
32,21,5,1
40,25,1,2
42,38,1,1
53,30,1,2
102,60,6,3
45,30,1,2
35,19,1,1
43,26,2,2
46,27,1,2
65,30,1,2
59,34,1,2
67,42,5,3
76,51,2,3
46,22,2,1
84,84,1,3
79,52,1,4
32,32,1,3
41,24,2,2
26,10,1,1
37,33,2,1
44,28,2,2
57,41,2,3
45,27,1,2
53,53,1,2
60,33,1,2
40,38,1,1
52,51,1,2
33,16,1,1
53,30,1,2
76,45,1,3
37,22,5,2
47,46,2,2
30,18,2,1
57,30,1,2
84,52,1,3
52,24,4,1
58,34,2,2
77,44,1,3
70,39,4,2
82,44,1,3
34,21,2,2
55,32,2,2
47,47,1,1
38,18,1,1
76,45,1,3
45,13,4,1
65,64,2,3
59,36,2,2
64,50,2,2
42,42,1,1
37,18,5,1
51,30,1,2
33,19,1,1
43,18,1,1
38,37,4,1
104,58,2,3
115,55,4,3
39,37,1,1
31,18,2,1
31,19,5,1
1,1,1,1
80,49,2,4
74,45,1,3
93,56,2,3
32,18,1,1
44,44,1,2
65,43,1,3
76,45,1,3
38,19,1,1
44,27,1,2
51,31,1,2
44,30,2,2
53,28,1,2
62,62,1,2
127,58,1,3
63,33,4,2
53,33,2,2
32,20,1,1
70,70,6,2
63,43,1,3
147,147,1,3
44,29,1,2
44,26,2,2
45,30,2,2
36,20,1,1
45,26,1,2
32,18,1,1
45,29,1,2
75,46,1,3
68,34,1,2
61,36,2,2
83,83,1,3
79,44,1,3
41,41,6,1
64,30,4,2
38,18,1,1
67,43,1,3
64,38,1,3
75,45,1,3
30,19,2,1
36,22,1,2
82,54,2,4
56,35,5,2
44,27,1,2
76,45,1,3
42,27,1,2
56,31,2,2
42,26,2,2
73,44,1,3
113,78,1,3
38,18,1,1
32,20,1,1
59,38,1,3
51,29,1,2
55,32,2,2
76,44,1,3
72,51,2,3
76,76,1,1
68,39,1,2
42,27,1,2
38,19,1,1
57,40,2,3
32,21,1,1
28,15,2,1
34,19,5,1
38,38,6,1
44,27,2,2
42,26,1,2
51,30,1,2
51,51,1,2
53,30,1,2
45,28,5,2
41,18,1,1
52,30,1,2
58,32,1,2
63,45,1,3
64,64,1,1
45,29,5,2
43,29,2,2
38,38,1,1
78,49,2,3
32,18,1,1
80,45,1,3
45,29,1,2
109,56,4,3
77,46,1,3
32,17,1,1
72,70,1,2
44,28,5,2
49,31,5,2
36,20,1,1
45,28,1,2
87,56,2,4
82,51,2,3
45,27,1,2
43,29,1,2
40,20,6,1
35,14,1,1
36,36,1,1
70,46,2,3
32,20,5,1
76,45,1,3
56,32,5,2
52,30,1,2
38,20,1,1
77,77,1,2
39,17,1,1
32,18,1,1
79,79,1,3
102,102,1,3
32,18,1,1
35,14,1,1
50,30,1,2
38,19,1,1
78,46,1,3
84,50,1,3
39,20,1,1
38,37,1,1
61,56,6,2
38,20,1,1
58,32,1,2
112,112,1,3
104,53,4,3
53,32,1,2
34,34,1,1
80,45,1,3
52,30,1,2
37,37,1,1
59,38,1,3
52,33,1,3
47,19,1,1
47,17,1,1
60,30,1,2
39,18,4,1
58,37,1,3
45,30,1,2
52,52,1,2
38,19,1,1
35,19,1,1
43,19,2,1
39,22,1,2
55,38,6,2
79,48,1,3
83,44,1,3
55,37,1,3
40,23,5,2
39,20,1,1
40,23,5,2
80,56,1,4
63,42,2,3
36,21,1,1
29,18,2,1
38,24,2,2
39,21,1,1
54,28,1,2
86,56,1,4
30,18,5,1
41,20,1,1
60,34,1,2
37,19,1,1
86,48,1,3
42,21,5,1
42,28,2,2
32,17,2,1
92,54,1,4
37,15,6,1
74,43,1,3
82,50,1,3
72,35,6,3
32,18,1,1
61,37,1,3
34,18,2,1
34,15,6,1
60,34,1,2
36,18,1,1
47,47,1,1
58,32,1,2
79,79,1,3
89,89,2,3
39,22,5,2
44,30,1,2
30,18,2,1
37,37,1,1
52,52,1,2
52,34,2,3
55,30,1,2
72,43,5,3
165,124,6,1
49,34,1,2
37,21,1,1
43,29,2,2
51,30,1,2
55,34,2,2
30,18,2,1
40,22,5,2
45,30,1,2
82,49,1,3
58,36,2,2
51,34,1,3
40,20,1,1
59,22,2,1
49,31,1,2
71,42,1,3
39,39,1,1
98,63,1,4
75,35,1,2
50,48,4,1
31,17,2,2
32,18,1,1
59,32,1,2
39,20,1,1
38,20,6,1
61,43,2,3
43,29,2,2
42,28,2,2
38,38,1,1
82,82,5,3
78,46,5,1
38,38,1,1
53,32,1,2
33,20,1,1
32,18,1,1
31,16,2,1
76,45,1,3
52,34,2,3
77,77,1,3
53,32,1,2
53,29,1,2
31,19,5,1
38,23,5,2
75,44,1,3
52,30,1,2
35,22,6,1
218,174,4,2
45,28,5,2
150,146,4,4
74,45,1,3
38,19,1,1
26,15,1,1
38,20,1,1
39,20,1,1
54,30,1,2
42,18,6,1
53,33,1,3
53,29,1,2
46,28,1,2
59,43,1,3
97,52,2,3
41,25,2,2
45,42,1,1
51,30,5,2
61,33,1,2
43,27,1,2
65,65,1,3
47,31,1,2
54,32,1,2
44,27,1,2
18,13,2,1
48,31,5,2
37,23,2,2
37,19,1,1
108,57,4,3
38,19,1,1
31,21,4,1
32,20,1,1
60,44,1,3
43,31,2,2
44,30,1,2
57,30,1,2
72,34,4,2
58,30,1,2
58,34,1,2
45,28,1,2
61,38,1,3
79,79,1,3
51,30,1,2
49,28,2,2
44,27,1,2
44,31,5,2
69,33,2,2
77,53,2,3
32,18,1,1
50,28,2,2
67,67,1,3
61,61,1,2
101,62,4,3
37,18,2,1
29,16,2,1
32,20,1,1
51,51,1,2
44,31,5,2
43,39,1,1
53,30,1,2
68,46,5,3
60,42,1,3
49,29,1,2
39,19,1,1
63,33,1,2
52,30,1,2
50,34,1,3
67,41,2,2
44,19,4,1
35,19,1,1
75,44,1,3
80,44,4,2
56,32,1,2
14,13,2,3
77,50,2,3
79,44,1,3
59,33,1,2
76,45,1,3
34,18,2,1
34,19,1,1
38,20,1,1
36,19,2,1
44,42,1,2
38,20,1,1
74,43,1,3
54,32,1,2
46,28,1,2
45,27,1,2
34,19,1,1
32,16,1,1
45,30,5,2
44,27,1,2
54,32,1,2
46,14,1,2
50,30,1,2
30,18,2,1
74,47,5,3
50,25,2,2
38,19,5,1
31,21,5,1
54,32,1,2
54,28,1,2
77,45,1,3
63,33,1,2
36,19,5,1
52,34,1,3
32,21,5,1
116,73,2,4
38,20,1,1
77,45,1,3
34,20,1,1
38,19,1,1
43,27,1,2
32,18,1,1
76,49,2,3
39,19,5,1
42,27,1,2
39,17,1,1
39,19,1,1
57,29,1,2
41,25,2,2
41,20,1,1
32,19,1,1
51,51,1,2
84,45,1,3
58,34,2,2
76,44,1,3
52,30,1,2
51,34,1,3
38,18,6,1
133,124,2,1
64,38,1,3
43,43,1,1
72,43,1,3
102,62,6,3
39,20,1,1
43,20,6,1
42,42,4,1
40,17,2,1
78,78,1,2
52,30,1,2
60,33,1,2
42,27,1,2
72,38,1,2
74,37,1,2
37,22,1,2
64,46,1,4
63,30,1,2
58,40,1,3
76,50,2,3
36,19,5,1
45,29,2,2
66,33,5,2
58,30,1,2
58,38,1,3
84,52,1,3
35,20,5,1
54,54,1,1
54,29,2,2
64,64,4,2
44,28,1,2
60,44,2,3
45,28,2,2
52,30,1,2
44,28,1,2
44,44,1,1
32,18,2,1
39,18,1,1
85,44,1,3
36,25,5,2
74,49,2,3
46,27,2,2
38,38,4,1
74,41,1,3
43,28,2,2
76,45,1,3
51,51,2,2
75,75,6,2
81,43,1,3
90,52,4,3
36,16,2,1
57,27,4,2
60,34,1,2
29,27,4,1
79,49,5,3
38,20,1,1
54,32,2,2
38,18,1,1
37,22,1,2
44,28,5,2
58,15,1,2
51,30,1,2
74,45,1,3
44,28,1,2
79,79,1,3
52,29,1,2
37,22,5,2
93,93,1,3
36,19,2,1
40,40,1,1
38,20,4,1
33,20,2,2
54,32,1,2
89,55,1,4
38,19,5,1
46,31,1,2
42,26,5,2
38,19,1,1
45,29,1,2
37,19,1,1
44,28,1,2
37,18,1,1
63,39,1,3
75,45,1,3
53,32,1,2
51,51,1,2
30,22,2,2
37,22,5,2
30,18,2,1
57,41,2,3
31,19,2,1
31,31,1,1
53,30,1,2
30,18,2,1
66,46,1,3
48,32,2,3
53,30,1,2
43,16,2,4
59,42,1,3
79,55,2,3
39,19,1,1
42,19,1,2
98,63,2,3
32,17,1,1
54,30,4,2
55,39,2,3
38,19,1,1
39,18,6,1
37,22,1,2
34,19,1,1
37,22,5,1
52,31,5,2
34,19,5,1
91,61,2,4
41,20,1,1
42,17,1,1
109,68,4,3
54,34,2,2
35,19,1,1
45,28,1,2
63,45,1,3
39,21,1,1
51,29,1,2
42,19,1,1
38,18,1,1
39,20,1,1
38,19,1,1
39,37,1,1
58,44,5,3
50,30,1,2
44,28,1,2
38,20,1,1
43,18,2,1
71,71,4,2
81,45,1,3
87,51,1,3
49,49,1,1
38,18,1,1
45,29,1,2
57,40,2,3
43,29,2,2
38,23,1,2
41,20,6,1
66,42,1,3
37,22,1,2
74,42,6,2
62,35,2,2
60,27,1,2
56,56,2,3
62,32,1,2
32,20,5,1
52,51,1,2
59,38,1,3
62,62,1,2
113,59,4,3
53,35,2,3
71,71,1,2
63,46,1,4
41,26,2,2
43,27,1,2
39,25,2,2
33,20,2,1
39,23,1,2
45,30,1,2
38,19,1,1
41,25,2,2
44,44,1,1
76,45,1,3
75,43,1,3
43,26,2,2
58,32,1,2
62,62,1,2
44,28,5,2
64,30,6,2
51,34,1,3
53,30,1,2
46,29,1,2
63,33,1,2
41,16,1,1
32,18,2,1
28,16,2,1
50,29,1,2
38,19,1,1
43,21,1,1
49,29,1,2
110,55,1,3
53,29,1,2
170,73,1,3
40,26,2,2
72,39,6,2
67,67,1,3
48,33,1,2
61,39,1,3
54,30,1,2
66,39,2,3
60,43,1,3
34,20,2,2
94,50,1,3
37,17,1,1
57,35,2,2
39,17,1,1
43,28,2,2
27,15,2,1
42,22,1,1
56,35,2,3
42,17,4,1
74,45,1,3
59,59,1,2
45,28,1,2
72,45,1,3
37,22,5,2
77,44,1,3
77,44,1,3
45,28,5,2
37,19,1,1
59,34,2,2
44,29,2,2
51,29,1,2
56,36,1,2
62,37,1,2
63,63,1,2
121,121,1,4
57,43,1,3
35,20,1,1
35,19,5,1
53,30,1,2
54,32,1,2
37,22,5,2
48,20,1,1
57,42,2,3
57,54,6,2
48,29,1,2
93,56,2,3
40,20,1,1
91,91,1,3
43,43,1,1
36,17,1,1
74,41,4,3
74,53,2,4
56,29,5,2
37,19,1,1
38,18,1,1
62,32,1,2
39,19,1,1
53,32,1,2
30,17,5,1
37,18,1,1
31,18,2,1
74,74,1,3
43,38,1,1
53,30,1,2
33,32,1,1
54,36,1,3
74,74,1,3
40,40,1,1
36,20,5,1
45,29,2,2
56,34,2,2
76,45,1,3
36,14,1,2
102,53,4,3
67,67,4,2
59,35,2,2
45,30,5,2
74,45,1,3
35,19,1,1
38,19,1,1
39,39,1,1
37,19,5,1
53,34,1,2
37,19,1,1
34,19,2,1
38,18,1,1
85,85,1,3
44,32,2,2
46,22,6,1
54,33,2,2
34,18,5,1
45,27,1,2
77,39,6,2
55,31,1,2
37,37,4,1
38,19,1,1
53,52,1,2
43,17,4,1
59,37,2,2
50,22,1,1
40,40,1,1
38,38,1,1
67,32,2,2
44,31,5,2
56,30,1,2
47,47,1,1
53,32,2,2
42,26,1,2
40,40,1,1
32,18,1,1
42,25,2,2
31,18,2,1
50,33,1,3
43,27,1,2
75,45,2,3
44,27,1,2
47,31,5,2
39,21,1,1
44,29,2,2
31,20,1,1
45,30,1,2
51,30,1,2
43,29,2,2
43,27,1,2
78,42,6,2
58,58,1,2
34,19,1,1
52,30,1,2
46,29,1,2
55,30,1,2
55,28,1,2
61,61,4,2
38,19,1,1
46,29,1,2
60,36,1,2
33,20,1,2
82,50,1,4
38,19,1,1
69,69,1,3
60,33,1,2
37,19,1,1
17,13,2,1
79,45,1,3
36,20,1,1
58,42,1,3
32,19,1,1
74,50,1,3
37,19,1,1
35,14,1,1
51,51,1,2
55,30,2,2
39,39,1,1
37,19,1,1
45,28,1,2
26,14,1,1
44,28,5,2
37,18,1,1
32,18,2,1
45,32,5,2
50,23,1,1
56,35,2,2
76,45,1,3
61,39,1,3
46,44,1,1
48,28,2,2
78,51,2,3
31,31,1,1
37,19,2,1
58,33,1,2
59,44,1,3
32,21,1,1
41,40,5,1
74,50,2,3
39,22,5,2
52,30,1,2
41,21,1,1
31,19,1,1
37,18,1,1
61,35,2,2
36,19,1,1
153,153,1,4
52,30,1,2
51,29,1,2
29,18,5,1
75,71,1,3
39,23,5,2
64,44,5,3
45,28,1,2
51,30,1,2
38,22,5,2
32,18,1,1
63,63,1,2
27,27,1,1
44,29,2,2
39,20,1,1
39,39,1,1
62,37,1,3
87,51,4,2
73,45,2,2
32,20,2,1
41,41,1,1
39,19,1,1
32,18,1,1
78,41,4,3
79,44,6,3
43,28,2,2
30,18,2,1
42,26,2,2
45,27,1,2
45,31,4,3
57,32,5,2
60,38,1,3
30,17,2,1
59,41,1,3
38,19,1,1
54,29,6,2
44,28,1,2
77,77,1,3
42,26,1,2
44,29,2,2
39,20,1,1
45,27,1,2
93,51,4,3
44,19,6,1
43,17,4,1
150,146,4,4
36,20,2,1
39,21,1,1
64,38,1,3
55,32,1,2
38,19,1,1
