full_sq,life_sq,material,num_room
36,36,1,1
33,19,1,1
44,28,2,2
53,27,1,2
42,17,1,1
79,55,2,3
40,20,1,1
37,34,5,1
33,19,1,1
65,64,6,3
53,32,1,2
62,62,1,2
46,31,1,2
57,30,1,2
43,43,1,1
65,65,1,2
111,111,6,3
113,62,2,3
45,28,1,2
60,34,1,2
82,82,1,3
148,97,2,4
40,23,5,2
44,18,6,1
37,22,5,2
62,62,1,2
43,28,2,2
60,33,1,2
53,31,1,2
15,11,2,1
52,23,1,1
39,23,5,2
31,21,1,1
67,44,5,3
73,43,1,3
32,18,1,1
45,28,1,2
51,35,1,2
76,46,6,3
38,19,2,1
46,46,1,1
37,37,1,1
57,38,1,3
85,53,1,3
78,43,1,3
41,20,1,1
43,24,1,1
59,33,1,2
146,83,4,3
114,66,6,3
42,21,1,1
37,17,1,1
98,51,1,3
65,65,4,2
54,54,6,2
48,45,4,2
62,58,1,2
48,28,1,2
41,17,1,1
55,30,1,2
31,21,5,1
52,35,2,3
37,37,1,1
45,18,6,1
43,25,2,2
61,34,1,2
38,38,4,1
80,44,1,3
99,99,6,3
75,45,1,3
134,134,2,3
30,17,2,1
30,18,2,1
32,20,1,1
39,19,5,1
82,50,1,3
58,31,1,2
54,32,5,2
52,33,1,3
45,28,1,2
53,30,1,2
54,32,1,2
57,37,1,3
53,32,1,2
56,37,1,3
57,38,1,3
63,42,2,3
51,51,6,2
57,38,1,3
42,27,2,2
43,28,2,2
127,58,1,3
41,20,1,1
77,38,2,2
42,27,2,2
47,30,1,2
34,19,2,1
30,18,1,1
36,18,1,1
56,56,1,2
40,20,1,1
41,20,1,1
38,20,1,1
53,34,2,3
41,25,2,2
44,28,1,2
39,18,1,1
37,19,1,1
60,60,1,2
33,19,1,1
44,29,2,2
100,63,1,4
32,19,1,1
39,17,1,1
54,32,1,2
52,30,1,2
43,28,2,2
54,54,1,2
58,30,2,2
33,18,1,1
53,30,1,2
65,43,1,3
76,45,1,3
63,63,1,2
31,16,1,1
31,19,5,1
43,29,2,2
62,62,6,2
38,20,1,1
54,28,2,2
79,79,4,3
31,16,1,1
37,22,5,2
53,32,1,2
66,44,1,3
62,46,1,4
33,18,1,1
53,33,2,2
68,41,2,3
52,30,1,2
66,62,1,2
63,63,1,2
45,27,1,2
30,18,1,1
129,84,6,3
37,23,5,2
45,29,2,2
117,117,1,4
45,28,5,2
53,53,6,2
56,34,2,2
32,20,1,1
37,19,1,1
35,19,2,1
61,30,1,2
59,41,1,3
41,41,1,1
41,17,1,1
72,43,4,3
74,41,1,3
30,20,5,1
97,59,4,3
60,34,1,2
72,43,1,3
37,19,1,1
45,28,1,2
38,19,1,1
34,19,1,1
71,34,1,2
42,21,1,1
44,27,1,2
34,16,1,1
54,32,1,2
37,19,1,1
43,29,2,2
51,30,1,2
74,51,1,4
43,33,4,1
41,25,1,2
42,17,1,1
44,30,5,2
42,42,6,1
58,33,2,2
35,20,5,1
90,71,2,2
73,42,1,3
47,29,1,2
52,30,1,2
79,44,1,3
45,29,1,2
76,46,1,3
31,21,1,1
45,27,1,2
33,15,1,1
53,32,1,2
62,36,1,2
50,28,1,2
40,26,2,2
41,18,4,1
41,27,2,2
77,77,1,2
48,31,5,2
77,46,1,3
69,69,1,2
39,20,1,1
57,54,6,2
36,36,1,1
83,46,1,3
64,33,1,2
40,19,2,1
31,16,1,1
74,46,2,3
64,43,1,3
58,38,1,3
63,62,1,3
50,29,1,2
54,27,1,2
39,20,1,1
78,53,2,3
45,26,1,2
32,21,1,1
84,52,1,3
44,27,2,2
40,20,1,1
71,58,1,2
64,60,1,2
57,57,1,2
64,41,2,3
40,25,2,2
41,20,1,1
119,65,4,3
29,18,2,1
37,19,5,1
45,28,5,2
36,18,1,1
73,44,1,3
54,36,1,3
36,22,5,2
79,41,4,3
118,71,1,4
62,62,1,2
54,32,1,2
40,27,2,2
61,43,2,3
34,22,1,1
56,29,1,2
100,62,1,4
47,28,2,2
63,58,1,2
83,54,2,3
44,27,1,2
63,33,1,2
38,20,1,1
59,29,1,2
52,30,1,2
33,20,1,1
80,48,2,3
74,43,1,3
55,40,2,3
38,18,1,1
74,74,1,1
57,30,1,2
71,49,1,3
52,28,1,2
38,19,1,1
77,74,1,3
100,80,6,3
73,38,4,2
45,29,1,2
45,15,5,1
94,53,1,3
46,28,1,2
40,25,1,2
36,18,1,1
48,29,2,2
56,37,5,3
36,21,1,1
96,96,1,4
37,37,1,1
54,21,2,1
57,44,2,3
54,32,1,2
31,17,1,1
51,30,1,2
84,45,1,3
62,35,6,2
76,44,1,3
57,37,1,3
74,46,1,3
32,18,1,1
77,42,1,3
44,29,1,2
35,19,5,1
50,30,1,2
44,28,2,2
63,45,1,3
57,33,1,2
52,46,1,1
35,18,1,1
55,37,1,3
30,18,1,1
74,43,1,3
54,54,1,2
48,32,5,2
1,1,1,1
41,20,1,1
44,44,2,1
49,31,5,2
40,25,1,2
61,43,1,3
96,96,1,3
82,45,4,3
79,48,1,3
45,32,5,2
42,28,2,2
77,46,1,3
57,40,1,3
31,19,1,1
35,19,5,1
31,18,2,1
27,11,1,1
58,32,1,2
78,22,1,1
45,30,1,2
65,40,2,3
58,32,1,2
77,73,1,3
30,18,2,1
63,63,1,2
78,53,2,3
62,58,1,2
33,18,2,1
47,19,1,1
41,21,1,1
42,28,1,2
41,25,2,2
96,52,2,4
51,51,1,2
82,50,1,4
45,27,1,2
51,31,1,2
58,30,1,2
42,28,1,2
79,45,1,3
60,42,2,3
43,28,2,2
36,19,2,1
51,30,1,2
41,23,5,2
40,20,1,1
68,47,2,3
119,119,1,3
54,30,4,2
37,19,1,1
64,45,1,3
53,32,1,2
42,27,1,2
47,30,1,2
112,63,4,3
79,45,1,3
59,43,1,3
38,20,1,1
44,24,1,2
31,17,1,1
77,77,1,3
39,20,1,1
42,28,2,2
45,27,1,2
75,75,1,2
69,45,2,3
39,16,1,1
60,29,5,2
44,28,1,2
36,19,1,1
72,43,1,3
38,17,1,1
37,19,1,1
65,41,2,2
44,28,2,2
54,29,1,2
37,18,1,1
101,69,2,4
44,27,1,2
46,30,1,2
37,19,1,1
91,56,6,3
31,19,5,1
45,27,5,2
42,17,1,1
35,17,2,1
60,34,1,2
37,19,5,1
33,18,1,1
57,32,1,2
55,32,1,2
45,27,1,2
54,54,1,2
39,21,1,1
57,40,2,3
41,41,1,2
66,35,2,2
170,73,1,3
47,30,1,2
43,26,2,2
68,48,2,3
47,30,1,2
38,20,1,1
39,19,2,1
61,31,1,2
50,29,2,2
30,16,2,1
58,32,1,2
32,18,1,1
34,20,1,1
34,20,2,2
32,18,1,1
92,48,1,2
77,43,1,3
78,43,1,3
63,45,1,3
75,45,1,3
96,53,1,3
37,19,5,1
38,19,1,1
44,28,1,2
70,48,2,3
45,16,1,1
45,29,2,2
64,46,5,3
55,21,4,1
50,34,1,3
45,29,1,2
49,31,1,2
68,50,1,3
43,19,1,1
45,27,1,2
38,19,1,1
38,19,1,1
37,37,1,1
73,40,1,2
62,62,6,1
46,28,1,2
38,18,1,1
66,42,2,3
100,63,1,4
33,19,2,1
38,17,1,1
142,86,4,4
39,23,5,2
57,37,1,3
31,18,2,1
66,66,4,2
85,85,4,3
50,30,1,3
54,32,1,2
53,32,2,2
54,29,5,2
45,28,1,2
31,31,1,1
102,62,6,3
18,11,2,1
38,19,1,1
36,20,5,1
85,25,4,1
36,20,1,1
45,29,1,2
99,66,2,4
59,42,1,3
66,36,6,2
54,54,2,2
32,18,1,1
64,33,2,2
36,21,1,1
27,17,5,1
34,19,1,1
38,19,1,1
43,28,2,2
57,57,1,1
80,54,2,3
44,27,1,2
45,28,5,2
47,30,1,2
52,30,1,2
68,48,2,3
41,20,1,1
99,51,1,3
42,28,2,2
75,46,1,3
58,33,1,2
53,32,1,2
31,21,5,1
44,28,1,2
103,67,2,4
66,42,1,3
46,14,1,2
46,29,1,2
57,35,2,2
72,45,1,3
36,36,1,1
57,30,1,2
34,19,2,1
49,21,1,1
41,26,1,2
71,48,1,3
74,44,4,3
29,17,2,1
39,21,1,1
45,30,1,2
40,20,1,1
42,41,2,2
37,37,4,1
44,28,2,2
44,34,1,1
33,17,5,1
58,58,6,2
49,18,4,1
44,17,1,1
38,19,1,1
37,37,1,1
77,45,1,3
32,18,1,1
55,36,1,3
44,28,1,2
73,42,1,3
38,22,5,2
43,43,1,1
57,33,1,2
54,28,1,2
38,20,1,1
77,77,1,3
62,62,1,2
52,30,1,2
216,121,4,4
40,14,6,1
38,19,1,1
54,28,1,2
38,19,1,1
47,27,6,2
65,43,2,3
60,43,1,3
26,14,1,1
63,33,1,2
44,27,1,2
68,37,2,3
62,62,1,2
37,19,1,1
93,60,1,4
69,65,1,3
33,18,1,1
82,60,1,4
76,46,1,3
91,91,4,3
37,18,1,1
38,20,1,1
44,28,1,2
37,19,1,1
79,44,1,3
38,19,1,1
74,46,1,3
60,33,1,2
57,42,4,3
32,18,1,1
39,25,2,2
30,11,1,1
79,79,1,3
154,150,5,3
74,43,1,3
80,56,1,4
41,16,6,1
60,33,1,2
78,46,1,3
38,37,1,1
39,14,1,1
42,28,2,2
43,28,2,2
45,45,1,1
50,20,1,1
62,30,6,2
42,24,5,2
75,44,1,3
58,38,1,3
73,46,2,3
44,28,1,2
32,18,1,1
36,19,1,1
96,68,2,4
37,17,4,1
35,19,1,1
41,19,6,1
59,33,1,2
39,19,1,1
103,57,2,3
34,19,5,1
42,21,1,1
56,36,1,2
48,28,1,2
40,25,2,2
38,23,2,2
42,42,1,1
39,21,1,1
61,33,1,2
41,27,2,2
32,18,1,1
59,34,1,2
37,37,4,1
49,22,5,2
59,43,1,3
39,19,1,1
37,19,5,1
101,47,4,3
51,29,1,2
59,33,1,2
52,34,1,3
59,41,1,3
29,13,1,1
165,124,6,1
54,32,1,2
45,28,1,2
44,27,1,2
37,36,4,1
63,38,1,3
37,19,1,1
39,19,1,1
39,19,1,1
44,27,1,2
42,39,6,1
72,39,2,3
44,27,1,2
50,30,1,2
32,20,1,1
41,17,5,1
38,20,1,1
45,29,1,2
53,30,1,2
53,30,1,2
64,34,1,2
46,27,1,2
85,49,2,3
52,34,2,3
66,42,2,3
45,28,1,2
62,32,6,2
44,28,1,2
32,18,2,1
82,43,1,3
38,23,1,2
33,19,1,1
43,43,1,1
78,46,1,3
73,50,2,3
53,30,1,2
39,23,5,2
76,61,2,4
53,30,6,2
29,27,1,1
54,32,1,2
53,28,5,2
39,19,1,1
83,52,4,3
47,18,1,1
42,42,1,1
32,17,2,1
80,47,1,3
75,75,1,2
49,32,5,2
97,64,1,4
50,33,2,3
57,34,1,2
54,32,1,2
45,30,1,2
77,46,1,3
78,51,2,3
44,27,1,2
44,44,1,1
38,20,1,1
32,18,1,1
45,45,1,3
87,56,2,4
44,28,5,2
53,30,1,2
32,19,1,1
54,38,5,3
37,19,1,1
40,26,2,2
51,30,1,2
44,20,6,1
101,101,1,3
46,18,6,1
51,30,1,2
51,30,1,2
44,29,5,2
51,51,1,2
72,41,1,3
31,19,2,1
40,38,1,1
89,47,6,3
43,26,5,2
63,33,1,2
51,30,2,2
53,32,1,2
58,34,1,2
58,33,1,2
37,22,1,2
36,22,5,2
46,29,1,2
37,21,5,2
45,30,5,2
56,32,1,2
37,19,6,1
31,18,2,1
61,61,1,2
71,43,1,3
32,20,1,1
77,46,1,3
40,23,2,1
64,64,1,2
32,20,1,1
50,29,1,2
59,32,5,2
77,38,4,2
44,28,1,2
63,36,2,2
43,39,1,1
63,38,1,3
84,84,1,2
60,43,1,3
76,76,1,4
62,30,4,2
50,30,1,2
51,30,1,2
35,19,1,1
79,44,1,3
29,16,2,1
78,78,4,3
92,61,2,4
39,23,2,2
64,44,5,3
74,43,1,3
60,41,1,3
37,19,2,1
46,30,1,2
47,27,2,2
52,46,1,1
37,19,2,1
35,19,2,1
53,53,1,1
97,93,4,4
61,61,1,2
49,28,2,2
27,16,1,1
78,50,2,3
34,17,1,1
43,29,2,2
85,61,2,3
49,44,1,1
76,44,1,3
41,20,1,1
71,44,1,3
35,20,1,1
49,46,1,1
51,30,1,2
38,19,1,1
45,29,1,2
61,61,1,2
54,54,6,2
31,19,1,1
53,30,1,2
72,44,1,3
74,45,1,3
20,12,2,1
32,18,1,1
56,30,1,2
66,45,1,3
38,19,1,1
60,33,1,2
75,44,1,3
44,27,1,2
37,37,1,1
38,37,1,1
34,19,5,1
42,25,1,3
83,49,4,3
76,45,1,3
62,62,1,3
52,30,1,2
62,40,1,2
58,33,1,2
74,51,2,3
45,29,1,2
38,16,5,1
38,38,1,1
39,19,5,1
37,16,1,1
58,32,1,2
65,38,1,3
33,19,1,1
45,28,1,2
70,39,4,2
74,50,2,3
77,43,1,3
32,18,1,1
41,20,1,1
37,17,1,1
46,29,1,2
44,28,1,2
40,17,2,1
42,23,1,2
38,17,1,1
74,46,1,3
98,98,1,4
47,30,1,2
54,32,1,2
39,39,1,1
30,18,2,1
50,30,1,2
53,34,2,3
46,20,2,1
58,30,1,2
42,18,1,1
51,30,1,2
40,20,5,1
65,36,2,2
82,46,1,3
29,18,2,1
79,60,1,4
74,39,1,2
41,26,2,2
32,20,1,1
100,64,1,4
44,28,1,2
46,44,4,1
32,20,1,1
39,24,5,1
73,52,2,3
45,34,1,2
39,18,1,1
45,28,1,2
75,43,1,3
29,17,2,1
62,32,1,2
47,47,1,1
101,64,1,4
38,18,1,1
78,41,4,3
58,44,1,3
44,28,1,2
53,31,1,2
44,29,1,2
45,28,1,2
45,45,1,1
36,36,1,1
48,30,1,2
41,18,4,1
47,30,1,2
189,104,2,3
50,29,1,2
38,19,1,1
50,31,1,2
60,34,1,2
44,44,6,1
37,19,1,1
37,19,1,1
69,69,2,3
73,44,1,3
65,33,1,2
38,38,1,1
74,43,1,3
32,20,2,1
38,19,1,1
74,45,1,3
60,42,1,3
79,41,1,3
37,19,1,1
48,15,1,1
44,29,1,2
37,37,4,1
65,35,1,2
32,19,1,1
53,32,1,2
58,30,1,2
43,28,1,2
76,45,1,3
102,102,1,3
62,42,1,3
53,29,1,2
46,18,2,1
44,27,1,2
50,30,1,2
46,28,5,2
44,39,2,1
38,20,1,1
90,48,1,3
54,54,1,1
82,51,2,3
31,20,1,1
64,39,1,3
61,38,1,3
52,30,1,2
64,64,1,2
43,17,1,1
37,18,1,1
32,18,1,1
36,18,1,1
78,75,1,3
31,19,1,1
44,30,1,2
39,38,6,1
40,20,1,1
76,51,2,3
97,50,1,3
54,32,1,2
51,30,1,2
59,22,2,1
46,30,1,2
57,42,2,3
41,25,2,2
76,44,1,3
43,26,2,2
60,60,4,2
55,29,6,2
45,29,1,2
31,21,4,1
67,40,1,3
52,52,1,2
37,19,1,1
44,27,1,2
74,42,1,3
135,105,4,1
32,18,1,1
38,24,2,2
100,61,1,4
36,20,1,1
60,42,1,3
77,46,1,3
56,34,2,2
41,21,1,1
36,22,2,2
44,28,5,2
34,34,2,1
38,19,1,1
58,58,1,2
34,19,5,1
44,27,1,2
58,44,1,3
42,42,1,1
75,44,1,3
40,40,1,1
62,62,1,2
38,21,1,1
38,20,1,1
45,30,1,2
39,23,1,1
41,41,4,1
53,32,1,2
47,47,1,1
58,30,1,2
43,20,4,1
77,46,1,3
37,22,5,2
47,21,6,1
63,43,2,3
87,57,2,3
59,33,1,2
41,25,1,2
50,50,1,1
78,77,4,3
44,28,1,2
51,30,1,2
41,17,1,1
76,45,1,3
97,97,4,4
33,17,1,1
30,18,2,1
65,65,1,2
33,18,1,1
31,21,1,1
35,19,5,1
52,30,2,2
59,34,2,2
37,20,6,1
43,29,2,2
31,18,2,1
42,26,2,2
37,35,2,1
63,36,1,2
31,18,5,1
42,18,1,1
38,24,2,2
54,31,1,2
78,47,1,3
45,27,1,2
45,27,1,2
146,102,4,4
29,27,1,1
39,22,2,1
31,20,1,1
59,33,1,2
100,95,6,4
58,41,1,3
15,11,2,1
58,32,1,2
44,28,2,2
32,18,1,1
42,26,2,2
34,21,2,2
78,49,1,3
53,33,1,2
47,33,1,2
58,38,1,3
33,13,6,1
37,19,1,1
53,32,1,2
53,32,2,2
58,58,1,2
37,19,5,1
54,32,1,2
52,30,1,1
59,27,2,2
57,33,2,2
58,30,1,2
77,45,1,3
44,28,1,2
41,27,2,2
73,42,1,3
33,19,1,1
53,32,1,2
57,33,1,2
32,18,1,1
78,46,1,3
30,16,2,1
35,19,2,1
44,28,1,2
37,23,1,2
79,79,1,3
30,18,2,1
51,51,2,3
54,32,1,2
35,19,1,1
75,42,1,3
32,16,1,1
40,25,2,2
51,29,1,2
37,19,1,1
41,26,1,2
33,17,1,1
51,34,1,3
56,29,1,2
94,88,4,4
37,37,1,1
43,43,1,1
82,55,2,3
44,28,1,2
77,52,2,3
42,25,1,2
47,19,1,1
67,38,1,2
32,18,1,1
160,155,4,4
34,19,1,1
45,28,5,2
80,40,1,3
34,19,5,1
48,31,5,2
53,33,1,3
39,20,1,1
90,54,2,3
50,50,1,1
41,24,1,2
35,19,5,1
51,51,1,2
55,32,2,2
28,28,2,1
76,33,6,2
62,41,1,3
61,58,1,2
39,19,1,1
35,35,1,1
104,62,6,3
39,17,1,1
50,29,1,2
63,43,1,3
63,40,2,2
36,17,1,1
55,37,2,3
55,55,1,2
42,26,1,2
40,38,4,1
38,30,1,2
39,22,5,2
134,134,1,3
42,24,1,2
44,27,1,2
59,33,1,2
30,19,2,1
65,43,5,3
54,32,1,2
38,23,5,2
73,41,1,3
37,19,1,1
40,20,1,1
78,46,1,3
30,18,2,1
66,33,6,2
85,47,1,3
46,29,2,2
54,32,1,2
54,30,1,2
31,20,2,1
34,15,6,1
107,59,4,3
38,38,1,1
63,33,4,2
43,27,1,2
35,19,1,1
39,17,1,1
33,33,1,1
57,32,6,2
36,20,5,1
64,64,1,2
52,30,1,2
46,30,1,2
64,39,1,3
77,77,1,3
79,44,1,3
64,60,1,2
75,44,1,3
52,52,1,1
35,17,2,1
39,37,1,1
54,31,1,2
52,34,1,3
77,52,2,3
79,75,1,3
32,18,1,1
53,32,1,2
33,17,1,1
58,34,1,2
33,17,5,1
69,35,6,2
35,22,5,1
39,20,1,1
44,28,1,2
37,19,1,1
35,19,1,1
42,26,1,2
58,34,1,2
77,45,1,3
91,63,2,4
52,51,1,2
134,69,1,4
37,19,1,1
49,49,6,1
56,33,1,2
43,31,1,2
78,43,1,3
96,56,2,3
60,38,2,2
42,42,1,1
45,28,1,2
63,33,1,2
53,29,1,2
66,45,1,3
42,28,5,2
32,18,2,1
53,27,5,2
118,69,6,4
49,34,1,3
51,30,1,2
38,18,4,1
48,27,2,2
31,17,2,1
44,27,1,2
37,22,5,2
38,21,5,2
52,30,1,2
41,26,2,2
41,21,1,1
82,48,1,3
58,33,1,2
38,19,1,1
32,18,1,1
51,30,1,2
45,29,5,2
41,18,5,1
62,38,2,3
58,58,4,2
48,20,2,2
59,38,1,3
73,43,1,3
55,30,1,2
56,39,2,3
39,16,6,1
30,18,2,1
40,16,1,1
33,18,1,1
55,39,2,3
60,60,1,2
81,47,1,3
57,30,1,2
38,22,1,2
33,17,2,1
44,30,1,2
55,22,4,1
64,39,1,3
35,19,5,1
45,30,5,2
38,20,1,1
104,104,1,1
44,44,6,1
45,19,1,1
46,27,1,2
59,31,6,2
56,37,2,3
78,78,1,3
48,26,2,2
51,49,4,1
57,29,2,2
58,58,1,2
34,34,1,1
38,38,1,1
55,30,2,2
12,8,2,1
64,38,1,3
45,29,2,2
37,19,1,1
43,28,2,2
44,28,1,2
63,44,1,3
90,38,1,3
35,14,1,1
56,32,1,2
125,67,6,3
44,28,1,2
47,30,1,2
87,55,2,4
40,18,1,1
48,29,1,2
36,15,4,1
57,37,1,3
79,48,1,3
45,28,1,2
52,30,1,2
38,19,5,1
120,58,2,3
43,28,2,2
35,20,1,1
31,17,2,1
48,16,1,1
50,30,1,2
45,30,1,2
55,32,2,2
66,43,5,3
38,19,1,1
53,32,1,2
59,33,1,2
65,43,1,3
32,16,1,1
39,25,2,2
50,30,1,2
42,26,1,2
31,17,2,1
100,62,1,3
80,48,2,3
51,28,1,2
57,31,2,2
44,20,4,1
38,19,5,1
91,62,2,3
38,18,1,1
38,19,1,1
69,44,2,3
43,18,1,1
35,20,5,1
77,46,1,3
59,42,1,3
37,17,2,1
38,19,1,1
55,35,2,2
38,22,5,2
77,74,1,3
76,52,1,4
44,31,2,2
116,65,4,3
32,17,5,1
41,19,1,1
51,31,1,2
62,39,1,3
70,69,2,3
52,27,4,2
59,43,1,3
49,28,1,2
40,23,1,1
85,48,2,3
88,88,1,3
73,43,1,3
94,51,1,3
55,34,2,2
27,26,4,1
67,34,1,2
55,29,4,2
39,23,5,2
38,19,1,1
39,18,4,1
84,51,1,3
62,37,1,3
31,19,1,1
61,29,4,2
80,41,1,3
54,33,2,2
47,45,1,2
72,41,1,3
36,20,5,1
77,48,2,3
30,18,2,1
32,18,1,1
57,32,1,2
74,47,2,3
79,44,1,3
50,28,1,2
60,34,1,2
64,34,1,2
53,32,1,2
35,14,1,1
63,40,1,3
47,32,5,2
44,28,1,2
56,42,2,3
65,30,1,2
32,20,1,1
56,36,1,3
38,19,1,1
49,29,1,2
45,45,1,3
109,63,6,3
45,29,1,2
47,32,5,2
117,66,6,4
47,30,1,2
43,27,2,2
76,45,1,3
43,39,2,1
59,57,1,2
63,39,1,3
45,28,1,2
42,26,1,2
84,50,1,3
110,59,4,3
44,27,1,2
80,50,1,3
59,44,1,3
54,31,2,2
29,16,2,1
46,18,6,1
38,18,4,1
67,47,5,3
29,18,2,1
53,32,1,2
57,39,2,3
76,37,6,2
56,34,2,2
38,20,1,1
37,19,1,1
74,47,5,3
57,35,1,2
51,30,1,2
67,45,1,4
39,20,1,1
38,38,1,1
76,45,1,3
62,60,1,3
65,64,1,3
43,27,1,2
38,19,1,1
47,44,1,2
42,28,2,2
53,32,1,2
59,34,1,2
79,47,1,3
78,53,2,3
72,46,1,3
51,30,1,2
62,62,4,2
39,38,1,1
54,33,2,2
52,30,1,2
45,31,5,2
38,19,1,1
43,31,2,2
37,19,5,1
54,32,1,2
39,23,5,2
78,43,1,3
65,26,1,2
74,52,2,3
45,17,6,1
51,34,1,3
78,40,4,2
41,18,1,1
52,30,1,2
52,52,1,2
207,93,2,4
55,55,1,1
59,43,2,3
33,19,2,1
53,30,1,2
51,29,1,2
51,30,1,2
38,20,1,1
38,38,1,1
63,35,6,2
58,34,1,2
59,38,1,3
34,20,2,2
60,34,1,2
38,19,5,1
30,18,2,1
45,28,5,2
43,31,2,2
44,17,1,1
41,19,6,1
45,40,1,1
57,30,1,2
38,24,2,2
22,22,2,2
31,19,2,1
54,30,1,2
72,42,5,3
75,44,1,3
69,37,4,2
51,30,1,2
75,44,1,3
47,44,1,2
51,30,5,2
42,26,2,2
83,53,4,4
39,25,2,2
55,32,1,2
82,82,1,3
66,43,5,3
32,20,1,1
39,25,2,2
50,30,1,2
80,73,2,3
41,27,2,2
37,18,1,1
42,19,1,1
52,52,6,2
39,39,1,1
35,19,1,1
59,38,1,3
79,44,1,3
36,36,1,1
42,27,1,2
59,43,1,3
47,28,1,2
62,39,1,3
39,21,1,1
101,101,1,3
37,19,1,1
37,19,1,1
38,23,5,2
103,58,2,3
46,30,1,2
31,18,2,1
44,28,1,2
30,18,2,1
60,29,4,2
33,17,4,1
39,19,1,1
33,19,1,1
40,25,1,2
71,39,1,2
71,41,1,3
199,157,4,2
42,20,1,1
69,69,1,2
58,58,1,2
70,43,1,3
74,45,1,3
56,42,2,3
72,43,1,3
66,64,6,1
32,21,5,1
51,29,1,2
63,44,1,3
44,28,1,2
40,40,1,1
42,19,1,1
42,21,1,1
61,36,2,2
38,19,1,1
77,46,1,3
43,26,1,2
78,77,1,3
35,19,5,1
37,18,5,1
37,22,5,2
43,27,2,2
56,31,2,2
39,15,4,1
53,32,1,2
45,30,1,2
41,25,2,2
31,18,2,1
75,46,1,3
44,28,1,2
43,17,1,1
45,30,1,2
59,33,1,2
46,46,1,1
58,36,1,3
44,44,1,1
32,18,1,1
63,30,4,2
78,46,1,3
94,94,1,3
51,30,1,2
32,17,4,1
64,33,1,2
50,29,1,2
88,45,1,3
42,26,5,2
59,34,1,2
56,40,6,2
37,19,1,1
44,27,1,2
77,45,1,3
59,43,5,3
38,22,5,2
38,19,1,1
78,42,6,2
76,45,1,3
109,53,2,3
54,30,1,2
44,31,5,2
69,48,2,3
44,28,1,2
56,35,2,2
51,30,1,2
34,22,1,1
62,33,1,2
82,82,1,3
60,42,1,3
38,17,1,1
33,17,2,1
30,18,2,1
53,32,1,2
34,16,2,1
45,28,1,2
37,19,1,1
37,19,1,1
61,61,1,2
55,55,4,2
65,30,1,2
44,28,1,2
36,22,1,2
637,637,4,2
59,44,1,3
54,32,1,2
38,19,1,1
59,34,1,2
41,26,2,2
74,45,1,3
37,22,1,2
37,37,1,1
58,34,1,2
45,44,2,2
34,20,1,1
58,42,1,3
36,19,1,1
38,20,1,1
65,39,1,3
107,107,6,3
76,45,1,3
31,18,2,1
42,27,2,2
43,41,2,2
42,17,4,1
37,37,4,1
62,62,1,2
76,43,1,3
40,36,4,1
75,44,1,3
80,80,1,3
33,19,1,1
34,34,1,1
45,26,1,2
55,38,2,3
31,17,1,1
