full_sq,life_sq,material,num_room
37,37,1,1
45,30,1,2
38,19,1,1
75,44,1,3
96,96,1,2
44,29,1,2
44,27,1,2
81,52,2,3
56,35,2,2
105,51,6,3
95,64,1,4
61,38,1,3
45,28,1,2
62,26,1,1
79,44,1,3
54,30,1,2
30,18,1,1
41,21,1,1
101,101,1,3
31,17,1,1
35,19,1,1
60,31,1,2
58,34,1,2
44,30,5,2
54,37,1,3
37,22,5,2
43,26,2,2
53,32,1,2
50,34,1,3
74,74,1,3
66,44,1,3
65,65,1,2
59,37,2,2
52,34,1,3
56,35,2,3
39,20,1,1
39,39,4,1
82,46,4,3
37,19,1,1
38,19,1,1
45,45,4,1
39,38,1,1
53,35,1,3
88,59,4,3
41,20,1,1
78,46,1,3
93,51,2,3
52,46,1,1
30,18,2,1
45,28,5,2
44,33,5,2
77,46,1,3
63,63,1,2
45,30,1,2
83,52,1,3
34,18,1,1
44,30,1,2
73,42,5,3
49,26,6,1
32,21,5,1
36,15,5,1
42,18,1,1
41,20,1,1
53,30,1,2
44,29,2,2
93,53,1,3
38,20,1,1
51,34,1,3
77,72,1,2
59,33,1,2
20,12,2,1
66,36,2,2
54,28,1,2
62,40,1,2
48,31,5,2
39,20,1,1
41,26,1,2
62,58,1,2
77,77,1,3
53,30,1,2
30,18,2,1
44,16,1,1
33,19,1,1
45,30,1,2
31,17,2,1
37,19,5,1
42,20,1,1
35,19,1,1
79,75,1,3
74,39,1,2
43,27,1,2
58,41,1,3
52,52,1,2
55,33,2,2
50,50,1,2
38,22,1,2
38,22,1,1
78,44,1,3
37,18,1,1
44,29,2,2
45,44,4,1
39,21,1,1
53,32,5,2
57,37,1,3
32,18,1,1
31,21,1,1
60,60,1,2
55,24,4,2
50,30,1,2
47,30,1,2
37,19,1,1
101,101,1,3
44,29,5,2
38,19,1,1
40,40,1,1
37,19,1,1
73,44,1,3
41,41,4,1
42,26,1,2
55,35,2,2
41,16,4,1
53,30,1,2
49,29,2,2
33,21,5,1
38,17,2,1
43,38,1,2
37,19,1,1
66,37,2,2
66,44,1,3
46,28,1,2
63,33,1,2
59,43,1,3
41,20,1,1
37,25,2,2
75,45,1,3
59,34,1,2
44,26,1,2
56,56,2,1
54,27,1,2
58,34,1,2
40,38,1,1
59,33,1,2
63,63,1,2
77,74,1,3
60,43,1,3
61,61,4,2
86,55,2,3
46,27,1,2
154,82,4,4
53,32,1,2
64,38,1,3
54,36,1,3
78,74,1,3
52,31,1,1
31,20,1,1
51,33,1,3
60,41,1,3
75,75,1,2
30,29,2,1
32,21,5,1
45,30,1,2
44,28,1,2
75,43,1,3
31,15,1,1
57,38,5,3
39,39,1,1
53,30,1,2
57,33,1,2
49,49,6,1
47,29,1,2
38,19,5,1
43,31,2,2
77,45,1,3
91,62,2,3
66,46,2,3
25,13,1,1
41,25,2,2
50,30,1,2
58,37,2,2
75,33,2,3
43,27,2,2
37,18,2,1
44,27,1,2
40,18,1,1
37,18,1,1
39,23,5,2
76,52,1,4
75,35,1,2
38,19,1,1
32,20,2,1
56,56,1,2
29,18,2,1
87,50,1,3
53,28,1,3
50,30,1,2
74,47,2,3
62,33,1,2
32,18,1,1
96,47,4,1
52,30,1,2
56,34,1,2
38,19,1,1
85,46,6,2
68,44,5,3
65,39,1,3
37,19,1,1
52,26,2,2
45,44,1,2
51,51,1,2
51,31,2,2
57,33,1,2
83,49,4,3
45,30,5,2
95,50,2,3
53,53,1,2
36,22,5,2
35,19,2,1
53,53,2,2
38,38,1,1
59,31,6,2
54,32,1,2
44,28,1,2
79,44,1,3
65,43,1,3
72,36,4,2
37,18,1,1
40,40,1,1
51,31,1,2
91,63,2,4
73,53,2,3
45,29,1,2
101,69,2,4
77,46,1,3
51,31,1,2
103,64,1,4
40,18,2,1
74,74,1,3
52,34,1,3
37,19,1,1
50,33,1,3
48,31,5,2
43,28,1,2
57,33,1,2
48,31,1,2
59,41,1,3
29,18,2,1
71,43,1,3
37,18,1,1
37,19,5,1
44,28,1,2
45,28,1,2
32,32,1,1
35,18,2,1
42,26,2,2
40,24,2,2
41,20,1,1
44,28,1,2
40,23,1,2
58,58,1,1
38,24,2,2
29,15,1,1
37,19,1,1
74,43,1,3
31,21,5,1
77,45,1,3
52,33,2,2
31,17,2,1
40,20,1,1
62,38,1,3
60,34,1,2
42,20,2,1
38,18,1,1
19,13,1,1
54,36,2,3
56,29,1,2
59,59,1,2
44,28,2,2
44,27,1,2
53,32,1,2
52,30,1,2
41,41,1,1
47,30,1,2
27,26,1,1
26,14,1,1
32,18,1,1
39,21,1,1
50,28,1,2
42,28,1,2
55,55,4,2
53,28,1,2
69,31,1,2
36,20,1,1
32,17,1,1
53,30,1,2
58,32,1,2
45,30,1,2
32,18,1,1
39,20,1,1
63,33,1,2
58,32,1,2
38,23,5,2
112,112,4,4
42,28,2,2
37,19,1,1
54,32,1,2
38,20,1,1
43,43,4,1
54,32,1,2
38,18,1,1
44,28,1,2
43,29,2,2
44,27,1,2
30,17,1,1
72,45,1,3
39,38,1,1
44,28,1,2
65,42,2,3
44,27,1,2
49,31,5,2
34,20,1,1
38,17,4,1
54,27,6,2
45,29,1,2
53,29,5,2
32,16,1,1
29,18,2,1
47,30,1,2
48,28,5,2
57,42,2,3
45,30,5,2
32,18,2,1
52,33,1,3
53,30,1,2
64,27,4,1
37,18,1,1
51,30,1,2
65,59,1,2
44,27,1,2
56,36,2,2
60,42,5,3
72,43,1,3
41,21,1,1
63,42,5,3
59,42,1,3
42,20,1,1
39,23,5,2
42,26,1,2
90,38,1,3
38,19,1,1
37,34,5,1
84,49,2,3
43,26,2,2
35,19,5,1
38,18,6,1
47,31,5,2
36,21,1,1
42,28,2,2
32,20,1,1
54,32,1,2
74,45,1,3
38,22,1,2
41,21,1,1
71,71,1,4
45,27,1,2
32,18,1,1
47,30,5,2
34,20,1,1
45,28,1,2
50,28,2,2
62,62,1,2
34,16,2,1
31,18,2,1
123,123,4,4
65,35,1,2
48,34,1,2
125,65,4,3
26,10,1,1
78,78,1,3
40,40,4,1
71,44,2,3
63,36,2,2
50,30,1,2
67,44,5,3
46,31,1,2
32,16,1,1
41,20,1,1
38,19,1,1
38,20,1,1
44,28,1,2
45,28,5,2
52,29,1,2
47,27,1,2
69,69,1,2
25,14,1,1
54,30,1,2
57,31,1,2
57,41,2,3
79,51,2,3
32,19,1,1
60,34,1,2
52,37,1,3
49,49,1,1
84,52,1,3
46,22,4,1
41,18,1,1
82,41,4,2
45,45,1,3
77,44,1,3
47,47,2,1
51,30,5,2
41,25,2,2
78,41,4,3
46,30,1,2
76,38,1,3
13,9,2,1
75,44,1,3
60,44,1,3
36,36,5,2
43,21,1,1
38,19,1,1
55,41,2,3
62,32,1,2
77,45,1,3
63,26,1,2
57,30,1,2
81,43,1,3
62,58,1,2
97,46,4,3
52,51,1,2
34,19,1,1
62,39,1,3
37,37,1,1
54,32,1,2
32,20,5,1
37,37,1,1
79,47,1,3
75,45,1,3
27,14,1,1
45,18,1,1
71,38,4,2
38,19,1,1
34,32,1,1
41,21,1,1
43,27,2,2
34,20,2,2
38,18,1,1
44,28,5,2
51,49,4,1
80,56,1,4
35,34,1,1
43,27,2,2
107,60,4,4
65,64,6,3
32,17,1,1
41,21,1,1
87,87,1,3
45,27,1,2
48,48,6,1
34,19,5,1
44,28,2,2
56,32,1,2
45,18,6,1
37,19,1,1
27,16,1,1
43,18,1,1
38,19,1,1
45,26,5,2
65,65,4,2
82,42,1,3
36,36,1,1
38,18,1,1
43,25,2,2
36,18,5,1
42,27,2,2
74,74,1,3
45,27,1,2
58,43,5,3
75,41,1,3
41,27,2,2
37,19,2,1
99,64,1,4
40,20,1,1
31,18,1,1
63,30,4,2
38,38,1,1
40,24,2,2
59,22,1,1
74,74,4,1
67,46,5,3
46,30,5,2
35,35,1,1
52,30,1,2
60,60,4,2
35,14,1,1
43,26,2,2
45,25,5,2
66,33,6,2
45,30,1,2
78,46,5,1
59,44,5,3
41,41,1,1
108,57,4,3
60,33,1,2
58,30,1,2
54,29,2,2
72,43,1,3
34,34,1,1
74,43,1,3
67,37,2,2
56,29,1,2
46,19,1,1
35,19,5,1
44,28,1,2
54,32,1,2
32,18,1,1
37,37,1,1
81,50,5,3
59,45,5,3
44,30,5,2
39,20,1,1
58,42,2,3
68,26,4,1
61,36,1,2
39,16,2,1
63,33,1,2
84,40,6,3
72,44,2,3
102,102,1,3
44,29,1,2
31,21,5,1
65,65,1,2
141,141,4,3
39,23,5,2
62,45,1,3
94,84,1,3
37,18,5,1
54,42,2,3
57,33,1,2
59,41,1,3
46,28,1,2
43,27,2,2
97,59,4,3
42,26,1,2
57,42,2,3
39,19,1,1
38,38,1,1
45,27,1,2
37,19,1,1
43,27,2,2
76,43,1,3
38,19,1,1
43,28,2,2
46,22,6,1
53,32,1,2
54,28,1,2
75,41,1,3
63,36,1,2
96,56,4,3
35,14,1,1
63,44,1,3
80,80,1,3
54,54,2,2
45,28,1,2
33,17,5,1
36,26,2,2
44,28,2,2
80,46,2,3
64,45,1,3
124,124,2,2
77,45,1,3
33,18,1,1
43,19,1,1
62,46,1,4
42,28,2,2
54,36,2,3
32,18,1,1
48,42,1,1
41,41,1,1
40,23,5,2
37,19,1,1
32,18,1,1
31,19,1,1
36,19,2,1
55,31,1,2
45,30,1,2
59,43,1,3
32,19,1,1
60,42,1,3
54,32,1,2
66,36,1,2
34,19,5,1
54,26,6,2
42,17,1,1
55,36,5,3
32,18,1,1
33,17,2,1
54,30,1,2
44,28,1,2
51,30,1,2
50,28,2,2
122,53,4,3
43,19,6,1
74,47,2,3
52,29,1,2
37,18,1,1
35,14,1,1
44,28,5,2
50,33,1,2
45,17,1,1
52,30,1,2
74,45,1,3
54,36,1,3
47,19,4,1
56,30,1,2
40,40,1,1
39,22,1,2
43,28,5,2
54,33,2,2
32,20,1,1
36,19,1,1
52,30,1,2
32,20,1,1
47,29,1,2
42,42,1,1
116,116,1,3
34,34,1,1
54,31,1,2
32,18,1,1
51,30,1,2
38,18,1,1
31,20,5,1
39,19,5,1
49,33,1,3
74,43,1,3
39,22,5,2
58,44,1,3
30,16,2,1
70,33,1,2
38,23,5,2
45,28,1,2
37,20,6,1
39,21,1,1
30,16,2,1
57,33,1,2
59,42,1,3
71,44,2,3
44,27,1,2
41,26,2,2
45,29,1,2
51,40,4,2
64,38,1,3
57,37,1,3
53,30,1,2
52,30,5,2
59,34,1,2
54,31,1,2
39,20,1,1
56,35,2,2
44,28,1,2
57,30,1,2
74,74,1,3
63,37,1,3
45,28,5,2
64,46,1,4
45,30,5,2
44,28,1,2
47,29,5,2
52,31,1,2
48,33,1,2
51,30,1,2
38,19,1,1
78,77,1,3
73,44,1,3
84,52,1,3
32,16,1,1
36,24,2,1
47,19,1,1
134,134,1,3
45,30,1,2
72,48,2,3
39,23,1,2
47,27,1,2
54,35,2,2
31,31,1,1
34,18,6,1
39,37,1,1
44,27,1,2
120,62,4,3
41,18,1,1
31,31,1,1
67,45,1,3
41,20,1,1
93,50,6,3
52,34,1,3
32,16,1,1
121,59,2,3
58,34,1,2
64,60,1,2
59,30,1,2
57,40,2,3
37,23,5,2
61,38,2,3
77,41,4,3
40,20,1,1
38,20,1,1
37,19,6,1
38,20,1,1
75,71,1,3
63,34,1,2
85,85,1,3
100,100,6,3
44,28,1,2
44,27,5,2
41,27,2,2
36,21,1,1
36,14,1,1
45,45,1,1
60,42,1,3
81,53,1,3
40,20,1,1
37,18,1,1
64,45,1,3
61,40,6,2
44,28,1,2
38,15,1,1
102,102,1,3
76,38,4,2
41,26,5,2
60,33,1,2
39,20,4,1
37,18,1,1
54,30,1,2
59,43,1,3
35,21,1,1
40,40,1,1
42,28,2,2
42,42,1,1
33,19,1,1
75,43,1,3
81,47,1,3
60,30,1,2
63,46,1,4
71,49,1,4
45,18,6,1
40,26,2,2
126,126,1,3
40,25,1,2
37,36,1,1
38,19,1,1
42,28,1,2
36,20,5,1
73,40,1,2
43,24,2,2
53,30,1,2
34,19,1,1
44,28,1,1
77,77,1,3
31,21,5,1
45,30,1,2
58,32,1,2
77,49,1,3
75,44,1,3
72,41,1,3
53,32,1,2
41,20,1,1
39,20,1,1
61,60,1,2
38,37,6,1
55,32,2,2
36,19,5,1
47,47,4,1
76,76,6,3
38,19,1,1
38,38,1,1
39,38,2,2
54,36,1,3
56,40,1,2
43,26,2,2
43,29,2,2
39,20,1,1
82,51,2,3
71,44,1,3
41,18,6,1
97,97,1,4
73,44,1,3
44,27,2,2
38,23,5,2
39,25,2,2
38,20,1,1
37,18,1,1
75,44,1,3
74,40,1,3
65,45,1,3
55,20,1,1
45,27,1,2
27,26,4,1
42,26,1,2
59,43,1,3
15,11,2,1
83,53,2,3
45,29,5,2
64,32,1,2
66,33,1,2
66,45,1,3
37,19,5,1
43,23,1,2
60,44,1,3
76,43,1,3
45,43,1,2
111,63,2,4
36,19,5,1
37,18,6,1
31,17,2,1
77,77,1,3
41,18,2,1
45,27,1,2
44,27,1,2
38,19,5,1
42,27,1,2
61,37,1,3
32,20,1,1
37,37,1,1
56,51,4,2
38,23,1,2
73,73,1,3
53,30,1,2
48,31,5,2
39,21,1,1
51,30,1,2
37,17,1,1
35,19,5,1
78,46,1,3
74,40,1,3
33,18,2,1
68,46,5,3
40,21,1,1
37,18,5,1
50,33,1,2
58,34,1,2
34,19,5,1
53,30,1,2
74,46,1,3
76,49,2,3
103,86,4,1
63,33,1,2
30,18,2,1
48,28,6,1
70,48,2,3
87,58,2,3
44,28,1,2
43,27,1,2
83,83,1,2
32,17,1,1
72,44,1,3
44,31,5,2
77,45,1,3
67,43,1,3
62,32,1,2
38,38,1,1
64,33,1,2
165,165,4,4
44,28,2,2
37,22,5,2
54,32,1,2
32,19,5,1
75,44,1,3
44,29,2,2
57,37,2,3
45,30,1,2
44,32,2,2
32,20,1,1
62,62,1,2
38,20,1,1
51,31,5,2
102,63,1,4
69,39,5,3
37,19,1,1
40,19,2,1
32,18,1,1
53,30,1,2
38,19,1,1
35,19,5,1
45,24,2,2
79,79,1,2
35,14,1,1
104,104,5,3
47,31,1,2
59,45,1,3
30,18,2,1
38,19,1,1
78,44,1,3
37,19,1,1
88,85,4,2
112,69,1,4
55,36,2,3
35,19,5,2
45,30,6,3
60,43,1,3
58,37,2,3
30,18,2,1
51,46,1,1
36,20,1,1
52,30,1,2
39,20,4,1
76,45,1,3
59,43,1,3
78,78,1,3
75,45,1,3
77,45,1,3
45,24,1,2
45,29,1,2
38,19,1,1
34,19,1,1
53,30,1,2
43,43,1,2
76,44,1,3
17,13,2,1
56,32,1,2
63,36,2,2
73,73,1,2
86,59,2,4
33,14,1,1
44,28,1,2
35,17,2,1
78,51,2,3
63,42,6,2
48,42,1,1
30,18,2,1
55,31,2,2
45,18,4,1
74,41,4,3
42,17,1,1
32,18,1,1
70,39,2,3
50,30,1,2
59,35,2,2
79,74,4,3
37,19,1,1
36,20,5,1
44,27,1,2
44,30,1,2
39,19,1,1
60,60,4,2
32,17,1,1
37,19,1,1
123,77,4,4
70,40,5,3
52,46,1,1
36,22,1,2
40,40,1,2
32,18,1,1
37,18,1,1
55,35,1,3
58,34,1,2
48,18,6,1
71,42,1,3
79,46,1,3
38,19,1,1
63,37,2,2
32,16,6,1
60,36,1,3
43,28,1,2
88,58,2,3
44,43,4,1
77,44,2,3
43,39,1,1
41,22,1,2
77,45,1,3
63,36,1,2
48,32,2,2
31,20,1,1
40,20,1,1
52,22,1,1
52,52,1,2
100,100,6,3
58,34,2,2
41,20,1,1
48,42,1,1
46,31,1,2
31,18,5,1
54,26,6,1
36,18,2,1
59,36,1,2
40,38,1,1
53,32,2,2
72,43,1,3
37,34,1,1
38,18,1,1
35,17,1,1
50,30,1,2
52,52,1,1
37,19,1,1
37,15,2,1
74,45,1,3
60,28,4,2
42,28,2,2
51,51,1,1
59,30,4,2
59,34,1,2
55,37,2,3
36,18,2,1
35,19,1,1
44,28,2,2
56,32,1,2
53,30,1,2
50,28,1,2
65,44,5,3
55,32,1,2
32,18,1,1
54,31,1,2
59,42,1,3
43,29,1,2
61,42,1,3
38,18,1,1
32,18,1,1
45,32,5,2
63,33,1,2
55,55,1,2
57,38,2,3
51,30,1,2
48,30,1,2
45,27,1,2
39,39,1,1
43,43,1,1
52,30,1,2
45,28,5,2
45,28,1,2
38,24,2,2
44,28,1,2
38,19,1,1
53,30,1,2
43,27,1,2
45,30,1,2
79,40,6,2
32,18,1,1
80,44,4,2
65,65,6,3
58,32,1,2
35,19,1,1
40,23,5,2
49,34,1,3
39,19,1,1
66,43,1,3
44,28,5,2
61,43,1,3
25,25,6,1
70,50,2,3
49,44,1,1
50,30,1,2
54,54,1,2
67,64,2,2
54,30,1,2
41,25,5,2
37,18,2,1
41,20,1,1
60,43,1,3
60,60,2,2
51,30,1,2
54,32,1,2
45,30,2,2
46,22,1,1
62,62,1,2
39,19,1,1
56,34,2,2
39,20,1,1
17,13,2,1
51,51,2,2
44,28,5,2
45,28,1,2
32,18,1,1
87,57,2,3
59,41,1,3
72,46,1,3
45,30,1,2
31,18,5,2
41,23,2,1
46,28,1,2
44,29,5,2
64,46,5,3
102,62,6,3
63,31,4,2
17,13,2,1
39,19,1,1
42,27,1,2
44,28,1,2
36,22,1,2
36,36,1,1
45,30,1,2
47,30,1,2
37,23,5,2
86,50,1,3
41,23,1,1
50,27,2,2
40,40,1,2
65,45,5,3
63,33,1,2
37,19,1,1
70,36,1,2
38,20,1,2
33,20,2,1
79,44,1,3
41,22,6,2
42,42,1,1
65,33,1,2
34,15,2,1
41,20,1,1
38,20,1,1
52,35,1,3
34,33,2,1
87,56,2,4
38,19,1,1
44,43,5,2
30,18,5,1
56,34,2,2
57,40,2,3
44,27,2,2
31,20,1,1
39,17,1,1
62,62,2,2
56,56,1,2
38,20,1,1
61,40,6,2
58,43,1,3
38,37,1,1
66,34,1,2
41,41,4,1
31,15,1,1
58,39,1,3
32,18,1,1
32,18,1,1
102,65,1,4
41,26,2,2
81,44,1,3
50,29,1,2
62,32,1,2
32,21,5,1
47,30,1,2
39,19,1,1
43,28,2,2
70,36,4,2
53,33,2,2
64,36,2,2
51,50,2,1
54,27,4,2
41,20,1,1
44,42,4,1
62,39,1,3
38,19,5,1
39,39,1,1
39,17,1,1
37,19,1,1
51,29,1,2
91,56,6,3
37,19,1,1
55,24,6,1
48,30,1,2
54,29,1,2
39,18,4,1
40,20,1,1
38,38,1,1
29,17,2,1
74,32,6,2
43,26,2,2
38,23,2,2
58,30,1,2
44,28,1,2
64,39,1,3
36,19,1,1
32,18,1,1
37,19,1,1
61,33,1,2
64,45,1,3
51,51,1,2
52,52,1,2
51,30,1,2
65,41,2,2
34,18,2,1
38,19,1,1
35,34,1,1
60,42,1,2
49,29,2,2
58,31,1,2
40,25,2,2
50,28,1,2
51,31,1,2
64,46,1,4
74,45,1,3
36,36,1,1
58,42,1,3
31,19,2,1
45,29,1,2
58,30,1,2
65,44,5,3
42,19,1,1
54,28,1,2
64,39,1,3
35,17,2,1
65,46,1,3
38,19,1,1
43,40,1,1
53,53,2,2
43,29,2,2
52,52,1,2
38,19,1,1
39,22,5,2
39,23,5,2
43,19,1,1
29,27,1,1
62,62,1,2
59,38,1,3
29,16,2,1
143,78,4,3
62,43,1,3
40,40,1,1
43,27,1,2
105,34,4,2
64,43,1,3
40,26,2,2
45,28,1,2
36,14,1,1
38,18,1,1
48,43,4,1
66,43,2,2
54,27,1,2
52,30,1,2
32,18,1,1
44,27,1,2
73,45,1,3
59,44,1,3
37,19,1,1
36,14,1,1
38,20,1,1
66,45,1,3
64,43,1,3
39,20,1,1
54,32,1,2
46,30,1,2
59,58,1,3
58,44,1,3
51,30,1,2
46,30,1,2
42,28,1,2
74,43,1,3
44,27,1,2
59,41,1,3
41,19,6,1
45,31,5,2
38,20,1,1
32,16,1,1
51,31,1,2
62,38,1,3
41,28,2,2
27,26,1,1
42,25,1,2
44,29,2,2
86,50,2,3
76,45,1,3
43,29,2,2
54,29,1,2
76,45,2,3
45,28,1,2
38,19,1,1
57,30,1,2
54,32,1,2
74,47,2,3
60,28,2,1
38,24,2,2
37,23,5,2
46,28,1,2
144,92,4,4
36,14,1,1
71,34,6,2
45,28,1,2
41,21,1,1
53,38,1,3
37,18,5,1
36,17,5,1
30,17,1,1
65,43,1,3
35,20,1,1
40,18,1,1
84,84,1,3
69,69,1,2
81,81,4,1
65,64,6,3
55,30,1,2
43,18,1,1
78,44,1,3
38,19,1,1
39,19,1,1
42,26,2,2
37,19,1,1
39,22,5,2
78,54,2,3
42,25,5,2
56,56,1,1
115,115,2,2
37,19,1,1
74,51,1,4
116,77,1,4
86,84,1,3
52,29,1,2
33,18,5,1
45,28,2,2
44,28,5,2
74,45,1,3
35,19,5,1
33,14,1,1
38,23,5,2
60,30,2,2
35,19,5,1
53,34,2,3
39,20,1,1
32,18,1,1
81,42,1,3
60,34,1,2
79,44,1,3
42,20,1,1
51,30,1,2
45,28,1,2
41,40,5,1
34,34,4,1
59,44,1,3
32,19,1,1
67,67,4,2
44,27,1,2
66,36,1,2
59,34,1,2
78,52,2,3
44,27,1,2
38,19,1,1
30,18,2,1
68,46,5,3
52,30,1,2
75,43,1,3
51,30,1,2
37,22,5,1
59,44,1,3
53,28,5,2
60,27,6,2
121,74,4,4
35,14,1,1
37,19,1,1
27,19,6,1
33,20,1,1
38,38,1,1
45,28,5,2
41,20,1,1
150,146,6,3
50,31,2,2
39,19,1,1
32,18,1,1
53,53,2,2
64,38,1,3
39,19,1,1
73,44,1,3
39,24,5,2
53,32,1,2
65,41,1,3
89,89,1,3
74,42,1,3
37,17,1,1
53,37,2,3
56,36,5,2
57,57,4,2
32,18,1,1
41,20,1,1
52,31,1,2
102,63,1,4
58,37,1,3
63,63,1,2
54,32,2,2
39,23,5,2
59,32,1,2
34,31,1,1
56,36,5,3
42,18,1,1
74,74,1,2
37,22,5,2
45,28,1,2
92,63,1,4
63,37,1,3
53,32,1,2
38,20,1,1
37,19,2,1
45,27,1,2
65,40,2,3
59,32,1,2
44,43,1,1
32,20,1,1
37,19,1,1
51,29,1,2
52,30,1,2
85,44,5,3
36,22,1,2
116,64,6,3
29,13,1,1
39,17,1,1
42,42,1,2
45,28,1,2
60,28,1,2
52,30,1,2
53,28,5,2
99,99,6,3
55,37,1,3
101,101,1,3
56,40,2,3
67,40,1,3
30,17,1,1
41,27,2,2
34,21,1,1
56,32,1,2
76,45,6,3
118,69,4,4
99,64,4,3
73,42,1,3
122,70,4,4
52,34,1,3
64,64,1,2
57,34,2,2
46,29,1,2
89,89,2,3
31,21,5,1
53,30,1,2
48,31,1,2
134,134,1,3
78,46,1,3
46,31,5,2
43,43,1,1
41,23,1,2
30,17,1,1
45,28,1,2
30,18,1,1
29,14,5,1
72,40,6,2
43,27,2,2
32,18,1,1
37,19,5,1
53,30,1,2
55,34,2,2
50,30,1,2
40,24,2,2
30,18,2,1
47,47,1,1
39,21,1,1
80,80,6,2
32,17,1,1
59,36,2,2
37,18,1,1
60,60,1,2
116,78,2,4
32,18,1,1
59,42,1,3
41,21,1,1
40,26,2,2
47,27,1,2
44,28,1,2
50,33,1,3
30,18,2,1
78,50,2,3
38,19,1,1
56,34,2,2
34,17,2,1
51,31,1,2
44,29,5,2
31,30,2,1
43,27,1,2
93,59,4,3
44,40,1,1
55,34,2,2
77,43,1,3
39,21,1,1
38,19,1,1
46,28,1,2
40,40,1,1
38,19,1,1
38,23,1,2
59,59,4,2
41,20,1,1
38,20,1,1
59,31,4,2
64,44,2,3
52,27,1,2
75,46,1,3
64,64,1,2
78,47,1,3
75,46,1,3
26,26,1,1
31,21,5,1
38,19,1,1
27,17,5,1
56,41,2,3
52,52,4,2
39,23,1,2
78,52,1,3
42,28,2,2
32,18,1,1
52,31,1,2
67,46,1,3
40,26,2,2
71,51,2,3
38,19,1,1
74,44,1,3
74,45,1,3
42,25,1,2
44,27,1,2
45,29,1,2
72,37,1,2
38,37,1,1
38,19,5,1
98,98,1,4
38,18,5,1
73,37,4,2
39,23,5,2
90,38,2,3
45,27,1,2
57,28,6,2
32,18,1,1
35,17,2,1
54,32,1,2
64,33,2,2
35,19,5,1
98,98,1,4
66,42,1,3
41,21,1,1
64,41,2,3
36,21,1,1
63,58,1,2
41,20,1,1
45,29,1,2
43,29,2,2
32,19,1,1
75,45,1,3
64,41,1,3
40,20,1,1
46,46,1,1
36,36,1,1
58,29,4,2
44,28,1,2
29,20,2,1
39,39,1,1
48,20,1,1
117,117,1,3
39,23,5,2
50,29,1,2
57,42,4,3
58,33,1,2
61,35,2,2
42,28,2,2
87,56,2,3
54,32,1,2
38,19,1,1
40,16,1,1
57,32,1,2
47,31,1,2
80,80,1,3
41,25,2,2
55,29,6,2
62,45,1,3
53,30,1,2
53,30,1,2
42,21,1,1
32,20,1,1
60,58,2,2
77,49,2,3
46,19,1,1
60,36,4,2
36,19,5,1
77,45,1,3
53,30,1,2
57,37,1,3
53,31,1,2
74,45,1,3
30,18,5,1
62,58,1,2
65,43,1,3
37,22,5,2
52,50,6,2
74,74,1,2
