full_sq,life_sq,material,num_room
44,27,1,2
106,56,2,3
32,19,1,1
42,26,1,2
45,28,1,2
38,19,1,1
51,30,1,2
95,95,4,3
30,18,2,1
55,37,1,3
29,16,2,1
47,27,1,2
51,30,1,2
72,44,2,3
54,32,1,2
60,42,1,3
57,57,1,2
49,29,2,2
114,70,1,4
54,32,1,2
38,24,2,2
51,29,1,2
86,43,6,2
45,27,1,2
34,15,1,1
133,69,1,3
56,36,2,3
63,43,1,3
40,40,1,1
80,47,1,3
46,46,1,1
79,50,4,3
77,46,1,3
46,28,1,2
46,30,1,2
40,40,1,1
49,28,2,2
44,29,1,2
71,44,2,3
72,40,1,3
134,134,2,3
79,40,2,3
44,16,1,1
45,28,1,2
44,28,2,2
50,34,1,3
38,30,1,2
44,30,2,2
38,18,6,1
34,19,1,1
69,69,1,3
29,18,2,1
46,28,1,2
52,30,1,2
33,33,2,1
48,31,1,2
54,33,2,2
75,46,1,3
41,18,1,1
56,33,2,2
55,30,1,2
44,30,1,2
39,20,1,1
117,66,1,4
65,59,1,2
102,69,4,3
50,23,1,1
27,12,4,1
78,47,1,3
37,19,1,1
54,32,1,2
41,21,1,1
63,33,1,2
49,18,4,1
39,25,2,2
32,19,2,1
42,26,5,2
126,126,6,3
63,58,1,2
45,29,1,2
62,45,1,3
45,30,1,2
55,36,1,3
43,27,2,2
42,28,1,2
58,30,1,2
36,21,1,1
38,19,1,1
74,50,1,3
38,20,1,1
34,34,1,1
16,11,2,1
39,19,1,1
42,28,2,2
32,16,1,1
91,56,1,4
77,75,4,3
68,35,4,2
43,26,2,2
72,44,1,3
76,50,2,3
50,30,1,2
31,18,2,1
47,30,1,2
102,102,1,3
41,20,1,1
61,61,4,2
50,30,5,2
38,24,2,2
40,18,1,1
79,75,1,3
39,19,1,1
60,41,1,3
43,28,1,2
51,24,1,1
78,52,1,3
39,19,1,1
41,20,1,1
77,45,1,3
31,31,1,1
59,36,2,2
53,30,1,2
33,18,2,1
82,55,2,3
61,39,1,3
41,18,1,1
33,20,2,2
82,55,2,3
44,28,5,2
41,41,1,1
38,20,1,1
79,47,1,3
37,19,1,1
62,37,1,3
38,20,1,1
38,20,1,1
44,29,1,2
1,1,4,1
84,50,1,3
34,19,5,1
44,40,2,2
38,20,1,1
45,29,1,2
37,23,1,2
51,30,1,2
64,45,1,3
40,40,1,1
71,43,1,3
45,27,1,2
76,40,6,3
44,28,1,2
53,32,1,2
38,18,1,1
56,31,2,2
38,19,1,1
37,19,1,1
44,28,5,2
34,20,2,2
31,31,1,1
55,30,1,2
31,17,1,1
39,22,5,2
77,46,1,3
54,32,1,2
44,16,1,1
49,29,2,2
44,27,1,2
38,19,1,1
56,29,1,2
63,30,1,2
35,20,1,1
79,41,4,3
48,32,2,3
42,25,5,2
62,62,4,2
81,81,1,2
59,31,1,2
59,58,1,2
89,89,2,3
64,39,1,3
63,63,1,2
36,20,1,1
34,21,2,2
32,18,1,1
37,19,1,1
42,27,1,2
44,27,1,2
45,29,1,2
57,38,1,3
73,43,1,3
74,43,1,3
38,23,5,2
1,1,1,1
44,44,1,1
63,40,2,2
44,28,1,2
39,39,4,1
60,38,1,3
32,20,5,1
91,62,2,3
78,53,2,3
38,20,1,1
112,112,1,3
39,39,1,1
29,18,2,1
100,100,5,2
48,31,5,2
92,58,1,4
59,42,1,1
51,30,5,2
78,49,2,3
58,34,1,2
60,44,1,3
31,19,1,1
42,20,1,1
65,63,1,2
77,77,4,3
65,34,6,2
33,18,1,1
107,107,5,4
61,61,1,2
72,72,6,2
80,45,1,3
73,44,1,3
52,31,5,2
38,20,1,1
46,29,5,2
44,18,1,1
43,26,2,2
37,23,5,2
37,19,1,1
44,30,5,2
58,43,1,3
39,22,1,2
52,52,1,2
76,52,1,4
90,38,1,3
48,30,1,2
62,25,4,2
54,30,1,2
51,51,1,1
63,63,1,2
35,18,2,1
35,19,5,1
33,17,5,1
35,19,5,1
44,28,1,2
32,21,5,1
43,26,5,2
59,41,1,3
39,23,5,2
45,28,1,2
66,45,2,3
36,20,5,1
39,19,1,1
41,18,1,1
44,28,2,2
43,27,1,2
50,28,2,2
48,29,1,2
93,56,4,3
39,23,5,2
58,34,1,2
35,35,1,1
86,50,4,3
65,37,4,2
74,46,1,3
79,55,2,3
60,37,1,3
45,45,1,1
62,33,1,2
49,47,5,2
78,52,1,3
38,18,1,1
43,39,2,1
40,20,1,1
27,27,1,1
31,18,2,1
102,63,1,4
38,19,1,1
59,59,2,2
63,33,4,2
39,37,1,1
85,85,1,3
30,16,2,1
74,41,1,3
32,18,1,1
58,31,1,2
29,27,1,1
30,18,2,1
40,36,4,1
40,22,5,2
45,28,1,2
38,19,1,1
36,19,1,1
34,18,5,1
81,44,1,3
102,63,2,4
38,15,4,1
39,19,1,1
57,35,1,2
53,30,1,2
53,53,6,2
29,27,6,1
58,38,1,3
60,41,1,3
46,28,5,2
44,27,1,2
44,28,1,2
52,27,1,2
44,27,1,2
38,17,1,1
35,19,1,1
52,52,1,2
35,19,5,1
51,30,1,2
40,22,5,2
75,46,1,3
55,27,4,2
53,31,1,2
38,18,1,1
80,56,1,4
52,35,1,3
33,19,1,1
32,21,5,1
37,19,5,1
34,19,5,1
56,29,1,2
60,42,1,2
30,18,2,1
41,41,1,1
51,30,1,2
31,17,1,1
50,27,2,2
37,19,1,1
44,28,1,2
55,37,1,3
74,45,1,3
54,54,6,2
38,19,5,1
38,19,1,1
73,43,1,3
76,45,1,3
36,20,2,1
68,31,1,2
38,20,1,1
54,32,1,2
73,51,2,3
147,147,1,3
34,15,1,1
29,17,2,1
38,21,5,2
77,44,1,3
38,17,4,1
60,34,1,2
43,21,1,1
37,19,1,1
45,30,1,2
38,18,1,1
44,44,1,1
54,32,1,2
59,44,1,3
45,28,1,2
57,32,5,2
58,32,1,2
46,31,1,2
42,29,2,2
32,20,1,1
38,38,1,1
73,47,2,3
45,29,1,2
35,19,1,1
53,30,1,2
62,62,6,1
34,17,2,1
64,29,5,2
58,30,4,2
29,17,2,1
26,14,1,1
45,29,1,2
33,19,1,1
41,21,1,1
52,30,1,2
45,24,2,2
38,19,1,1
40,40,4,1
39,16,4,1
71,46,1,3
45,28,5,2
63,40,2,2
68,46,1,3
91,49,2,3
37,17,1,1
67,44,5,3
54,31,1,2
38,19,1,1
72,43,1,3
44,27,1,2
53,30,1,2
43,24,1,2
43,19,1,1
57,40,1,3
32,20,1,1
74,51,2,4
102,102,4,3
58,33,1,2
123,77,4,4
68,50,1,3
39,39,1,1
39,23,1,2
43,28,2,3
30,18,2,1
79,41,4,3
39,16,1,1
150,146,6,3
40,40,1,1
80,49,2,4
78,51,2,3
38,20,1,1
43,27,2,2
43,28,2,2
35,14,1,1
52,29,5,2
38,38,4,1
73,44,1,3
62,38,1,3
20,12,2,1
58,43,1,3
52,30,1,2
45,28,1,2
50,29,1,1
42,25,2,2
81,44,1,3
39,19,1,1
37,37,1,1
88,49,1,2
26,12,5,1
74,40,1,3
43,19,1,1
78,23,4,1
42,18,1,1
34,20,2,2
77,44,1,3
44,17,1,1
38,19,1,1
61,33,1,2
41,21,1,1
38,19,2,1
38,37,6,1
62,31,1,2
34,19,1,1
55,24,6,1
32,17,5,1
60,34,1,2
53,31,1,2
84,52,1,3
30,16,2,1
37,19,1,1
74,45,1,3
84,45,1,3
77,52,2,3
31,18,2,1
42,38,5,1
69,48,2,3
57,38,1,3
95,57,6,4
45,28,1,2
53,30,1,2
52,46,1,1
65,47,1,3
70,33,1,2
62,62,1,2
79,44,1,3
48,32,1,3
87,87,1,3
30,18,2,1
51,30,1,2
41,26,2,2
55,33,2,2
51,30,5,2
58,39,1,2
78,23,4,1
59,28,2,2
45,29,1,2
60,60,1,2
51,33,1,3
61,29,2,2
38,19,1,1
38,16,1,1
32,18,2,1
39,39,1,1
45,28,1,2
40,18,1,1
57,37,1,3
45,29,1,2
42,27,5,2
71,38,4,2
37,18,2,1
74,45,1,3
32,16,1,1
71,42,5,3
102,102,1,3
44,27,1,2
77,74,1,3
53,27,2,2
51,51,1,1
38,19,1,1
44,29,2,2
85,42,1,3
43,27,2,2
38,21,5,2
56,34,2,2
44,29,1,2
36,19,5,1
71,40,6,2
40,16,1,1
54,32,1,2
48,48,1,1
45,28,1,2
32,18,1,1
85,49,2,3
53,32,1,2
74,41,4,3
71,49,2,3
82,41,4,2
32,18,1,1
78,22,1,1
45,28,1,2
62,62,1,2
1,1,1,1
31,18,1,2
37,19,1,1
161,73,4,4
79,44,1,3
44,30,5,2
54,32,1,2
43,27,2,2
29,15,1,1
38,19,1,1
56,56,1,2
38,19,1,1
36,18,5,1
43,29,2,2
35,20,5,1
75,75,1,3
36,19,1,1
45,33,1,2
35,17,1,1
37,34,1,1
35,19,1,1
38,18,2,1
53,30,1,2
54,32,1,2
85,85,1,3
86,50,1,3
53,28,6,2
64,39,1,3
52,51,1,2
31,21,1,1
32,18,1,1
58,43,1,3
38,19,2,1
54,31,4,2
32,20,5,1
43,28,2,2
38,19,1,1
41,25,2,2
65,38,1,3
40,40,1,2
82,82,4,3
63,44,1,3
38,19,5,1
35,19,5,1
61,61,1,2
59,34,1,2
34,19,5,1
32,20,5,1
50,25,2,2
40,40,1,1
65,39,1,3
75,44,1,3
37,19,5,1
49,25,1,2
68,47,2,3
218,174,4,2
30,18,1,1
53,28,5,2
52,30,1,2
90,52,4,3
57,42,1,3
37,19,1,1
47,30,1,2
39,17,1,1
38,18,1,1
47,31,5,2
32,20,1,1
59,58,1,2
59,42,1,3
50,29,1,2
45,30,1,2
47,30,1,2
35,20,5,1
76,41,2,2
56,56,1,2
31,21,4,1
53,31,1,2
41,26,1,2
122,70,4,4
55,37,1,3
44,26,2,2
76,50,6,3
39,19,1,1
73,42,1,3
53,32,1,2
45,30,4,3
153,145,4,4
27,26,6,1
37,19,1,1
57,57,1,2
40,40,1,1
51,36,2,2
40,18,1,1
54,38,5,3
27,27,6,1
34,15,1,1
53,33,2,2
32,18,1,1
40,40,1,1
42,25,2,2
39,20,1,1
43,31,1,2
45,30,5,2
37,18,1,1
45,28,2,2
44,29,1,2
81,40,4,2
63,36,4,2
66,64,1,3
46,29,1,2
45,17,1,1
38,19,5,1
34,21,2,2
48,18,6,1
34,15,1,1
83,53,4,4
78,78,4,3
78,49,2,3
65,64,6,3
63,60,1,2
57,29,1,2
51,20,6,1
37,37,4,1
40,24,2,2
31,31,1,1
78,78,4,3
58,33,1,2
75,75,1,1
39,20,1,1
45,28,5,2
71,43,1,3
39,20,1,1
53,30,1,2
33,21,5,1
79,79,1,3
38,20,1,1
60,34,1,2
46,44,1,1
46,27,1,2
80,52,1,4
64,38,1,3
81,50,2,3
43,29,2,2
42,42,1,1
65,46,1,4
44,27,2,2
43,27,1,2
50,34,1,3
43,27,2,2
63,42,5,3
57,35,2,2
41,25,1,2
73,44,1,3
14,10,2,1
43,19,2,1
76,76,1,1
38,19,1,1
62,38,1,3
58,34,1,2
38,22,5,2
60,37,1,3
55,32,2,2
43,19,4,1
40,40,1,1
81,43,1,3
35,14,1,1
55,55,4,2
18,13,2,1
83,83,1,3
80,46,1,3
82,45,1,3
51,25,2,2
44,28,1,2
74,42,1,3
35,21,5,1
38,19,1,1
48,48,6,1
104,57,2,3
32,19,5,1
36,20,1,1
53,32,1,2
45,19,1,1
39,20,1,1
60,43,1,3
52,30,1,2
47,30,1,2
30,18,2,1
53,53,1,2
58,32,1,2
32,20,1,1
84,47,4,2
78,47,1,3
63,60,1,2
56,30,6,2
75,44,1,3
58,34,1,3
116,62,2,3
41,16,6,1
32,18,1,1
52,23,2,1
79,47,1,3
85,51,2,3
42,28,2,2
45,27,1,2
46,46,1,1
32,21,1,1
21,13,2,1
32,19,1,1
66,33,1,2
32,20,1,1
31,31,4,1
35,34,1,1
27,26,4,1
81,46,1,3
33,18,1,1
82,46,4,3
54,30,1,2
81,41,4,2
47,19,1,1
44,28,1,2
30,17,1,1
49,34,1,3
51,33,1,3
83,45,1,3
56,35,2,2
38,18,1,1
43,40,1,1
32,20,1,1
42,40,1,1
71,44,1,3
38,38,1,1
35,20,1,1
71,58,1,2
39,19,1,1
65,62,4,2
100,62,1,4
60,30,5,2
60,37,4,3
79,44,1,3
43,27,2,2
51,40,1,3
51,29,1,2
54,32,1,2
41,27,2,2
56,39,2,3
38,19,1,1
43,43,1,1
57,30,1,2
32,16,2,1
85,54,2,3
58,44,1,3
36,19,5,1
64,41,2,3
52,30,1,2
77,46,1,3
37,19,2,1
45,30,5,2
38,38,1,1
45,28,1,2
65,43,2,3
74,45,1,3
45,30,5,2
51,30,5,2
45,27,1,2
39,19,1,1
76,45,1,3
32,18,1,1
53,32,1,2
38,20,1,1
37,19,1,1
45,31,1,2
58,34,1,2
58,43,2,3
45,28,1,2
56,30,5,2
50,34,1,3
41,20,1,1
37,37,1,1
59,59,2,2
41,41,1,1
39,23,5,2
32,20,1,1
44,31,1,2
76,44,1,3
57,34,1,2
52,31,1,2
60,33,1,2
37,18,1,1
115,72,1,4
44,27,2,2
37,19,1,1
59,38,1,3
34,34,1,1
30,18,2,1
53,32,1,2
39,23,5,2
34,17,2,1
48,31,5,2
56,30,1,2
47,30,1,2
37,19,1,1
84,84,1,3
96,96,2,2
78,77,1,3
31,16,2,1
38,20,1,1
53,30,1,2
30,15,1,1
84,51,1,3
34,34,1,1
60,32,1,2
44,28,1,2
51,30,1,2
80,48,2,3
45,30,1,2
41,20,1,1
62,45,1,3
43,38,1,1
41,41,1,1
45,28,1,2
115,62,4,3
41,25,2,2
57,56,5,2
70,42,2,3
82,82,1,3
45,30,1,2
61,37,1,2
38,19,1,1
44,29,1,2
59,38,1,3
39,19,1,1
42,25,5,2
43,29,2,2
26,26,1,1
39,19,1,1
46,30,1,2
66,46,5,3
30,17,2,1
49,29,1,2
79,44,1,3
24,13,1,1
46,29,5,2
41,17,1,1
63,37,5,3
75,45,1,3
74,45,1,3
44,28,1,2
79,74,1,3
38,19,1,1
45,45,1,3
54,32,1,2
64,64,1,2
103,49,2,3
25,13,1,1
79,44,1,3
34,34,4,1
31,20,1,1
35,20,1,1
51,40,4,2
73,47,1,3
45,18,1,2
40,20,1,1
62,62,4,2
38,19,1,1
32,21,5,1
43,27,1,2
62,62,6,2
49,31,5,2
37,19,1,1
49,46,1,1
34,33,1,1
35,19,1,1
38,38,4,1
84,84,1,3
74,43,1,3
81,51,1,3
72,38,6,2
53,30,1,2
38,19,1,1
46,30,1,2
55,30,1,2
79,79,1,3
54,30,1,2
78,75,1,3
78,78,2,3
54,32,1,2
59,38,1,3
38,19,1,1
80,50,1,3
36,20,5,1
49,44,1,1
42,30,2,2
50,30,1,2
41,28,2,2
79,75,1,3
32,18,1,1
45,27,1,2
55,35,1,3
37,37,1,1
75,51,2,3
70,70,2,2
43,27,1,2
32,21,5,1
38,20,1,1
69,44,6,3
40,20,1,1
78,41,2,2
31,20,1,1
47,27,1,2
59,30,1,2
41,27,2,2
41,26,1,2
38,23,5,2
30,18,2,1
75,46,1,3
42,28,1,2
65,35,4,2
47,31,1,2
47,20,1,1
65,44,1,3
33,14,1,1
44,44,1,2
76,45,1,3
78,55,2,3
53,29,4,2
47,27,1,2
48,48,4,1
36,22,2,2
91,62,2,3
40,17,1,1
38,19,1,1
47,47,1,1
45,29,1,2
55,31,1,2
64,39,1,3
54,32,1,2
71,42,1,3
51,30,1,2
53,32,1,2
39,20,1,1
63,44,1,3
37,37,1,1
45,31,5,2
52,28,1,2
30,18,2,1
65,39,1,3
29,17,2,1
62,38,1,3
46,46,2,1
41,27,2,2
38,19,1,1
35,23,1,1
42,16,6,1
39,39,1,1
61,61,1,2
32,19,1,1
38,19,1,1
31,20,1,1
80,52,2,3
30,18,2,1
56,56,1,2
56,35,1,2
55,26,6,1
75,51,2,3
42,25,2,2
38,19,1,1
37,22,5,2
45,29,1,2
40,26,1,2
40,38,1,1
32,18,1,1
79,40,6,2
36,20,5,1
32,18,1,1
76,41,1,3
31,16,1,1
51,30,1,2
52,52,1,2
63,46,1,4
101,65,1,4
36,19,2,1
47,46,1,2
42,20,6,1
44,27,1,2
54,32,1,2
44,27,1,2
53,30,1,2
36,22,2,2
42,42,4,1
79,44,1,3
62,32,1,2
42,31,2,3
43,29,2,2
58,37,1,3
73,42,1,3
41,26,5,2
34,19,5,1
52,30,1,2
65,32,6,2
37,18,1,1
27,26,4,1
45,28,1,2
53,32,1,2
108,59,4,3
56,55,4,2
39,20,1,1
76,47,1,3
68,35,6,2
61,61,1,2
55,34,2,2
62,58,6,2
43,28,2,2
78,44,1,3
81,49,1,4
51,30,1,2
49,17,6,1
48,42,1,1
60,33,1,2
45,28,5,2
30,18,2,1
60,33,1,2
45,28,1,2
50,30,1,2
58,58,4,2
43,26,2,2
49,17,4,1
76,49,2,3
59,33,2,2
64,64,4,2
72,49,2,3
32,18,1,1
36,19,5,1
44,29,2,2
42,42,4,1
78,43,1,3
43,26,1,2
39,19,5,1
32,21,5,1
71,40,1,2
45,29,1,2
45,18,4,1
41,20,6,1
67,37,2,2
54,32,1,2
31,18,2,1
35,19,1,1
44,28,5,2
86,53,2,3
75,44,1,3
40,22,1,2
35,20,5,1
46,30,5,2
66,40,1,3
40,26,2,2
34,17,2,1
52,52,6,2
62,39,1,3
53,32,1,2
64,46,5,3
38,23,5,2
37,37,1,1
53,32,1,2
66,66,1,1
41,18,4,1
38,19,1,1
33,16,1,1
138,89,2,1
53,28,1,2
77,47,2,3
51,51,1,2
51,30,1,2
53,32,1,2
51,30,5,2
35,19,1,1
59,41,1,3
58,30,1,2
37,17,2,1
44,20,5,2
31,21,5,1
38,19,1,1
36,20,1,1
30,30,4,1
43,26,2,2
40,23,2,2
45,27,1,2
39,21,1,1
79,77,1,3
41,21,1,1
60,42,1,3
45,28,5,2
55,36,1,3
43,28,6,2
53,33,2,2
33,20,1,2
35,23,5,1
76,45,1,3
74,45,4,3
56,33,1,2
75,75,4,3
32,21,5,1
31,21,5,1
54,36,2,3
38,38,1,1
46,17,2,1
62,38,1,3
44,29,1,2
56,29,5,2
55,30,4,2
76,45,1,3
45,32,1,2
32,18,1,1
36,36,1,1
50,18,6,1
46,46,1,1
87,49,1,3
75,43,1,3
41,18,2,1
37,25,5,2
50,30,1,2
39,21,5,2
41,21,1,1
31,20,2,1
45,30,5,2
63,38,1,3
61,61,1,2
85,85,1,3
143,61,2,3
33,19,1,1
51,51,1,2
74,74,1,2
37,18,1,1
45,29,1,2
50,30,1,2
41,26,1,2
89,47,6,3
45,29,5,2
47,30,1,2
35,22,5,1
76,45,1,3
65,43,1,3
46,31,5,2
32,18,1,1
72,45,1,3
62,34,1,2
91,52,4,3
59,34,1,2
43,28,2,2
50,30,1,2
32,18,4,1
63,60,4,2
37,19,5,1
31,15,1,1
35,19,5,1
54,32,2,2
38,19,1,1
33,17,1,1
64,44,2,3
41,21,1,1
30,18,2,1
54,36,1,3
63,35,6,2
43,26,5,2
34,20,2,2
79,51,1,3
38,20,1,1
40,25,2,2
57,41,2,3
75,46,1,3
65,65,1,2
33,17,1,1
48,48,6,1
40,25,2,2
32,19,2,1
40,19,2,3
34,15,1,1
53,29,1,2
58,32,1,2
48,31,5,2
90,61,2,4
52,34,1,3
35,19,1,1
30,17,1,1
62,59,1,2
35,19,5,1
41,20,1,1
64,38,2,2
34,27,1,1
84,84,2,3
35,19,1,1
62,38,1,3
37,37,6,1
32,18,1,1
52,30,1,2
42,28,2,2
63,60,1,2
41,41,1,1
76,76,4,3
38,19,1,1
132,70,1,3
62,42,1,3
31,16,1,1
39,19,1,1
36,14,1,1
143,78,4,4
35,19,1,1
54,28,1,2
52,30,1,2
46,27,5,2
32,17,5,1
56,29,1,2
57,31,2,2
52,30,1,2
142,86,4,4
43,28,2,2
51,30,1,2
50,34,1,3
52,30,1,2
44,28,2,2
45,28,1,2
48,31,5,2
51,31,1,3
73,43,1,3
30,18,5,1
43,17,6,1
54,35,2,3
32,32,4,1
42,20,2,1
58,58,1,1
31,18,2,1
43,17,4,1
52,20,1,1
38,38,1,1
51,30,1,2
77,77,1,3
89,56,2,3
54,32,1,2
21,11,1,1
53,30,1,2
32,18,1,1
39,20,1,1
76,44,1,3
57,42,4,3
64,41,2,3
42,17,1,1
38,21,5,2
37,18,1,1
50,30,1,2
64,43,1,3
47,47,1,1
40,40,1,1
31,30,4,1
53,35,2,3
73,43,2,3
74,74,1,3
34,18,2,1
44,27,1,2
75,73,1,3
45,28,2,2
66,47,5,3
84,47,4,3
42,26,1,2
55,30,1,2
51,34,1,3
54,32,1,2
55,28,1,2
36,20,5,1
79,55,2,3
57,57,4,2
35,21,1,1
47,47,1,1
85,54,1,3
45,30,1,2
54,33,2,2
77,77,1,3
40,26,2,2
46,30,1,2
172,88,4,4
48,28,1,2
83,52,1,3
74,43,1,3
61,61,1,2
25,15,2,1
82,48,1,3
33,18,1,1
34,16,2,1
38,18,1,1
76,45,1,3
39,20,1,1
45,30,1,2
32,20,1,1
51,30,1,2
43,18,1,1
57,35,1,2
52,30,2,2
64,46,1,4
88,49,1,3
51,31,5,2
55,31,2,2
38,19,1,1
79,50,1,3
33,19,2,1
124,124,1,3
34,20,1,1
76,74,1,3
36,20,1,1
45,45,1,1
34,19,5,1
102,63,1,4
43,27,2,2
52,52,1,2
39,22,2,1
53,30,1,2
54,32,1,2
39,17,1,1
53,30,1,2
77,44,1,3
52,30,5,2
51,32,2,2
37,18,1,1
57,16,2,2
45,30,5,2
31,17,2,1
30,18,2,1
63,36,2,2
33,16,1,1
66,43,1,3
45,27,1,2
76,51,2,3
47,27,1,2
62,35,2,2
72,43,1,3
41,22,5,2
37,37,1,1
77,43,1,3
38,22,1,2
81,42,1,3
52,30,1,2
71,40,1,2
32,18,1,1
36,17,1,1
44,26,2,2
31,18,2,1
38,19,1,1
45,27,1,2
41,19,1,1
56,55,1,2
79,41,1,3
50,29,1,2
38,20,1,1
39,21,1,1
87,56,2,4
46,30,1,2
37,23,5,2
71,43,1,3
38,20,1,1
41,25,2,2
54,28,1,2
62,45,1,3
42,25,2,2
47,46,1,2
39,23,5,2
47,30,1,2
31,20,1,1
38,18,1,1
34,17,1,1
44,26,5,2
39,23,5,2
77,77,1,3
38,18,1,1
46,28,5,2
43,25,2,2
36,21,1,1
39,20,1,1
59,36,2,2
84,48,1,3
60,28,2,1
44,32,2,2
38,20,1,1
32,16,2,1
62,36,1,2
55,40,2,3
53,31,1,2
35,19,5,1
37,19,1,1
37,22,5,2
32,19,2,1
44,29,2,2
39,17,1,1
43,31,2,2
61,61,4,2
65,45,1,3
38,21,1,1
57,42,2,3
80,44,2,3
24,13,1,1
103,63,1,4
41,25,1,2
97,52,2,3
61,29,4,2
110,52,4,3
54,33,2,2
38,19,1,1
56,40,1,3
52,20,2,1
40,23,1,2
72,42,1,3
38,16,4,1
35,19,1,1
40,17,6,1
54,28,1,2
59,33,1,2
41,26,2,2
48,48,1,1
40,38,1,1
56,32,1,2
53,30,1,2
58,44,1,3
45,32,5,2
50,50,1,1
79,79,6,2
100,63,1,4
57,33,1,2
48,31,5,2
39,19,1,1
83,50,1,3
54,54,4,2
52,50,5,2
59,59,4,2
53,30,1,2
45,26,1,2
42,28,1,2
38,19,1,1
37,19,5,1
38,20,1,1
39,20,1,1
41,25,1,2
58,42,1,3
103,67,2,4
49,30,1,2
40,20,1,1
44,33,5,2
38,19,1,1
80,45,1,3
51,29,1,3
33,20,1,1
75,44,1,3
32,20,1,1
65,40,1,3
43,19,1,1
42,17,1,1
39,19,5,1
54,32,1,2
42,18,1,1
92,64,1,4
57,33,1,2
37,19,1,1
76,45,2,3
34,31,1,1
132,68,1,4
31,19,2,1
54,28,5,2
58,38,1,3
64,38,1,3
54,31,1,2
31,16,2,1
58,33,1,2
57,41,2,3
94,66,2,3
42,26,1,2
35,19,5,1
37,37,1,1
62,43,1,3
37,18,1,1
41,19,2,1
38,19,1,1
53,32,1,2
66,44,5,3
75,45,2,3
1,1,1,1
58,29,4,2
73,44,1,3
38,17,6,1
34,21,2,2
58,36,2,2
30,18,2,1
32,15,1,1
45,29,1,2
46,29,1,2
85,48,2,3
34,34,6,1
81,81,1,2
63,45,1,3
120,72,4,4
45,31,5,2
40,20,1,1
45,32,5,2
29,18,2,1
32,18,1,1
42,17,1,1
37,37,1,1
32,18,1,1
32,20,1,1
53,35,2,3
38,23,5,2
36,36,5,2
84,49,2,3
45,30,1,2
38,19,1,1
54,36,2,3
64,38,1,3
93,93,1,3
38,19,1,1
68,41,2,3
49,17,1,1
46,19,1,1
77,77,1,2
41,26,2,2
125,75,2,4
55,36,2,3
34,19,1,1
69,51,1,3
35,16,2,1
43,19,1,1
31,17,2,1
55,32,1,2
54,33,2,3
48,31,1,2
46,28,1,2
37,19,5,1
88,58,2,3
40,25,1,2
60,44,1,3
56,41,2,3
47,30,1,2
36,22,5,2
68,65,1,2
47,30,1,2
44,43,1,1
32,20,1,1
36,36,1,1
52,33,1,3
75,45,1,3
35,19,5,1
37,19,1,1
42,25,2,2
53,32,1,2
66,45,1,3
43,19,1,1
40,40,1,1
29,29,6,1
68,46,2,3
39,16,1,1
30,18,2,1
60,43,1,3
148,97,2,4
76,45,1,3
102,56,1,3
34,21,2,2
131,73,4,4
85,25,4,1
39,24,5,2
138,70,4,3
56,42,2,3
107,65,1,4
30,17,5,1
36,19,5,1
64,60,1,1
59,40,2,2
32,16,1,1
39,20,1,1
42,18,6,1
52,35,1,2
49,34,1,3
75,40,1,3
50,29,1,2
110,78,2,4
