full_sq,life_sq,material,num_room
50,34,1,3
32,20,2,1
44,33,1,3
38,20,1,1
71,43,1,3
39,18,1,1
60,41,1,3
55,55,1,2
40,38,1,1
52,52,1,2
32,18,1,1
75,43,1,3
43,17,4,1
39,21,1,1
50,30,1,2
74,44,1,3
50,23,1,1
37,19,1,1
37,19,1,1
68,31,1,2
39,19,1,1
80,76,1,2
54,32,1,2
53,31,4,2
67,32,4,2
38,19,1,1
62,62,1,2
36,19,1,1
47,31,1,2
58,39,1,3
61,61,1,2
41,20,4,1
53,32,1,2
76,49,2,3
44,28,2,2
33,16,1,1
30,19,1,1
53,25,2,1
40,25,2,2
51,31,2,2
53,30,1,2
38,19,5,1
64,64,6,2
38,19,5,1
79,44,1,3
78,46,1,3
41,20,1,1
47,29,1,2
40,26,2,2
29,17,2,1
39,20,1,1
60,60,1,2
34,19,1,1
116,69,4,3
51,51,1,2
91,56,6,3
51,29,1,2
32,19,1,1
31,18,2,1
63,33,1,2
51,30,1,2
54,32,1,2
32,17,1,1
38,18,1,1
74,43,1,3
37,19,1,1
41,20,1,1
31,17,1,1
41,18,1,1
36,14,1,1
57,37,1,3
73,44,1,3
78,43,1,3
57,57,1,2
35,19,5,1
63,63,1,2
38,19,1,1
38,38,1,1
32,18,1,1
66,43,1,3
58,32,1,2
53,33,2,2
47,30,1,2
37,19,1,1
35,20,5,1
34,21,1,1
103,86,4,1
78,53,2,3
62,43,1,3
56,40,6,2
39,19,1,1
42,26,2,2
53,32,1,2
51,51,1,2
32,19,1,1
38,19,5,1
59,58,1,2
79,79,6,2
65,29,6,2
80,47,1,3
64,43,5,3
76,40,1,3
75,44,1,3
55,33,2,2
37,19,5,1
55,40,2,3
58,30,6,2
51,29,1,2
37,37,1,1
53,32,1,2
37,19,5,1
52,24,4,1
79,47,1,3
43,31,2,2
37,19,1,1
32,18,1,1
60,33,1,2
34,17,5,1
32,16,6,1
35,19,1,1
40,24,1,2
54,32,1,2
61,31,1,2
35,20,5,1
64,33,6,2
56,56,1,2
46,28,1,2
33,19,1,1
62,38,1,3
74,43,1,3
59,44,1,3
90,38,1,3
46,28,1,2
62,62,6,2
43,29,2,2
58,33,1,2
33,19,1,1
33,20,2,1
31,31,1,1
56,38,4,1
33,18,1,1
51,31,1,2
38,23,2,1
36,19,5,1
52,48,5,2
65,37,2,2
37,37,1,1
48,31,1,2
56,37,1,3
43,26,2,2
59,31,6,2
59,34,1,2
113,78,1,3
32,18,1,1
64,39,1,3
79,40,6,2
37,19,1,1
34,20,2,2
48,42,1,1
35,19,5,1
45,28,2,2
38,19,1,1
63,37,1,3
44,27,1,2
105,70,2,4
33,16,1,1
63,38,1,3
64,45,1,3
59,45,1,3
39,37,1,1
81,55,2,3
78,78,1,2
60,60,1,2
45,29,1,2
54,32,1,2
59,45,5,3
34,20,1,1
35,19,5,1
59,37,1,3
58,52,2,1
35,19,5,1
38,19,1,1
51,30,5,2
32,18,1,1
34,17,1,1
41,27,2,2
88,47,4,3
59,43,1,3
35,19,5,1
55,31,6,2
54,28,1,2
40,21,1,1
34,34,1,1
105,69,2,4
39,18,4,1
31,30,4,1
32,17,5,1
31,31,4,1
38,38,1,1
30,17,1,1
65,64,6,3
107,55,4,3
80,41,1,3
86,55,2,3
40,20,2,1
70,48,2,3
35,19,2,1
71,42,1,3
89,55,1,4
38,19,1,1
35,19,1,1
44,31,2,2
38,38,1,1
37,37,1,1
63,46,1,4
76,45,1,3
31,19,2,1
65,46,2,3
43,21,1,1
35,19,1,1
37,19,1,1
47,31,1,2
32,18,1,1
17,10,2,1
63,33,1,2
50,29,1,2
35,20,1,1
32,18,1,1
27,18,2,1
61,32,1,2
46,22,6,1
35,18,1,1
41,26,1,2
44,27,1,2
43,17,6,1
59,43,1,3
43,27,2,2
73,44,1,3
45,17,1,1
126,103,4,1
66,36,2,2
41,40,5,1
40,40,1,1
42,20,6,1
60,44,1,3
47,27,1,2
37,20,2,1
58,37,1,3
38,37,1,1
146,102,4,4
31,21,1,1
57,57,1,2
48,43,1,1
43,28,5,2
86,66,2,4
36,13,2,1
37,19,5,1
80,50,6,3
51,30,1,2
36,20,1,1
183,62,2,4
39,25,2,2
46,28,1,2
29,17,5,1
45,30,1,2
37,23,5,2
54,32,1,2
72,43,1,3
31,30,1,1
51,30,1,2
78,47,1,3
64,27,4,1
46,30,1,2
46,18,2,1
63,63,1,2
75,44,1,3
38,38,1,1
30,16,2,1
79,45,1,3
84,43,1,3
45,29,5,2
56,34,2,2
110,110,1,3
73,34,1,2
51,33,1,3
64,38,1,3
38,22,1,2
37,19,5,1
37,20,6,1
36,21,1,1
41,23,1,1
77,45,1,3
27,15,2,1
53,28,5,2
75,75,1,3
42,20,1,1
102,63,1,4
83,54,2,3
37,19,1,1
20,12,2,1
58,44,1,3
29,17,2,1
72,40,1,3
48,29,5,2
141,88,4,3
108,57,4,3
29,16,2,1
37,18,1,1
146,96,2,2
34,19,1,1
41,17,1,1
47,47,1,1
40,14,6,1
87,56,2,3
74,40,1,3
42,25,1,2
42,23,1,2
43,26,2,2
89,47,6,3
31,18,2,1
73,45,1,3
43,29,2,2
57,38,1,3
52,30,1,2
31,16,5,1
52,34,1,3
55,30,2,2
63,33,4,2
38,19,1,1
33,16,2,1
64,40,2,3
41,20,1,1
117,117,1,4
47,30,1,2
92,63,1,4
79,44,1,3
84,51,1,3
61,61,6,2
41,18,1,1
50,14,6,1
42,18,1,1
49,49,6,1
59,42,1,3
50,33,5,2
55,32,1,2
35,14,2,1
62,62,4,1
32,16,1,1
97,55,1,3
59,34,1,2
64,60,1,2
104,104,1,2
58,32,1,2
52,51,1,2
42,20,1,1
45,28,5,2
38,20,1,1
81,81,1,3
45,30,1,2
34,19,1,1
62,32,1,2
43,43,1,1
55,55,1,2
46,30,1,2
54,34,2,3
29,13,1,1
83,45,6,2
45,28,2,2
33,18,1,1
46,46,5,2
44,28,1,2
13,8,2,1
45,28,1,2
91,40,4,2
32,18,1,1
54,30,1,2
32,18,1,1
54,28,1,2
63,34,1,2
34,34,1,1
38,19,1,1
46,30,1,2
42,26,1,2
43,17,6,1
32,20,1,1
47,28,1,2
65,65,4,2
35,19,5,1
27,27,1,1
75,71,1,3
35,21,2,2
74,45,1,3
38,19,5,1
38,37,6,1
54,32,1,2
34,21,2,2
57,40,6,2
84,80,1,3
62,37,2,2
38,18,1,1
26,14,1,1
32,20,5,1
38,19,1,1
35,20,1,1
70,42,1,3
58,51,5,2
35,18,2,1
74,74,1,2
41,41,1,1
45,29,1,2
45,27,1,2
64,45,6,2
58,42,1,3
77,46,1,3
61,30,1,2
58,41,1,2
32,16,1,1
40,20,1,1
62,39,1,3
44,20,1,1
55,55,1,2
74,43,1,3
38,20,1,1
33,17,2,1
36,21,2,2
82,46,4,3
32,18,1,1
63,36,4,2
52,30,1,2
37,22,5,1
81,43,1,3
77,45,1,3
44,27,2,2
32,18,1,1
50,20,6,1
44,29,2,2
75,44,1,3
67,42,1,3
64,44,5,3
62,62,2,2
36,20,1,1
37,22,5,2
38,38,1,1
132,76,4,4
54,36,1,3
46,29,1,2
30,30,1,1
53,28,5,2
64,60,1,2
54,38,2,3
44,28,1,2
27,12,6,1
37,19,1,1
59,33,2,2
52,34,1,3
48,28,1,2
38,19,1,1
54,32,1,2
43,28,2,2
37,17,1,1
31,18,2,1
38,19,1,1
32,18,1,1
42,27,2,2
138,70,4,3
34,19,1,1
64,44,1,3
53,28,5,2
38,19,1,1
59,34,1,2
43,26,2,2
61,38,1,3
50,23,6,1
80,44,1,3
79,51,1,3
44,42,4,1
30,18,2,1
47,27,1,2
32,20,1,1
38,22,5,2
51,51,1,1
43,27,2,2
32,18,1,1
71,40,4,2
66,45,5,3
43,29,2,2
45,30,5,2
31,19,1,2
32,18,1,1
45,30,5,2
42,25,1,2
31,21,5,1
45,28,1,2
30,19,5,1
66,40,1,3
120,62,4,3
58,34,1,2
91,91,2,2
85,44,1,3
28,17,1,1
62,44,1,3
58,32,1,2
86,50,1,3
53,28,5,2
32,17,1,1
44,27,1,2
69,39,1,3
38,19,5,1
41,20,1,1
53,52,1,2
57,32,1,2
41,41,1,1
40,28,2,2
32,18,1,1
46,30,1,2
27,12,1,1
43,27,1,2
98,63,1,4
38,23,1,2
63,33,1,2
60,33,1,2
72,43,1,3
31,19,1,1
44,29,1,2
42,28,2,2
57,40,1,2
60,33,1,2
32,18,1,1
50,27,2,2
31,19,5,1
54,31,2,2
60,28,1,2
70,47,2,3
35,19,1,1
73,42,5,3
52,30,1,2
39,20,1,1
60,34,1,2
45,45,1,3
76,51,2,3
66,33,1,2
30,18,1,1
51,30,1,2
47,30,1,2
37,21,5,2
38,19,1,1
72,44,2,3
53,32,2,2
74,43,2,3
37,20,1,1
96,96,1,4
38,20,1,1
74,40,1,3
52,30,1,2
38,18,1,1
49,46,1,1
74,42,1,3
31,18,2,1
36,15,6,1
114,54,4,3
66,37,2,2
39,19,1,1
51,30,1,2
46,28,1,2
71,44,2,3
37,18,5,1
50,34,1,2
64,43,1,3
72,48,2,3
60,44,1,3
54,32,1,2
32,20,5,1
35,14,1,1
59,43,1,3
39,19,1,1
45,29,2,2
37,25,2,2
43,27,2,2
30,18,2,1
43,27,2,2
38,23,2,2
42,29,2,2
36,17,1,1
77,50,6,3
45,28,1,2
35,14,1,1
55,30,4,2
63,63,1,2
60,29,5,2
39,38,1,1
64,34,4,2
59,58,1,2
77,46,1,3
38,19,5,1
38,20,1,1
54,31,1,2
32,19,1,1
29,17,2,1
78,45,1,3
42,19,1,1
55,37,1,3
40,16,2,1
35,16,2,1
45,40,2,1
44,28,5,2
53,32,1,2
54,32,1,2
64,46,5,3
41,24,2,2
74,44,1,3
45,28,1,2
40,20,1,1
31,18,2,1
43,27,1,2
51,34,1,3
57,57,1,1
37,22,5,2
77,36,6,2
58,31,1,2
53,30,1,2
65,65,1,3
39,20,1,1
35,19,1,1
54,32,1,2
48,31,5,2
45,40,1,1
37,18,1,1
44,28,2,2
45,28,1,2
75,44,1,3
37,19,5,1
44,28,1,2
119,114,6,3
54,32,1,2
44,44,1,1
62,36,2,2
74,47,2,3
62,62,1,2
82,45,1,3
80,47,1,3
33,18,1,1
41,26,2,2
53,38,1,3
32,21,5,1
1,1,1,1
39,37,4,1
57,40,6,2
35,14,1,1
57,31,1,2
82,82,4,3
116,116,1,3
73,43,1,3
51,34,1,3
56,38,1,3
75,43,1,3
44,44,1,1
59,32,1,2
40,17,1,1
40,20,1,1
42,24,1,2
56,29,1,2
37,19,1,1
32,18,1,1
78,46,1,3
46,27,1,2
83,83,1,2
30,19,1,1
52,30,1,2
44,29,2,2
38,24,2,2
53,30,1,2
79,51,2,3
34,20,2,1
43,28,2,2
81,48,6,3
39,19,1,1
33,18,1,1
43,27,1,2
55,32,5,2
60,33,1,2
59,43,1,3
46,33,5,2
35,20,5,1
79,47,1,3
74,74,1,1
79,79,4,2
58,32,1,2
39,39,1,1
44,28,1,2
58,32,1,2
44,20,4,1
50,29,1,2
186,86,6,4
53,53,2,2
49,29,2,2
40,40,4,1
84,53,2,3
79,48,1,3
46,29,5,2
33,17,2,1
34,34,1,3
45,30,1,2
41,21,1,1
36,19,1,1
42,42,4,1
42,26,2,2
36,20,1,1
43,27,2,2
31,20,2,1
38,19,1,1
59,43,1,3
39,20,1,1
44,44,1,2
57,36,2,2
80,54,2,3
131,73,4,4
83,83,1,2
80,80,6,2
48,18,6,1
41,20,1,1
61,56,5,2
31,31,1,1
79,79,1,3
82,49,1,3
47,46,2,2
41,20,1,1
42,42,1,1
50,29,2,2
122,70,4,4
73,42,1,2
55,32,6,2
53,32,1,2
30,18,2,1
37,37,1,1
50,35,1,2
44,42,1,1
32,17,1,1
75,35,1,2
34,19,1,1
72,43,1,3
41,41,4,1
77,46,1,3
64,33,2,2
98,53,1,3
96,56,2,3
40,40,1,1
39,20,1,1
42,29,2,2
39,39,1,1
38,38,2,1
36,20,5,1
79,41,1,3
53,32,1,2
39,37,1,1
76,45,1,3
70,49,1,4
63,32,4,2
38,19,1,1
42,21,1,1
72,45,2,3
45,29,1,2
54,32,1,2
41,26,1,2
46,44,1,1
47,30,1,2
45,27,1,2
42,21,1,1
52,51,1,2
45,27,1,2
38,20,1,1
63,43,1,3
55,30,2,2
100,63,1,4
60,34,1,2
50,30,1,2
59,44,1,3
31,16,2,1
50,34,1,3
43,21,1,1
45,30,1,2
55,55,1,2
53,32,2,2
30,17,1,1
46,28,1,2
40,40,1,1
44,27,1,2
53,32,1,2
42,28,1,2
53,32,1,2
90,56,2,3
37,37,6,1
50,34,1,3
37,23,5,2
61,42,1,3
46,29,1,2
59,41,1,3
36,19,5,1
54,35,2,3
30,17,1,1
59,33,1,2
32,16,2,1
58,30,1,2
31,18,2,1
78,42,1,3
64,64,1,2
54,35,1,3
31,18,2,1
63,33,1,2
51,30,1,2
32,20,1,1
138,81,2,3
78,45,1,3
37,19,1,1
41,30,5,2
45,28,1,2
99,74,2,4
40,20,1,1
40,25,2,2
58,32,1,2
46,29,1,2
33,17,1,1
44,28,2,2
44,27,1,2
102,63,1,4
38,19,1,1
50,29,1,2
69,47,1,3
45,29,2,2
39,19,1,1
80,45,1,3
41,23,5,2
71,71,1,3
50,30,1,2
45,29,1,2
37,22,5,2
76,45,1,3
42,20,1,1
38,24,2,2
49,27,2,2
58,33,1,2
77,46,1,3
34,20,2,2
103,103,1,3
84,52,1,3
72,43,1,3
55,28,1,2
37,19,5,1
44,28,1,2
83,51,2,3
55,21,4,1
42,18,1,1
35,19,1,1
38,20,1,1
102,63,1,4
65,65,4,2
31,17,1,1
40,26,2,2
29,18,2,1
45,28,1,2
160,155,4,4
37,18,1,1
64,40,2,3
38,20,1,1
44,27,1,2
51,30,1,2
54,28,5,2
55,22,4,1
47,31,1,2
35,20,1,1
29,27,6,1
110,110,1,4
39,15,1,1
43,27,2,2
86,86,2,2
34,15,1,1
61,34,2,2
57,30,1,2
40,20,1,1
46,30,5,2
37,19,1,1
56,56,1,2
36,19,5,1
38,38,1,1
58,32,1,2
57,33,1,2
42,21,4,1
78,46,1,3
74,44,4,3
40,19,4,1
32,18,1,1
43,27,2,2
63,39,1,3
100,53,4,2
58,32,1,2
30,19,2,1
31,19,5,1
33,19,1,1
50,50,6,1
51,30,1,2
88,88,1,3
59,38,1,3
30,17,5,1
49,28,2,2
59,34,1,2
59,41,1,3
138,65,6,3
40,24,2,2
39,18,1,1
38,20,1,1
75,44,1,3
47,21,6,1
35,19,1,1
51,30,1,2
32,18,1,1
35,34,1,1
54,31,2,2
41,21,1,1
39,19,1,1
43,27,2,2
53,30,1,2
52,27,4,2
32,16,1,1
34,21,1,1
36,21,1,1
75,42,1,3
35,14,1,1
60,33,1,2
38,38,1,1
32,18,1,1
39,38,6,1
43,32,2,2
36,19,1,1
32,19,5,1
39,20,1,1
49,29,1,2
55,55,4,2
70,36,4,2
45,19,1,1
51,50,1,3
39,23,1,2
39,39,1,1
100,100,1,2
36,20,1,1
40,27,2,2
38,37,1,1
45,29,1,2
62,39,1,3
58,43,1,3
50,30,1,2
55,30,1,2
34,19,5,1
69,38,1,2
51,51,1,2
32,18,1,1
94,94,1,3
124,124,1,3
35,18,1,1
67,46,5,3
54,32,1,2
64,45,1,3
77,43,2,2
58,43,5,3
57,40,2,3
50,33,1,2
39,21,1,1
37,19,1,1
75,45,1,3
76,44,1,3
58,35,2,2
29,17,2,1
40,17,4,1
134,134,1,3
39,19,5,1
77,45,1,3
73,44,1,3
43,19,1,1
90,60,2,3
31,18,2,1
100,64,1,4
70,39,4,2
39,20,6,1
78,42,6,2
33,18,2,1
47,30,1,2
66,66,1,1
76,38,4,2
43,26,2,2
60,39,2,3
71,50,2,3
60,36,2,2
51,24,1,1
45,28,5,2
26,14,1,1
31,19,2,1
15,11,2,1
75,44,1,3
38,19,1,1
99,99,1,3
37,18,5,1
34,14,4,1
53,30,1,2
76,45,6,3
45,29,1,2
36,22,5,2
37,35,5,1
74,74,1,2
54,28,1,2
45,30,5,2
55,36,1,3
30,18,2,1
38,19,5,1
80,48,2,3
44,28,1,2
46,26,2,2
37,22,5,2
64,39,1,3
38,17,1,1
30,20,5,1
55,55,6,2
32,21,1,1
62,40,4,2
37,19,1,1
92,54,2,4
47,47,1,1
74,32,6,2
30,18,2,1
37,18,2,1
39,19,1,1
63,33,1,2
37,18,5,1
53,28,5,2
66,33,1,2
57,31,1,2
52,30,1,2
32,18,1,1
17,17,1,1
34,18,1,1
61,39,1,3
31,18,2,1
41,27,2,2
30,18,2,1
38,23,5,2
85,85,1,3
37,22,5,2
43,43,1,1
47,30,1,2
76,51,2,3
44,28,1,2
106,63,1,4
39,37,6,1
37,21,2,2
42,25,1,3
41,20,1,1
37,22,1,2
65,63,1,2
44,28,5,2
60,33,1,2
32,18,1,1
59,43,1,3
40,25,2,2
71,42,5,3
84,52,1,3
44,28,1,2
50,33,1,3
57,38,1,3
38,20,1,1
69,43,2,3
46,46,1,1
32,18,1,1
41,16,6,1
74,49,2,3
45,29,1,2
36,19,1,1
57,41,2,3
51,30,1,2
77,77,1,3
39,20,1,1
71,58,1,2
91,44,4,2
53,30,1,2
46,46,1,1
32,18,1,1
78,77,1,3
43,18,1,1
40,26,2,2
69,35,6,2
44,27,1,2
56,42,2,3
41,25,1,2
53,29,1,2
40,18,1,1
45,29,1,2
102,65,1,4
43,28,5,2
43,27,2,2
38,19,1,1
32,18,1,1
45,27,1,2
94,51,1,3
43,17,2,1
59,32,1,2
72,49,2,3
37,19,1,1
98,52,2,3
45,28,5,2
60,43,1,3
103,103,6,4
46,29,1,2
34,19,5,1
64,64,1,2
45,18,6,1
57,35,2,2
78,77,1,3
38,19,1,1
51,30,1,2
38,20,1,1
39,18,1,1
48,42,1,1
35,17,2,1
43,27,2,2
37,17,1,1
83,53,4,4
42,18,1,1
38,23,1,2
62,38,1,3
58,58,1,2
50,21,2,2
31,18,2,1
80,45,1,3
37,17,1,1
58,37,1,3
40,25,1,2
58,34,1,2
42,28,2,2
89,54,1,4
30,17,2,1
32,17,1,1
115,115,4,2
89,89,1,3
94,92,4,3
83,49,1,3
37,19,5,1
31,19,5,1
45,30,1,2
54,32,1,2
34,18,5,1
56,32,1,2
38,19,1,1
32,16,1,1
77,38,4,2
55,29,1,2
39,18,2,1
37,19,1,1
63,60,1,2
53,28,1,2
38,19,1,1
32,18,1,1
65,35,4,2
52,30,2,2
58,58,4,2
39,15,4,1
50,29,1,2
54,28,1,2
38,22,5,2
39,19,1,1
38,37,1,1
78,45,1,3
56,31,2,2
52,31,5,2
27,14,5,1
63,39,1,3
51,51,6,1
50,49,1,2
39,22,5,2
42,20,1,1
46,46,1,1
57,34,4,2
41,26,1,2
32,16,2,1
60,44,1,3
37,18,1,1
39,19,1,1
54,28,1,2
94,61,1,4
50,30,1,2
35,19,1,1
36,19,1,1
35,19,5,1
54,32,1,2
37,22,5,2
30,17,1,1
34,34,1,1
63,30,4,2
69,58,6,2
41,26,1,2
66,30,1,2
55,32,2,2
37,25,5,2
64,64,1,2
50,22,1,1
41,26,5,2
40,40,4,1
91,91,2,3
64,36,4,2
54,32,1,2
77,45,1,3
60,33,6,2
84,84,1,3
60,43,1,3
45,28,2,2
34,15,1,1
43,27,1,2
38,19,1,1
44,28,1,2
42,29,2,2
66,29,1,2
42,25,2,2
51,51,4,2
57,33,1,2
73,44,1,3
42,20,1,1
77,46,2,3
56,30,1,2
53,32,1,2
35,14,1,1
34,21,2,2
54,32,1,2
57,54,2,2
60,28,4,2
52,52,6,2
91,91,1,3
96,96,1,2
52,31,1,2
33,17,1,1
55,30,2,2
84,50,1,3
38,38,2,2
37,19,1,1
40,18,2,1
45,30,1,2
40,18,2,1
35,19,1,1
36,20,5,1
36,18,5,1
45,30,1,2
40,20,1,1
64,43,1,3
52,29,1,2
45,28,5,2
41,20,1,1
38,20,1,1
58,39,1,3
79,44,1,3
38,38,6,1
43,43,1,1
58,42,1,3
218,174,4,2
115,86,2,4
45,29,1,2
38,38,1,1
38,19,1,1
118,69,4,4
65,64,2,3
51,30,1,2
51,31,5,2
39,18,6,1
27,27,6,1
35,19,5,1
52,30,1,2
51,30,1,2
38,16,1,1
35,19,5,1
33,17,2,1
60,37,1,3
64,60,1,2
80,48,2,3
54,32,1,2
73,50,1,3
65,41,2,3
37,18,1,1
59,36,2,2
92,92,2,2
58,43,1,3
39,18,4,1
39,19,1,1
46,22,1,1
51,29,1,2
32,32,1,1
54,32,1,2
37,22,5,2
37,23,1,2
31,18,2,1
37,18,1,1
38,18,1,1
39,38,1,1
44,28,1,2
88,47,6,2
42,42,1,1
38,18,1,1
32,21,5,1
48,31,1,2
68,42,2,3
76,44,1,3
28,15,2,1
44,29,1,2
42,28,2,2
75,44,1,3
45,28,2,2
45,31,1,2
36,21,1,1
53,30,1,2
38,23,5,2
46,30,1,2
36,17,1,1
82,54,2,3
60,34,1,2
41,17,1,1
27,16,1,1
38,19,1,1
37,18,1,1
60,60,1,2
55,35,1,3
29,17,2,1
37,37,6,1
63,60,1,2
45,29,1,2
29,29,4,1
35,19,1,1
32,21,5,1
35,19,5,1
54,28,1,2
76,45,1,3
54,30,1,2
51,30,1,2
45,18,4,1
46,40,4,1
57,57,1,2
37,19,2,1
47,30,1,2
33,19,1,1
68,40,2,2
46,28,1,2
52,30,1,2
66,66,1,2
38,38,1,1
38,23,5,2
77,44,1,3
32,18,1,1
39,16,1,1
40,38,1,1
40,17,2,1
55,31,2,2
55,51,1,2
39,23,5,2
37,18,1,1
115,115,2,2
50,30,1,2
41,25,2,2
39,22,5,2
44,44,1,1
44,30,1,2
63,43,1,3
75,43,1,3
36,19,1,1
167,97,6,4
63,41,2,3
58,31,1,2
38,19,1,1
53,30,1,2
94,94,4,3
61,37,1,3
52,52,4,2
38,18,1,1
37,18,1,1
40,20,1,1
92,43,1,3
39,19,5,1
65,43,1,3
76,45,1,3
42,26,1,2
30,17,2,1
69,35,6,2
58,40,1,3
38,18,1,1
38,16,2,1
63,33,1,2
76,44,1,3
38,17,6,1
53,29,5,2
49,30,5,2
40,19,4,1
46,28,1,2
74,45,1,3
53,33,4,2
40,20,1,1
29,29,4,1
43,29,2,2
51,29,1,2
63,37,1,3
57,54,6,2
31,18,2,1
35,18,1,1
55,29,6,2
51,30,1,2
40,19,2,2
54,32,1,2
44,28,1,2
50,25,2,2
38,19,1,1
54,33,2,2
45,29,1,2
51,30,1,2
38,21,5,2
48,30,1,2
30,17,1,1
57,40,2,3
79,45,1,3
76,45,2,2
58,41,1,3
80,80,1,2
54,32,1,2
93,56,4,3
30,18,2,1
45,27,5,2
59,59,4,2
33,18,2,1
45,30,1,2
101,65,1,4
35,21,1,1
43,28,1,2
77,52,2,3
54,39,2,3
35,19,1,1
53,53,6,1
45,27,1,2
48,27,1,2
32,18,1,1
64,36,2,2
66,37,2,3
76,54,2,3
53,30,1,2
26,14,1,1
44,23,2,1
44,28,1,2
75,45,1,3
41,27,5,2
38,19,2,1
45,30,1,2
56,31,2,2
59,30,1,2
30,16,2,1
147,147,1,3
45,30,1,2
76,44,1,3
35,19,5,1
58,36,2,2
38,19,5,1
67,47,2,3
60,43,1,3
42,19,1,1
38,19,1,1
28,15,2,1
74,49,2,3
38,19,1,1
48,30,1,2
66,43,5,3
174,110,6,4
36,15,1,1
46,22,1,1
52,34,1,3
39,23,5,2
38,38,1,1
44,28,1,2
54,31,2,2
57,20,4,1
99,47,2,3
64,38,1,3
53,33,2,2
84,53,1,4
59,36,2,2
56,41,2,3
62,59,2,2
45,27,1,2
43,21,4,1
64,64,1,2
50,30,1,2
106,87,4,1
154,150,5,3
32,18,1,1
51,30,1,2
47,30,1,2
59,59,2,2
56,33,1,2
74,43,1,3
75,46,1,3
55,36,2,3
47,30,1,2
34,19,5,1
32,20,1,1
35,14,1,1
77,46,1,3
73,37,4,2
53,30,1,2
35,19,2,1
51,31,5,2
45,29,1,2
58,41,1,3
77,77,1,3
79,76,1,1
41,27,1,2
37,18,1,1
90,38,1,3
45,27,1,2
34,34,1,1
38,38,1,1
39,18,2,1
53,22,4,1
44,28,2,2
81,41,6,3
52,31,1,2
29,29,6,1
32,18,1,1
45,29,1,2
48,31,1,2
82,55,2,3
53,29,1,2
77,77,1,3
78,46,1,3
32,18,1,1
37,18,1,1
