full_sq,life_sq,material,num_room
50,34,1,3
58,32,1,2
40,25,2,2
39,20,1,1
44,27,1,2
55,32,1,2
63,60,1,2
44,28,2,2
109,71,2,4
41,20,1,1
60,60,2,2
35,16,2,1
52,30,1,2
41,25,2,2
37,19,1,1
43,29,2,2
116,116,4,3
40,40,1,1
36,22,5,2
47,30,1,2
40,17,4,1
79,41,1,3
29,16,2,1
39,23,5,2
75,45,1,3
41,18,1,1
55,32,2,2
46,28,1,2
32,19,2,1
60,33,1,2
73,40,2,3
42,42,1,1
65,65,1,2
53,30,1,2
32,18,1,1
58,38,1,3
118,69,4,4
39,39,1,1
40,20,1,1
44,28,1,2
54,31,2,2
46,30,1,2
40,20,1,1
35,18,2,1
51,51,1,1
56,37,1,3
53,30,1,2
73,49,2,3
56,35,2,2
40,18,2,1
36,14,1,2
47,30,1,2
37,19,1,1
38,19,1,1
37,22,1,2
47,30,1,2
87,50,4,3
36,18,2,1
77,77,1,3
43,28,2,2
38,19,5,1
37,18,1,1
45,29,1,2
57,57,4,2
45,24,2,1
43,29,2,2
59,34,2,2
38,19,1,1
31,18,2,1
45,28,1,2
58,42,1,3
41,25,2,2
38,18,1,1
63,33,4,2
40,20,2,1
36,21,1,1
60,33,1,2
47,31,5,2
58,42,1,3
74,46,1,3
44,28,1,2
58,38,1,3
59,44,1,3
44,28,5,2
38,38,1,1
54,28,1,2
57,38,2,3
32,20,5,1
46,44,1,1
29,14,5,1
41,26,1,2
51,30,1,2
46,30,1,2
32,21,5,1
57,34,2,2
38,19,5,1
98,98,1,4
49,29,5,2
32,20,5,1
78,47,1,3
44,29,5,2
77,45,1,3
39,21,1,1
54,36,2,3
77,50,6,3
58,30,1,2
76,44,1,3
74,45,1,3
58,42,2,3
63,30,1,2
59,42,1,3
84,48,4,3
46,30,1,2
42,26,1,2
38,19,5,1
57,38,2,3
44,30,5,2
83,44,1,3
60,34,1,2
52,29,2,2
38,19,1,1
34,19,5,1
37,19,1,1
51,30,5,2
43,18,1,1
32,18,1,1
65,63,1,2
35,19,1,1
39,39,1,1
34,19,1,1
39,17,1,1
41,20,1,1
43,29,2,2
45,30,1,2
38,20,1,1
38,20,1,1
58,45,2,3
31,18,2,1
38,19,1,1
73,50,4,2
58,34,1,2
37,19,5,1
61,35,6,2
31,19,1,1
33,19,1,1
38,19,1,1
54,30,1,2
60,60,1,2
44,44,1,1
45,29,1,2
39,38,4,1
42,20,1,1
71,43,1,3
41,25,2,2
101,47,4,3
49,49,1,1
57,35,2,2
74,45,1,3
59,34,1,2
53,35,2,3
38,19,1,1
42,26,1,2
81,55,2,3
53,32,1,2
32,17,5,1
86,58,2,3
59,43,1,3
43,29,2,2
38,19,1,1
59,44,1,3
44,20,2,1
31,21,1,1
45,28,1,2
52,52,6,1
45,27,1,2
51,19,2,1
73,72,6,2
45,27,1,2
37,23,1,2
54,32,1,2
40,40,4,1
40,19,1,1
34,15,1,1
62,45,1,3
89,51,5,3
32,21,5,1
53,35,2,3
64,33,1,2
51,30,1,2
32,16,1,1
75,43,1,3
53,53,1,2
34,17,2,1
56,34,2,2
57,40,1,3
83,53,2,3
63,37,2,2
54,54,1,2
61,44,1,3
89,89,2,3
53,32,1,2
44,29,2,2
31,19,2,1
37,19,1,1
34,19,5,1
37,37,4,1
52,30,1,2
42,28,2,2
57,28,6,2
90,52,2,3
34,34,2,1
72,43,1,3
62,62,1,2
44,28,1,2
80,48,1,3
40,40,6,1
38,18,1,1
59,38,1,3
46,18,6,1
119,114,6,3
59,44,1,3
33,20,1,2
63,48,2,3
47,27,1,2
58,31,1,2
38,18,1,1
39,17,1,1
64,34,4,2
37,19,5,1
47,44,1,2
34,34,1,1
94,94,1,3
37,19,1,1
47,30,1,2
39,39,1,1
14,13,2,3
60,42,1,3
59,34,1,2
39,22,1,2
44,30,2,2
30,18,2,1
45,30,5,2
38,38,1,1
57,32,1,2
38,20,1,1
54,28,5,2
14,9,2,1
58,32,1,2
41,21,1,1
57,33,1,2
53,30,1,2
39,19,1,1
40,40,1,1
29,18,2,1
47,46,6,2
42,26,1,2
35,19,5,1
39,20,1,1
31,21,1,1
78,44,1,3
53,30,1,2
40,40,1,1
60,33,1,2
104,104,1,1
35,19,5,1
64,36,2,3
52,29,1,2
59,59,1,2
37,18,1,1
61,61,1,2
28,16,2,1
51,30,1,2
24,13,1,1
64,64,6,2
53,32,1,2
37,18,1,1
24,16,2,1
51,30,1,2
58,33,1,2
55,29,1,2
55,55,1,2
46,29,1,2
36,22,1,2
52,30,1,2
36,19,1,1
46,30,1,2
43,26,2,2
53,53,1,2
69,36,1,2
73,35,4,2
90,38,1,3
77,46,1,3
83,48,1,3
43,27,2,2
40,40,1,1
51,30,6,2
51,31,1,2
38,19,1,1
120,63,4,3
73,44,1,3
39,20,1,1
32,19,2,1
36,36,1,1
54,30,1,2
85,85,1,3
51,25,2,2
42,17,1,1
44,28,1,2
48,30,1,2
45,28,1,2
40,26,2,2
38,19,5,1
39,20,1,1
59,43,1,3
56,42,2,3
75,45,1,3
57,37,1,3
34,19,1,1
38,20,1,1
44,28,1,2
55,32,2,2
55,30,1,2
34,20,1,1
79,44,1,3
74,45,1,3
61,61,4,2
86,47,6,3
44,44,4,1
27,27,4,1
33,15,1,1
84,84,1,3
65,65,1,2
70,69,2,3
79,41,4,3
42,27,1,2
39,19,1,1
41,24,2,2
42,26,2,2
51,30,1,2
43,21,4,1
27,27,1,1
53,30,1,2
49,22,1,2
39,37,6,1
51,35,1,3
1,1,1,1
42,26,1,2
144,113,4,3
27,26,4,1
44,26,1,2
33,19,1,1
57,32,1,2
97,64,1,4
117,66,1,4
17,10,2,1
54,32,1,2
39,38,1,1
62,36,2,2
38,19,1,1
41,41,1,1
57,31,2,2
40,25,1,2
57,33,1,2
33,18,2,1
58,41,1,3
55,34,2,2
45,27,1,2
38,17,2,1
37,37,1,1
57,57,1,2
44,30,1,2
60,41,1,3
40,21,1,1
29,27,1,1
56,37,1,3
78,51,2,3
37,37,4,1
59,29,1,2
44,29,1,2
45,28,5,2
50,33,5,2
59,31,1,2
64,60,1,2
76,45,2,3
43,27,2,2
43,26,5,2
60,37,1,3
51,29,4,2
63,36,2,2
82,50,1,3
59,41,1,3
33,19,2,1
31,17,2,1
82,55,2,3
82,45,4,3
38,19,1,1
34,19,1,1
44,28,2,2
29,27,1,1
38,19,1,1
37,22,5,2
65,44,5,3
70,52,1,3
32,17,1,1
52,34,1,3
75,72,4,3
51,30,1,2
69,51,1,3
34,18,1,1
29,18,2,1
44,20,1,1
38,23,1,2
44,28,1,2
64,45,1,3
46,31,5,2
47,30,2,2
55,29,1,2
58,33,4,2
80,54,2,3
50,30,1,2
31,18,2,1
35,20,1,1
38,19,5,1
41,41,4,1
35,14,1,1
76,76,1,3
150,86,4,4
31,18,2,1
39,22,5,2
51,46,1,1
40,20,1,1
53,32,1,2
41,37,1,1
38,38,2,2
68,43,2,3
59,39,2,2
37,19,4,1
53,28,5,2
41,25,1,2
117,117,1,3
74,36,6,2
97,50,1,3
38,19,1,1
57,33,1,2
34,21,2,2
47,31,2,2
52,30,1,2
37,19,5,1
52,20,1,1
66,66,4,2
74,47,5,3
32,20,1,1
35,17,5,1
36,36,6,1
51,30,1,2
35,20,1,1
72,43,1,3
55,35,1,2
42,26,1,2
31,31,5,1
38,19,5,1
51,51,1,2
51,30,1,2
39,20,1,1
60,33,1,2
111,63,2,4
38,38,1,1
33,20,1,2
35,19,1,1
38,19,1,1
32,18,1,1
63,38,1,3
45,28,1,2
32,17,2,1
38,23,5,2
37,37,1,1
37,22,5,2
86,47,4,3
53,33,1,3
61,43,1,3
33,18,1,1
64,44,1,3
52,51,1,2
58,32,1,2
38,19,1,1
43,43,1,1
51,30,1,2
81,48,6,3
38,18,1,1
57,54,1,2
54,32,1,2
38,18,1,1
61,38,1,3
59,38,1,3
40,20,1,1
72,43,1,3
53,32,1,2
66,66,1,2
46,29,1,2
52,50,6,2
59,32,1,2
87,55,2,4
53,30,1,2
104,104,5,3
46,46,2,1
41,17,4,1
42,20,1,1
34,19,1,1
11,11,2,1
45,33,1,2
50,30,1,2
1,1,1,1
56,29,1,2
70,49,1,4
59,43,1,3
37,37,1,1
52,29,1,2
55,34,2,2
35,17,5,1
38,22,5,1
38,38,1,1
80,77,1,3
39,38,1,1
65,65,1,2
62,38,1,3
35,17,2,1
54,51,2,2
32,18,1,1
48,27,2,2
37,22,1,2
42,17,1,1
77,43,1,3
37,19,5,1
113,70,2,4
52,9,1,2
73,73,1,2
55,29,1,2
73,73,1,3
46,31,1,2
53,28,1,2
38,23,1,2
65,46,5,3
118,86,6,1
66,40,2,2
79,55,2,3
41,16,2,1
58,31,1,2
38,38,4,1
63,43,1,3
38,19,1,1
55,28,1,2
51,30,1,2
63,46,1,4
83,47,1,3
63,36,1,2
85,54,1,3
47,31,5,2
33,18,1,1
95,54,2,3
50,31,1,2
129,106,6,3
40,25,1,2
63,63,1,1
33,18,1,1
32,16,2,1
42,27,2,2
44,28,2,2
62,38,1,3
78,44,1,3
38,19,1,1
41,19,4,1
54,31,1,2
32,18,1,1
93,54,6,3
53,29,1,2
41,21,1,1
37,19,1,1
79,44,1,3
37,19,1,1
45,40,1,1
46,29,1,2
58,34,1,3
27,18,2,1
38,18,1,1
54,28,1,2
30,18,2,1
45,29,1,2
35,19,1,1
34,19,1,1
53,28,1,2
79,79,1,3
45,28,5,2
58,33,1,2
38,19,1,1
79,79,1,3
59,44,1,3
45,29,1,2
45,30,1,2
72,43,1,3
60,60,1,2
31,17,2,1
70,70,1,2
32,18,1,1
66,30,1,2
51,34,1,3
35,19,5,1
62,62,1,2
55,55,6,1
61,35,2,2
53,30,1,2
62,62,1,2
30,18,2,1
58,30,1,2
56,40,5,3
37,22,5,2
42,27,1,2
32,17,1,1
76,45,2,2
46,18,1,1
60,58,2,2
74,51,2,4
99,70,2,4
45,32,1,2
46,28,1,2
60,38,1,3
58,32,1,2
67,43,5,3
39,20,1,1
58,46,1,3
52,31,1,2
53,27,1,2
41,26,1,2
54,29,1,2
63,35,6,2
66,36,2,2
36,36,1,1
58,32,1,2
88,63,2,4
58,30,1,2
75,41,1,3
38,20,1,1
63,30,4,2
34,34,1,1
76,44,1,3
38,19,5,1
38,38,6,1
43,28,1,2
56,56,6,1
98,63,2,3
73,42,5,3
62,39,1,3
31,15,2,1
57,42,2,3
38,19,5,1
61,35,1,2
58,32,1,2
66,44,1,3
50,20,1,1
61,33,1,2
42,30,2,2
52,30,1,2
44,30,2,2
76,45,1,3
67,41,2,2
37,19,5,1
52,31,2,2
63,33,1,2
30,18,2,1
55,22,4,1
39,20,1,1
72,41,4,3
56,32,1,2
44,27,1,2
64,39,1,3
49,29,1,2
54,32,1,2
76,55,6,3
59,43,1,3
41,26,2,2
43,29,2,2
37,23,5,2
38,19,1,1
32,21,5,1
53,32,1,2
35,18,2,1
64,32,1,2
99,74,2,4
36,36,1,1
38,20,1,1
75,40,4,2
51,30,1,2
34,14,4,1
31,18,2,1
38,19,1,1
57,33,1,2
75,75,1,3
56,35,2,2
77,45,1,3
34,21,2,1
41,26,1,2
45,16,1,1
51,30,5,2
36,17,1,1
31,18,2,1
45,30,1,2
31,18,1,1
75,51,2,3
55,29,1,2
30,19,5,1
41,25,1,2
50,25,2,2
54,32,1,2
64,46,1,4
38,37,2,1
38,19,1,1
33,19,2,1
52,29,1,2
64,64,1,2
80,80,4,2
36,19,2,1
34,17,2,1
33,18,1,1
34,19,5,1
37,22,5,2
78,78,1,2
48,28,1,2
35,20,5,1
59,41,1,3
38,19,5,1
139,78,4,4
43,31,2,2
34,15,1,1
75,43,1,3
46,29,1,2
36,22,1,2
60,28,1,2
32,21,5,1
45,25,4,2
84,49,1,3
76,51,1,3
70,50,2,3
32,21,1,1
32,20,2,1
28,28,6,1
35,19,5,1
32,18,1,1
97,97,4,4
31,20,2,1
38,19,1,1
38,20,1,1
54,54,6,2
60,44,1,3
30,11,1,1
51,34,1,3
32,18,1,1
40,21,1,1
84,84,1,3
40,40,1,1
55,31,2,2
51,30,1,2
74,46,2,3
57,31,1,2
45,29,2,2
65,45,5,3
47,31,1,2
59,44,1,3
66,42,5,3
61,61,1,2
41,41,1,1
27,19,6,1
51,30,1,2
38,19,1,1
47,30,1,2
116,69,4,3
54,27,6,1
54,32,1,2
110,110,1,3
32,19,5,1
34,34,1,1
51,30,1,2
45,27,5,2
53,30,1,2
73,41,1,3
41,21,1,1
62,39,1,3
43,26,5,2
37,19,2,1
54,28,1,2
45,28,1,2
63,33,1,2
52,31,1,1
38,19,1,1
100,96,2,3
34,34,1,1
47,18,4,1
32,18,1,1
41,17,1,1
37,19,1,1
26,13,2,1
33,17,1,1
34,14,1,1
40,17,1,1
51,51,4,1
73,49,2,3
126,126,2,3
96,57,4,3
44,17,6,1
135,72,1,4
61,38,1,3
38,23,5,2
43,28,1,2
30,18,2,1
34,19,5,1
65,44,5,3
43,19,1,1
80,80,1,3
61,30,1,2
37,22,2,2
42,18,6,1
40,40,1,1
42,20,2,1
32,17,1,1
62,58,1,2
55,54,1,2
57,31,1,2
63,33,1,2
31,18,2,1
38,19,1,1
43,27,2,2
77,77,1,3
45,18,1,2
44,44,6,1
80,45,1,3
60,43,1,3
53,30,2,2
28,27,1,1
58,30,1,2
58,33,1,2
38,18,1,1
51,30,1,2
62,38,1,3
73,47,2,3
55,36,1,3
41,26,2,2
38,19,5,1
31,19,1,1
32,18,1,1
54,32,1,2
67,40,1,3
106,87,4,1
39,39,1,1
35,20,5,1
27,14,1,1
44,43,1,1
52,30,1,2
28,28,2,1
64,30,1,1
37,22,5,2
57,42,2,3
49,47,5,2
65,39,1,3
56,56,2,3
45,28,1,2
44,17,1,1
59,18,2,1
49,29,2,2
53,30,1,2
55,30,1,2
44,20,5,2
62,62,1,2
38,38,4,1
71,71,6,2
47,30,1,2
63,33,1,2
31,18,2,1
58,32,1,2
59,32,1,2
75,45,1,3
46,29,1,2
98,63,1,4
63,43,1,3
49,22,5,2
53,30,1,2
40,40,1,1
76,46,1,3
64,33,1,2
53,28,1,1
47,31,5,2
112,63,4,3
45,30,1,2
50,29,1,2
32,18,1,1
44,24,1,2
39,17,1,1
32,16,2,1
44,27,1,2
61,31,6,2
75,38,6,2
60,31,6,2
44,28,1,2
82,48,1,3
91,56,6,3
56,34,2,2
31,20,1,1
54,33,2,2
51,31,5,2
37,23,5,2
36,19,1,1
38,19,1,1
81,81,1,2
31,20,1,1
40,16,1,1
54,32,1,2
53,28,5,2
30,18,2,1
60,34,1,2
54,34,2,3
59,42,1,3
39,19,1,1
62,32,1,2
44,27,1,2
38,22,5,2
39,39,1,2
44,29,1,2
42,30,2,2
56,29,1,2
32,18,1,1
44,29,2,2
44,18,6,1
81,53,2,3
138,81,5,4
12,8,2,1
57,38,2,3
45,28,5,2
42,41,2,2
52,52,1,2
39,19,1,1
62,38,1,3
52,52,6,2
30,15,1,1
46,28,1,2
53,32,1,2
48,42,1,1
38,19,1,1
78,44,6,3
34,34,1,1
76,45,1,3
65,35,1,2
62,38,1,3
31,18,2,1
39,11,1,1
43,43,1,1
43,18,1,1
63,58,1,2
100,63,1,4
65,39,1,3
45,30,2,2
45,30,1,2
45,45,1,3
38,19,1,1
55,33,1,2
53,31,1,2
36,15,1,1
54,36,2,3
43,27,1,2
72,43,1,3
75,43,1,3
75,75,1,3
52,30,1,2
61,32,4,2
45,27,2,2
51,51,1,2
67,39,1,3
36,20,1,1
43,27,2,2
79,44,1,3
65,65,1,2
53,38,1,3
84,84,1,2
32,18,1,1
68,30,1,2
40,18,1,1
58,30,2,2
43,27,2,2
79,74,1,3
42,24,2,2
34,34,6,1
42,27,1,2
35,14,1,1
45,27,1,2
44,27,1,2
52,52,1,2
64,36,2,3
58,34,1,2
62,37,1,3
76,45,1,3
77,46,1,3
32,19,1,1
59,38,1,3
26,9,6,1
37,22,5,2
45,29,1,2
31,20,1,1
39,21,1,1
43,19,1,1
45,28,1,2
68,45,2,3
38,38,1,1
58,34,1,2
137,89,1,2
56,56,1,2
76,76,1,1
37,19,1,1
53,32,1,2
62,42,1,3
40,20,1,1
79,41,4,3
86,50,1,3
39,19,5,1
45,27,1,2
160,160,2,3
45,18,1,1
66,43,2,3
52,31,1,2
76,45,1,3
26,10,1,1
37,19,5,1
106,56,2,3
32,21,5,2
38,18,1,1
45,19,1,1
41,20,1,1
39,17,1,1
40,40,1,1
33,21,5,1
72,42,1,3
92,43,1,3
38,20,1,1
61,40,6,2
41,24,2,2
43,38,1,1
54,38,5,3
32,21,5,1
37,19,1,1
37,22,5,2
35,35,4,1
62,33,1,2
38,20,4,1
39,29,5,2
49,28,2,2
55,37,1,3
75,45,2,3
43,28,2,2
43,25,1,2
61,61,1,2
38,23,5,2
41,18,1,1
37,18,1,1
45,45,1,1
47,32,5,2
32,19,1,1
52,52,1,2
54,32,1,2
39,19,1,1
64,64,4,2
43,27,2,2
64,45,1,3
65,46,1,4
78,78,1,3
53,32,2,2
67,43,1,3
64,46,1,3
43,24,1,2
43,20,1,1
39,26,2,2
39,20,1,1
61,61,4,2
38,19,1,1
34,19,5,1
60,42,5,3
38,18,1,1
62,44,1,3
31,20,1,1
43,26,1,2
43,19,1,1
65,43,5,3
36,14,1,1
76,45,1,3
96,47,4,1
42,26,1,2
54,36,2,3
77,46,1,3
43,27,1,2
44,31,5,2
84,84,1,3
76,43,1,3
37,19,5,1
44,28,5,2
38,19,1,1
50,33,1,2
52,30,1,2
30,18,2,1
36,19,2,1
61,39,1,3
38,20,1,1
38,19,1,1
46,22,4,1
150,80,4,3
51,33,2,3
39,21,1,1
32,29,1,2
41,41,4,1
78,46,1,3
30,18,2,1
36,20,5,1
50,29,2,2
35,19,5,1
60,42,2,3
32,16,1,1
65,47,1,4
33,20,5,1
40,19,1,1
44,44,1,1
74,44,1,3
82,44,1,3
38,23,5,2
58,45,1,3
37,22,5,2
49,32,1,2
89,56,2,3
32,16,2,1
52,28,5,2
37,37,1,1
43,16,2,4
73,73,1,2
37,23,2,2
44,27,1,2
29,14,1,1
35,20,1,1
37,37,1,1
74,41,1,3
53,34,2,3
39,17,1,1
43,28,2,2
44,30,1,2
54,52,2,2
72,39,6,2
90,90,2,2
55,32,1,2
45,27,1,2
58,37,2,2
59,58,1,2
51,31,5,2
43,43,1,1
67,45,1,4
54,32,1,2
42,26,5,2
77,46,1,3
27,27,1,1
58,43,1,3
64,64,1,2
62,45,1,3
56,36,5,3
39,15,1,1
34,16,2,1
35,19,1,1
54,32,1,2
60,43,1,3
41,18,6,1
83,40,5,2
48,31,5,2
32,15,1,1
37,19,5,1
42,26,1,2
66,14,6,1
64,38,1,3
81,42,2,3
38,19,1,1
50,29,1,2
44,28,2,2
60,33,1,2
62,32,1,2
39,20,4,1
78,45,1,3
32,18,1,1
39,20,1,1
109,68,4,3
65,30,4,2
38,38,1,1
38,19,1,1
38,19,1,1
35,19,5,1
59,41,1,3
38,19,1,1
52,36,2,3
38,19,1,1
71,71,1,3
32,19,1,1
44,28,2,2
38,38,1,1
62,36,2,2
57,30,1,2
65,46,1,3
101,101,1,3
37,18,1,1
41,21,1,1
83,83,6,2
57,39,1,3
39,22,1,2
32,18,1,1
45,28,1,2
48,31,1,2
54,32,1,2
41,28,2,2
45,29,1,2
47,31,1,2
37,19,1,1
55,32,1,2
35,19,1,1
38,19,1,1
50,34,1,3
60,27,1,2
53,32,1,2
58,56,1,3
81,42,1,3
33,19,1,1
37,19,1,1
60,30,5,2
74,45,1,3
35,13,5,1
39,19,1,1
31,20,1,1
63,43,5,3
54,32,1,2
47,30,1,2
57,37,1,3
43,25,5,2
54,32,2,2
47,26,2,2
40,18,1,1
30,17,1,1
32,20,1,1
74,45,1,3
59,59,1,2
53,30,1,2
40,19,2,1
57,40,6,2
34,19,1,1
57,34,4,2
47,47,1,1
60,40,4,2
38,18,1,1
49,47,6,1
41,26,2,2
46,27,1,2
36,21,2,2
47,20,1,1
41,20,1,1
77,46,1,3
58,38,1,3
34,20,5,1
134,69,1,4
74,43,1,3
45,45,1,3
51,51,1,1
60,60,1,2
56,35,2,2
63,33,1,2
41,18,6,1
49,29,1,2
43,19,1,1
45,29,1,2
32,16,5,1
35,19,1,1
53,28,5,2
52,30,1,2
56,34,2,2
54,32,5,2
84,47,4,3
59,44,1,3
54,30,1,2
53,32,1,2
63,38,1,3
43,27,1,2
28,11,1,1
34,19,1,1
22,14,2,1
31,18,2,1
56,32,1,2
96,54,1,4
54,32,1,2
38,19,1,1
34,19,1,1
29,17,2,1
66,44,5,3
36,16,1,1
44,29,1,2
64,44,5,3
45,29,1,2
82,47,1,3
37,19,1,1
78,78,6,3
41,27,1,2
73,45,6,3
38,38,1,1
39,24,5,2
49,28,1,2
51,30,1,2
44,30,1,2
61,30,1,2
69,69,1,2
57,34,2,2
53,30,1,2
60,37,2,2
42,42,1,1
47,47,4,1
37,23,1,2
41,26,2,2
63,60,1,2
45,27,1,2
61,33,1,2
79,79,1,3
60,44,1,3
72,44,2,3
52,52,4,2
49,34,1,2
53,53,1,2
52,30,1,2
37,19,1,1
67,46,5,3
35,21,1,1
75,44,1,3
38,19,1,1
41,21,1,1
74,45,1,3
39,17,1,1
33,18,1,1
42,27,1,2
58,40,1,3
42,25,2,2
74,43,1,3
68,41,1,3
38,37,4,1
69,39,2,3
119,119,1,3
57,57,1,2
38,20,1,1
75,45,1,3
40,40,1,1
44,29,1,2
60,45,1,3
73,36,4,1
59,43,1,3
53,32,1,2
30,17,1,1
84,45,1,3
40,17,1,1
39,22,5,2
37,22,5,2
34,34,1,1
71,51,2,3
36,22,5,1
76,51,2,3
58,44,1,3
77,44,1,3
43,26,2,2
32,18,1,1
74,74,1,2
45,29,1,2
31,18,2,1
63,63,1,2
64,39,1,3
62,37,1,3
64,30,1,2
41,20,1,1
74,45,1,3
61,61,6,2
25,15,2,1
78,41,4,3
44,29,2,2
37,15,6,1
34,19,1,1
63,43,1,3
38,37,6,1
62,39,1,3
50,50,1,1
57,35,1,2
70,43,1,3
63,43,1,3
56,55,1,2
47,28,2,2
65,38,1,3
64,64,4,2
52,33,1,3
44,29,2,2
44,27,1,2
57,53,4,2
47,30,1,2
44,28,5,2
56,34,2,2
59,39,1,3
58,42,2,3
32,21,5,1
40,38,1,1
32,19,1,1
49,31,5,2
31,19,2,1
58,34,1,2
100,63,1,4
45,28,1,2
64,37,6,2
64,40,2,3
93,52,2,3
45,30,1,2
73,53,2,3
58,31,1,2
47,30,1,2
59,37,2,2
41,26,2,2
37,22,5,2
59,44,1,3
79,79,1,3
38,19,1,1
37,15,2,1
51,51,6,2
50,23,1,1
41,27,1,2
63,30,4,2
78,41,4,3
38,20,1,1
47,31,1,2
67,44,5,3
46,30,1,2
44,29,1,2
84,84,1,3
78,78,1,2
38,20,1,1
53,28,1,2
35,18,2,1
125,125,1,3
96,53,1,3
38,19,1,1
44,28,1,2
38,20,1,1
53,52,1,2
56,56,1,2
58,58,1,2
35,19,5,1
56,36,5,2
33,17,1,1
100,62,1,4
18,14,2,1
63,38,1,3
32,16,1,1
36,22,2,2
38,19,1,1
48,45,4,2
32,19,1,1
51,27,4,2
41,26,1,2
31,21,1,1
88,48,1,3
91,91,6,3
39,19,5,1
45,42,1,1
60,33,1,2
51,51,1,2
74,74,1,2
28,14,1,1
37,19,1,1
68,34,1,2
54,32,1,2
37,19,1,1
29,18,2,1
38,19,1,1
44,28,2,2
52,41,2,3
31,16,2,1
70,39,4,2
36,17,1,1
48,31,1,2
47,47,6,1
71,48,2,3
37,19,2,1
29,17,2,1
38,19,1,1
31,18,2,1
44,28,5,2
101,68,2,4
76,45,1,3
57,57,1,2
54,36,2,3
64,46,1,4
35,20,5,1
38,23,5,2
53,30,1,2
51,30,1,2
31,21,5,1
47,44,1,2
44,30,1,2
56,37,1,3
49,34,1,3
44,28,1,2
47,30,1,2
40,40,1,1
69,48,2,3
50,29,1,2
38,20,1,1
41,20,1,1
60,34,1,2
80,44,4,2
53,32,1,2
55,35,1,2
54,30,1,2
80,35,4,2
51,30,1,2
58,15,1,2
39,39,1,1
45,28,5,2
60,34,1,2
64,39,2,3
42,29,2,2
48,34,1,3
46,46,4,1
45,27,1,2
55,37,1,3
82,54,2,4
45,45,1,3
53,34,1,2
76,45,1,3
47,30,1,2
63,60,1,3
38,18,1,1
40,40,1,1
52,31,2,2
66,33,5,2
41,26,1,2
53,31,1,2
35,20,1,1
41,22,5,2
73,43,1,3
34,34,1,1
38,20,1,1
47,30,1,2
36,22,5,2
51,30,1,2
53,30,1,2
39,23,5,2
51,34,1,2
32,18,1,1
88,55,1,3
74,42,1,3
76,45,1,3
80,77,1,3
44,28,1,2
127,123,1,3
44,31,1,2
