full_sq,life_sq,material,num_room
35,19,5,1
74,44,1,3
38,19,1,1
35,21,1,1
35,20,5,1
82,82,1,3
96,47,4,1
44,29,2,2
62,32,4,2
47,31,5,2
32,19,1,1
75,45,2,3
39,38,4,1
67,35,2,2
33,18,1,1
37,17,5,1
32,18,1,1
38,18,1,1
45,28,5,2
38,18,4,1
40,26,2,2
76,45,1,3
34,22,1,1
62,59,1,2
62,37,1,3
38,21,5,2
56,37,1,3
40,40,1,1
38,19,1,1
73,49,2,3
50,28,2,2
31,17,1,1
35,19,5,1
72,38,1,2
38,20,1,1
59,34,1,2
44,27,1,2
69,33,4,2
37,37,1,1
36,17,1,1
38,18,1,1
64,64,1,2
43,26,1,2
37,19,1,1
59,43,1,3
51,51,1,2
56,30,6,2
63,32,4,2
38,22,5,2
66,47,5,3
58,30,1,2
45,30,1,2
36,15,2,1
32,19,5,1
71,43,1,3
37,22,5,1
125,67,6,3
41,25,2,2
40,22,5,2
85,54,2,3
84,48,1,3
38,19,1,1
34,19,1,1
62,37,1,3
38,19,1,1
53,30,1,2
47,47,6,1
37,16,1,1
63,43,1,3
70,40,5,3
75,44,1,3
51,30,1,2
39,20,1,1
38,19,1,1
45,31,1,2
37,36,4,1
54,37,1,3
38,38,1,1
92,63,1,4
63,39,1,3
64,64,1,2
42,17,4,1
73,40,2,3
38,18,5,1
45,28,1,2
83,53,4,4
84,53,2,3
47,31,5,2
39,21,1,1
32,20,1,1
49,30,2,2
58,58,1,2
43,29,1,2
38,20,6,1
86,83,1,3
51,30,1,2
37,19,1,1
75,71,1,3
76,44,1,3
37,18,1,1
54,30,1,2
109,68,4,3
52,30,1,2
74,40,1,3
37,23,2,2
103,64,1,4
41,25,2,2
57,54,2,2
43,18,1,1
69,49,2,3
54,32,1,2
38,18,1,1
63,37,1,3
92,92,2,2
38,20,1,1
55,35,1,2
64,39,1,3
41,20,1,1
37,18,1,1
65,43,1,4
35,14,1,1
30,17,1,1
32,21,2,1
57,54,1,2
53,32,1,2
39,38,1,1
58,33,1,2
34,19,1,1
40,20,1,1
78,44,2,2
38,19,5,1
38,19,1,1
39,19,5,1
53,33,1,2
39,19,5,1
45,27,1,2
85,85,1,3
37,19,1,1
27,27,6,1
39,19,2,1
37,18,1,1
64,33,6,2
55,40,2,3
72,43,1,3
37,19,1,1
64,33,1,2
76,45,1,3
62,62,1,2
81,47,1,3
66,62,1,2
39,20,1,1
86,86,2,2
46,27,1,2
34,19,1,1
38,19,2,1
34,19,5,1
37,37,1,1
50,34,1,3
63,40,4,2
54,32,1,2
46,44,1,1
60,60,1,2
43,33,4,1
51,30,1,2
35,14,1,1
93,83,6,1
47,28,1,2
59,44,1,3
37,37,1,1
65,35,4,2
60,36,1,2
54,32,1,2
17,13,2,1
66,40,1,3
38,19,1,1
50,30,1,2
36,19,1,1
51,30,1,2
75,40,1,3
48,48,4,1
37,18,1,1
85,48,1,3
32,18,1,1
45,28,2,2
38,20,1,1
76,45,1,3
59,37,2,2
38,37,6,1
38,19,1,1
82,82,2,2
41,20,1,1
44,44,1,1
56,34,2,2
37,16,1,1
54,41,1,3
74,40,1,3
31,19,2,1
56,41,2,3
32,20,1,1
37,17,1,1
65,40,2,3
67,67,2,3
97,93,1,3
52,30,1,2
55,35,1,2
42,18,4,1
62,39,1,3
80,35,6,2
39,19,1,1
81,48,1,3
36,19,5,1
76,45,1,3
42,29,1,2
36,20,1,1
55,28,1,2
74,45,1,3
76,40,1,3
37,19,5,1
60,30,2,2
31,21,1,1
56,34,2,3
36,19,1,1
65,40,1,3
30,18,2,1
87,54,1,4
32,18,1,1
37,18,5,1
84,43,1,3
35,19,1,1
42,28,2,2
60,33,1,2
84,61,2,4
45,30,5,2
46,29,1,2
41,20,1,1
118,118,1,3
46,29,1,2
48,32,5,2
47,30,1,2
75,75,1,2
39,20,1,1
43,27,1,2
47,20,1,1
64,32,4,2
44,40,1,1
85,37,6,2
45,27,1,2
45,28,1,2
54,34,2,2
44,27,1,2
56,32,1,2
54,32,1,2
42,27,5,2
46,21,1,1
43,20,1,1
44,27,1,2
98,63,1,4
44,27,1,2
64,64,1,2
47,31,1,2
45,28,2,2
63,44,1,3
74,42,1,3
65,65,1,2
29,14,1,1
59,27,2,2
45,28,1,2
36,20,5,1
94,94,1,3
67,46,5,3
37,18,1,1
67,42,5,3
39,19,2,1
40,26,2,2
31,20,5,1
38,19,1,1
41,21,1,1
46,28,1,2
67,44,6,3
45,30,1,2
34,19,5,1
54,30,1,2
58,42,1,3
67,46,1,3
75,44,1,3
64,34,1,2
41,20,1,1
56,29,4,2
57,35,1,2
37,19,5,1
32,19,1,1
61,35,6,2
35,19,5,1
73,42,1,3
74,43,1,3
43,29,1,2
35,19,5,1
52,52,1,2
72,52,2,3
61,42,5,3
38,19,1,1
44,28,1,2
60,34,1,2
42,26,1,2
40,14,6,1
78,78,1,3
38,19,5,1
42,20,6,1
53,32,1,2
71,43,1,3
89,48,2,2
44,28,2,2
78,44,6,3
37,22,5,2
35,14,1,1
50,30,1,2
90,90,2,2
43,24,2,2
33,20,1,2
64,45,1,3
62,32,1,2
32,18,2,1
62,59,1,2
38,20,1,1
106,56,2,3
56,31,1,2
53,30,1,2
45,28,1,2
79,44,1,3
36,19,1,1
35,19,5,1
52,34,2,3
54,26,6,1
61,32,4,2
40,27,2,2
59,33,1,2
61,56,1,2
66,36,2,2
33,18,1,1
37,37,1,1
42,28,1,2
67,43,1,3
68,46,5,3
61,43,1,3
67,42,5,3
45,29,1,2
34,34,1,1
86,51,2,3
75,46,1,3
58,33,1,2
54,54,1,2
55,30,2,2
60,44,1,3
74,40,1,3
38,19,1,1
42,26,2,2
58,41,1,3
40,20,6,1
35,20,1,1
65,33,4,2
34,19,1,1
31,19,1,1
47,31,1,2
32,20,1,1
82,45,1,3
71,43,1,3
31,18,2,1
64,38,1,3
61,43,2,3
38,19,5,1
30,16,2,1
57,30,1,2
45,30,1,2
38,30,1,2
37,18,1,1
45,29,1,2
32,18,1,1
79,47,2,3
38,21,1,2
51,34,1,2
84,53,1,4
51,30,1,2
69,31,1,2
52,20,2,1
32,15,1,1
64,39,1,3
39,23,5,2
41,19,1,1
35,18,2,1
47,30,1,2
51,30,1,2
51,30,2,2
35,14,1,1
78,74,1,3
42,23,5,2
75,45,1,3
52,30,1,2
46,44,1,1
35,19,5,1
39,19,2,1
81,81,2,3
59,57,1,2
32,18,2,1
42,17,1,1
59,42,1,3
59,42,1,3
38,23,5,2
55,35,1,3
58,38,1,3
78,46,1,3
37,18,1,1
17,17,1,2
38,20,6,1
45,28,1,2
29,27,6,1
53,30,1,2
74,45,1,3
45,28,1,2
41,20,6,1
79,79,6,3
53,31,1,2
38,19,1,1
53,30,1,2
45,29,1,2
38,19,5,1
48,48,1,1
50,44,2,1
54,32,1,2
71,71,6,2
51,51,1,2
42,26,2,2
58,41,5,3
41,17,1,1
72,43,1,3
37,22,1,2
33,18,1,1
52,30,1,2
52,31,1,2
39,21,1,1
39,26,2,2
70,39,2,3
44,28,1,2
33,19,1,1
38,18,1,1
44,29,1,2
77,45,1,3
80,45,1,3
32,18,1,1
59,30,1,2
83,55,2,3
70,47,1,3
29,18,2,1
39,19,2,1
75,44,1,3
77,52,2,3
76,43,1,3
38,19,1,1
73,43,1,3
38,22,5,2
62,62,1,2
38,19,1,1
56,56,1,2
37,20,6,1
41,20,1,1
77,77,4,2
48,30,2,2
38,19,1,1
37,18,6,1
64,64,1,2
61,37,1,3
61,43,1,3
46,30,1,2
37,17,1,1
39,17,1,1
30,18,2,1
59,32,2,2
78,78,6,3
55,55,1,2
30,19,5,1
30,17,2,1
32,16,1,1
39,23,1,2
83,54,5,3
38,19,1,1
32,20,1,1
68,40,5,3
40,38,1,1
33,17,2,1
32,20,1,1
59,58,1,1
38,18,1,1
43,21,1,1
64,38,1,3
29,29,1,1
32,16,1,1
78,78,1,3
49,27,2,2
32,18,1,1
36,16,2,1
71,71,1,3
62,30,6,2
32,15,1,1
71,50,2,3
78,43,1,3
57,34,1,2
39,20,1,1
74,42,6,2
37,37,1,1
58,34,1,2
43,39,1,1
48,29,1,2
84,77,6,3
44,28,1,2
58,32,1,2
51,32,2,2
45,28,2,2
75,40,1,3
28,15,2,1
90,55,2,4
31,17,2,1
55,31,2,2
75,44,1,3
45,28,1,2
74,43,1,3
62,38,1,3
49,49,6,1
58,42,2,3
154,108,4,4
62,31,1,2
50,31,1,2
37,19,5,1
32,32,1,1
52,51,1,2
65,65,1,2
53,29,2,2
92,54,6,3
53,30,1,2
62,62,1,2
51,30,1,2
47,30,1,2
38,23,5,2
26,14,1,1
35,19,1,1
74,46,1,3
35,19,5,1
64,46,1,4
38,18,4,1
53,32,1,2
63,38,1,3
40,20,1,1
34,19,1,1
39,23,5,2
102,49,2,4
65,45,1,3
33,18,2,1
35,20,1,1
104,53,4,3
56,31,2,2
92,48,1,2
54,32,1,2
50,31,2,2
39,39,1,1
30,18,2,1
86,84,1,3
44,27,2,2
45,29,1,2
69,69,1,3
45,30,5,2
37,34,5,1
40,20,1,1
53,30,1,2
20,12,2,1
62,42,1,3
38,19,1,1
62,45,1,3
32,20,5,1
50,29,1,2
38,19,1,1
50,33,1,3
41,26,2,2
44,28,1,2
29,17,2,1
58,39,1,2
50,34,1,3
59,36,1,2
36,21,1,1
32,18,1,1
74,51,2,3
56,29,5,2
39,19,1,1
96,90,6,4
42,28,2,2
75,49,2,3
35,20,5,1
69,47,5,3
35,19,1,1
38,22,1,2
53,30,1,2
40,26,2,2
77,45,1,3
53,28,5,2
38,19,1,1
46,27,1,2
47,30,1,2
56,29,1,2
78,44,1,3
50,33,2,3
68,46,5,3
71,43,1,3
67,67,1,2
81,50,2,3
29,17,2,1
53,32,1,2
41,18,1,1
45,27,1,2
74,74,1,2
42,42,2,2
39,23,5,2
42,23,1,2
39,17,1,1
84,84,2,3
32,20,1,1
33,17,2,1
79,48,1,3
52,30,1,2
74,44,1,3
63,37,1,3
29,16,2,1
53,30,1,2
35,17,2,1
53,29,5,2
39,20,1,1
32,17,2,1
38,38,1,1
41,26,2,2
46,28,1,2
32,32,1,1
34,34,1,1
32,18,1,1
63,46,1,3
43,27,2,2
53,30,1,2
41,29,1,2
58,31,1,2
38,22,5,2
34,17,1,1
39,19,1,1
33,19,1,1
73,45,1,3
57,28,6,2
33,19,1,1
53,30,1,2
36,18,2,1
59,33,2,2
51,31,1,2
54,32,1,2
45,27,1,2
82,60,1,4
66,39,2,3
44,29,1,3
40,40,1,1
24,13,1,1
58,32,1,2
60,34,1,2
40,18,1,1
15,11,2,1
81,40,4,2
50,21,2,2
35,14,1,1
63,60,1,2
73,50,2,3
30,18,2,1
35,19,5,1
31,18,2,1
39,17,1,1
75,43,1,3
38,38,1,1
40,20,1,1
38,19,1,1
37,18,1,1
52,30,1,2
41,41,1,1
41,26,5,2
41,27,2,2
57,57,1,2
64,64,1,2
58,33,2,2
83,83,1,3
54,32,1,2
36,18,1,1
38,19,1,1
38,19,1,1
75,45,1,3
82,44,1,3
38,19,1,1
118,67,4,3
36,20,5,1
39,39,1,1
37,18,5,1
57,40,6,2
71,41,1,3
45,27,1,2
77,77,1,3
67,40,6,3
39,15,1,1
38,38,1,1
71,71,1,2
53,32,1,2
44,29,1,2
70,50,2,3
62,62,1,2
75,45,1,3
93,56,4,3
30,17,1,1
75,48,2,3
41,20,1,1
38,19,1,1
43,29,2,2
34,19,1,1
57,40,6,2
38,18,1,1
62,34,4,2
54,32,1,2
43,27,1,2
38,19,1,1
38,19,1,1
38,19,1,1
59,34,1,2
65,35,1,2
30,17,1,1
35,18,1,1
39,39,1,1
80,45,4,3
59,38,1,3
73,38,1,2
47,18,1,1
55,21,4,1
29,15,1,1
75,43,1,3
96,90,2,4
79,49,5,3
34,20,1,1
38,19,1,1
58,40,6,2
24,16,2,1
37,19,2,1
32,19,1,1
54,34,2,3
34,19,1,1
38,18,1,1
59,34,2,2
35,19,1,1
32,16,1,1
44,28,5,2
40,20,1,1
44,29,5,2
58,31,2,2
55,28,1,2
47,30,1,2
41,25,1,2
31,30,5,1
38,18,1,1
47,30,1,2
75,44,1,3
32,20,1,1
79,53,2,3
54,38,2,3
42,25,2,1
37,22,1,2
77,43,1,3
41,19,2,1
58,34,2,2
83,48,1,3
52,52,1,2
37,19,1,1
37,18,5,1
49,33,1,3
41,20,4,1
76,44,2,3
77,53,2,3
73,70,1,3
69,37,4,2
41,22,5,2
64,64,1,2
43,28,2,2
46,46,1,1
63,63,1,2
61,31,1,2
99,63,1,4
30,11,1,1
47,31,1,2
30,17,2,1
75,45,1,3
57,34,1,2
42,19,1,1
28,28,6,1
78,51,2,3
58,40,5,3
38,19,1,1
47,29,1,2
33,19,1,1
45,30,5,2
50,30,1,2
32,18,1,1
43,28,2,2
48,27,2,2
53,32,1,2
59,34,1,2
45,28,2,2
42,20,1,1
39,22,5,2
71,43,1,3
35,19,1,1
71,39,1,2
37,22,5,2
44,27,2,2
38,19,5,1
61,51,1,1
62,59,1,2
52,52,6,2
32,16,1,1
57,35,2,2
44,28,1,2
83,46,1,3
58,58,1,2
76,44,1,3
35,25,5,2
45,29,1,2
70,70,6,2
37,37,1,1
78,45,1,3
38,19,1,1
46,28,1,2
45,28,1,2
31,18,2,1
32,20,1,1
53,28,6,2
82,42,6,2
64,60,1,2
68,64,5,3
33,17,1,1
43,29,1,2
77,46,1,3
36,20,5,1
53,53,1,1
78,45,1,3
78,43,1,3
49,34,1,3
34,18,2,1
53,29,6,2
35,19,5,1
63,44,1,3
35,19,5,1
45,27,1,2
65,64,1,3
39,23,5,2
40,20,1,1
79,41,6,2
76,43,1,3
160,160,2,1
37,19,1,1
38,23,5,2
42,20,1,1
53,30,1,2
33,17,1,1
50,35,1,2
36,20,1,1
35,16,2,1
58,42,5,3
83,83,1,2
58,37,1,3
41,28,2,2
75,43,1,3
47,31,5,2
54,32,1,2
43,26,5,2
96,96,1,3
55,30,1,2
80,37,2,2
65,35,1,3
30,17,2,1
39,16,1,1
38,19,1,1
15,10,2,1
