full_sq,life_sq,material,num_room
58,29,4,2
37,22,5,2
79,76,1,3
56,44,1,3
30,18,2,1
41,20,1,1
71,49,2,3
37,19,5,1
40,23,1,2
55,20,1,1
42,26,1,2
38,20,1,1
54,29,1,2
63,63,1,2
45,19,1,1
41,18,6,1
37,19,1,1
59,31,6,2
75,45,1,3
56,56,1,2
86,50,2,3
106,87,4,1
76,44,1,3
56,37,1,3
57,37,2,2
32,18,1,1
41,17,4,1
44,28,1,2
31,17,1,1
55,33,2,2
38,20,1,1
53,30,1,2
39,19,1,1
64,60,1,2
45,30,1,2
61,35,2,2
76,51,2,3
92,32,1,2
38,19,1,1
39,20,1,1
39,39,1,1
99,55,1,3
94,94,1,3
50,50,1,1
62,39,1,3
54,31,1,2
81,44,1,3
78,43,1,3
37,18,1,1
44,27,1,2
48,45,6,2
127,75,4,3
41,27,1,2
38,23,1,2
60,60,1,2
38,20,1,1
76,46,1,3
59,42,1,3
60,34,1,2
73,73,4,2
101,58,4,3
37,19,1,1
34,20,2,1
53,33,1,2
65,43,1,3
39,18,1,1
38,18,1,1
35,19,1,1
63,33,1,2
55,36,2,3
32,16,1,1
53,32,1,2
65,30,1,2
50,50,1,1
33,15,1,1
38,20,1,1
71,69,1,2
59,34,2,2
67,45,1,3
25,13,1,1
39,39,4,1
36,19,1,1
83,44,1,3
37,19,1,1
37,18,1,1
85,85,1,3
59,58,1,1
67,44,5,3
38,38,1,1
63,63,1,2
75,44,1,3
43,28,2,2
39,23,5,2
44,28,5,2
37,37,1,1
57,41,2,3
92,43,1,3
57,31,1,2
68,47,2,3
37,17,1,1
58,33,1,2
37,19,1,1
52,52,4,2
66,45,1,3
38,19,1,1
45,17,1,1
38,38,1,1
41,26,2,2
40,20,1,1
39,19,1,1
43,29,2,2
53,33,2,2
41,20,1,1
35,35,1,1
67,67,2,3
62,30,4,2
52,30,1,2
30,18,2,1
52,30,1,2
32,18,1,1
52,27,1,2
37,18,1,1
33,15,1,1
32,18,1,1
35,19,5,1
36,22,5,1
53,29,4,2
37,20,6,1
56,35,2,2
39,38,1,1
42,26,1,2
54,36,2,3
38,19,1,1
92,48,1,2
44,27,1,2
44,27,1,2
40,38,1,1
53,32,1,2
41,28,2,2
63,45,1,3
37,19,1,1
52,52,1,2
63,43,1,3
40,26,2,2
44,28,1,2
44,17,6,1
39,20,1,1
32,18,1,1
37,37,1,1
59,41,1,3
36,17,5,1
47,31,1,2
46,19,1,1
56,34,2,2
170,75,6,3
39,20,1,1
53,32,1,2
45,15,5,1
77,77,1,3
43,27,2,2
43,21,4,1
44,26,2,2
38,19,5,1
38,19,1,1
40,40,1,1
35,19,1,1
41,25,2,2
29,13,1,1
55,55,4,2
80,43,1,3
51,29,1,3
38,20,1,1
37,19,1,1
66,66,4,2
52,26,2,2
74,43,1,3
42,25,1,3
100,100,1,2
58,32,1,2
66,44,5,3
77,55,6,3
36,14,1,1
41,17,1,1
58,42,1,3
83,45,1,3
55,37,1,3
32,18,2,1
41,19,1,1
43,29,2,2
56,42,2,3
60,42,1,3
41,41,1,1
32,18,1,1
64,44,5,3
77,40,1,1
36,14,1,1
39,19,1,1
44,29,2,2
91,49,2,3
51,30,1,2
44,40,4,1
51,30,1,2
29,18,2,1
38,19,2,1
64,36,2,3
30,16,2,1
77,47,4,3
45,30,1,2
54,32,1,2
29,14,1,1
35,18,1,1
39,38,1,1
50,30,1,2
39,16,1,1
52,48,5,2
58,32,1,2
132,68,1,4
35,34,1,1
57,34,2,2
39,37,6,1
114,66,6,3
54,32,1,2
72,46,2,3
61,61,4,2
1,1,1,3
60,37,2,2
56,42,2,3
69,69,4,3
76,45,1,3
36,16,1,1
58,32,1,2
84,43,1,3
37,20,2,1
31,21,4,1
66,39,2,3
38,37,1,1
45,29,1,2
50,34,1,3
42,27,1,2
51,29,1,2
43,27,1,2
36,15,5,1
138,89,2,1
36,18,2,1
37,37,4,1
60,60,1,2
76,44,1,3
76,46,1,3
64,43,1,3
52,30,1,2
45,28,1,2
35,25,5,2
39,20,1,1
60,33,1,2
32,21,5,1
38,24,2,2
42,24,1,2
84,84,6,2
99,48,4,3
53,33,5,2
86,50,1,3
44,29,1,2
63,38,1,3
31,31,4,1
52,51,1,2
43,30,2,2
45,30,1,2
38,19,1,1
60,60,1,2
66,46,5,3
75,46,1,3
58,33,1,2
71,44,1,3
38,19,1,1
36,26,2,2
35,21,1,1
57,54,1,2
59,43,1,3
30,18,2,1
62,35,2,2
31,17,2,1
28,28,1,1
53,32,1,2
60,42,5,3
40,26,2,2
33,17,5,1
36,19,2,1
45,28,5,2
77,77,1,3
60,60,1,2
45,28,1,2
37,37,1,1
45,29,1,2
54,29,2,2
35,19,5,1
101,94,2,3
43,21,1,1
103,103,4,3
39,20,1,1
31,18,2,1
41,21,1,1
77,50,1,3
37,18,1,1
77,45,1,3
44,28,1,2
45,28,1,2
100,96,1,4
38,19,1,1
46,18,1,1
41,26,1,2
76,43,1,3
46,31,5,2
73,45,1,3
38,23,5,2
126,57,6,3
46,44,6,1
53,29,1,2
41,18,1,1
57,31,2,2
78,46,1,3
112,76,2,4
51,30,1,2
64,45,1,3
44,27,1,2
32,16,2,1
60,34,1,2
74,74,1,3
40,25,1,2
35,20,5,1
44,30,2,2
37,17,5,1
125,67,6,3
39,23,5,2
37,23,5,2
38,22,1,2
50,30,1,2
54,32,1,2
73,44,1,3
33,20,2,1
45,43,1,2
24,12,5,1
39,22,5,2
77,45,1,3
45,29,1,2
61,37,1,2
65,61,6,2
38,19,1,1
38,19,5,1
48,43,1,2
40,19,1,1
43,17,4,1
32,16,1,1
48,45,4,2
74,43,1,3
61,61,1,2
75,44,1,3
127,123,1,3
31,17,5,1
37,18,1,1
59,34,1,2
76,44,1,3
37,36,1,1
45,28,1,2
32,18,1,1
50,50,1,1
44,17,1,1
49,30,2,2
59,41,1,3
62,40,1,2
61,43,2,3
56,56,2,3
41,21,1,1
74,74,1,2
54,32,1,2
30,18,2,1
59,44,1,3
55,36,1,3
71,71,1,3
38,19,1,1
48,48,6,2
38,20,1,1
32,19,5,1
58,40,5,3
73,50,4,2
91,61,2,4
59,59,1,2
46,30,1,2
44,29,1,2
58,29,1,2
63,46,1,3
30,17,2,1
55,38,2,3
37,19,1,1
38,19,1,1
116,65,4,3
37,22,1,1
46,28,5,2
44,28,1,2
38,19,1,1
84,84,1,3
117,67,6,3
54,31,1,2
62,30,6,2
35,19,1,1
45,30,1,2
39,19,1,1
36,19,5,1
41,20,1,1
65,29,6,2
36,33,1,1
26,26,1,1
81,45,5,3
35,20,1,1
34,19,1,1
56,32,1,2
53,30,1,2
57,38,2,3
41,27,2,2
42,22,1,1
78,55,2,3
38,19,1,1
75,41,4,3
37,18,1,1
58,43,1,3
34,20,2,2
38,38,2,1
77,77,1,2
57,33,1,2
32,20,5,1
51,30,1,2
37,22,5,2
160,94,1,4
61,35,4,2
46,27,1,2
77,75,1,3
94,51,1,3
30,22,2,2
61,61,1,2
44,28,1,2
27,26,1,1
45,28,1,2
66,43,2,3
40,24,1,2
34,19,5,1
45,28,1,2
54,32,1,2
43,27,2,2
38,19,1,1
51,51,1,2
43,28,2,3
58,42,2,3
38,19,1,1
37,19,1,1
46,46,1,1
56,39,2,3
42,27,2,2
31,21,5,1
50,44,2,1
31,19,2,1
53,32,1,2
44,31,5,2
38,20,1,1
77,45,1,3
38,19,1,1
38,20,6,1
30,18,2,1
38,22,1,2
38,20,1,1
92,92,2,2
50,29,2,2
73,44,1,3
35,19,1,1
101,68,2,4
42,28,2,2
51,30,1,2
44,29,2,2
47,30,2,2
53,52,4,2
30,18,2,1
54,32,1,2
43,23,2,2
75,44,1,3
62,58,1,2
72,43,1,3
43,16,2,4
58,41,2,3
38,22,5,2
45,24,1,2
32,20,1,1
25,12,2,1
48,42,1,1
62,33,1,2
43,29,2,2
79,41,6,2
55,32,2,2
80,40,1,3
77,50,6,3
64,35,2,2
52,51,1,2
63,33,1,2
38,16,1,1
34,19,1,1
32,19,1,1
97,62,1,4
59,33,1,2
38,19,1,1
104,56,4,3
59,58,1,2
82,82,2,2
58,32,1,2
101,52,4,3
42,25,2,1
37,18,1,1
49,17,1,1
40,17,1,1
37,37,4,1
79,79,1,3
30,18,2,1
44,27,2,2
77,45,1,3
52,30,2,2
48,48,1,1
56,29,1,2
38,19,1,1
38,18,1,1
29,27,1,1
46,29,1,2
38,20,1,1
35,14,1,1
81,43,1,3
38,19,1,1
58,31,1,2
38,19,1,1
54,30,1,2
73,44,1,3
68,34,4,2
45,30,1,2
36,20,1,1
36,21,1,1
80,44,1,3
81,44,1,3
60,36,1,2
54,30,1,2
69,47,1,3
52,52,1,2
41,25,1,2
44,26,2,2
41,41,1,1
46,17,2,1
57,30,1,2
75,46,1,3
43,27,2,2
45,29,1,2
32,19,1,1
60,31,4,2
76,76,1,3
31,14,5,1
31,18,2,1
58,58,1,2
63,40,2,2
35,19,5,1
116,55,6,3
74,45,1,3
38,20,1,1
72,43,4,3
53,52,4,2
37,19,5,1
64,40,1,3
48,31,1,2
51,40,1,3
41,41,1,1
75,46,6,3
93,56,4,3
39,18,1,1
29,27,1,1
30,18,2,1
48,48,6,1
44,24,5,2
42,27,1,2
55,28,1,2
64,43,1,3
57,38,1,3
62,42,1,3
39,17,1,1
41,21,1,1
47,28,1,2
69,44,2,3
65,45,5,3
51,30,1,2
90,38,1,3
45,45,4,1
59,34,1,2
106,53,2,3
36,20,1,1
62,41,2,3
66,45,1,3
80,80,4,3
60,40,4,2
52,30,1,2
42,24,5,2
40,20,1,1
35,19,5,1
37,19,1,1
54,30,4,2
1,1,1,1
84,52,1,3
70,43,1,3
75,43,1,3
56,29,1,2
12,8,2,1
91,64,2,4
55,30,2,2
60,44,1,3
53,53,1,1
30,20,2,1
41,26,2,2
57,30,1,2
51,30,1,2
42,28,2,2
65,64,1,2
57,38,1,3
38,19,1,1
38,20,1,1
37,19,5,1
29,15,2,1
57,33,1,2
47,47,1,1
38,20,1,1
37,19,5,1
65,43,1,3
32,15,1,1
39,18,1,1
54,28,1,2
51,30,1,2
72,43,1,3
63,63,1,2
46,22,6,1
79,41,4,3
61,31,1,2
43,31,2,2
41,20,1,1
52,30,1,2
36,20,1,1
39,16,1,1
39,20,1,1
32,21,1,1
59,44,1,3
38,19,1,1
54,32,1,2
54,32,1,2
38,20,1,1
45,29,1,2
44,44,1,1
43,40,1,1
38,20,1,1
32,19,1,1
39,18,1,1
45,28,5,2
45,29,5,2
36,22,5,2
39,18,1,1
76,44,1,3
43,18,1,1
29,15,1,1
43,27,1,2
78,44,1,3
78,77,1,3
59,40,2,2
49,49,4,2
65,39,1,3
34,21,1,1
60,41,1,3
37,37,5,1
52,51,1,2
31,18,1,1
74,45,1,3
43,27,2,2
37,18,5,1
54,32,1,2
59,43,1,3
32,21,5,1
67,40,1,3
44,42,1,1
45,30,1,2
79,41,1,3
76,45,1,3
94,53,1,3
37,21,1,1
37,18,1,1
44,34,1,1
73,69,1,2
44,29,2,2
59,22,2,1
637,637,4,2
55,37,1,3
32,18,1,1
45,28,1,2
66,44,5,3
41,41,1,1
58,43,5,3
63,63,1,2
40,25,2,2
36,20,5,1
51,27,1,2
41,20,1,1
78,45,1,3
44,28,2,2
48,31,1,2
44,28,1,2
1,1,1,1
65,65,1,2
38,22,5,2
55,54,6,2
80,44,4,2
32,18,1,1
39,37,2,1
44,27,1,2
79,50,2,3
30,30,4,1
99,47,2,3
33,18,2,1
41,27,2,2
47,30,1,2
52,51,1,2
67,36,2,3
49,29,1,2
72,43,1,3
84,48,1,3
65,46,5,3
81,41,6,3
38,22,5,2
40,21,1,1
120,120,1,3
44,28,1,2
59,27,2,2
34,20,2,2
36,19,5,1
32,18,1,1
34,19,5,1
56,30,1,2
50,30,1,2
37,37,1,1
32,18,1,1
76,40,1,3
32,18,1,1
38,19,1,1
82,49,4,3
64,46,1,4
41,18,1,2
38,18,1,1
34,19,1,1
115,115,4,2
36,20,5,1
183,62,2,4
42,28,2,2
44,26,2,2
31,21,5,1
39,22,1,2
45,28,1,2
39,19,5,1
74,45,1,3
50,30,1,2
15,10,2,1
43,27,1,2
58,30,1,2
38,15,1,1
72,42,1,3
52,30,1,2
91,91,1,3
75,42,1,3
30,18,2,1
35,19,1,1
47,31,1,2
45,28,1,2
62,62,1,2
75,44,1,3
59,43,1,3
37,19,1,1
30,18,2,1
53,30,1,2
76,40,2,3
52,30,1,2
53,38,1,3
32,21,1,1
40,20,1,1
53,30,1,2
34,18,1,1
39,24,5,2
34,19,1,1
35,20,1,1
37,22,1,2
74,46,1,3
54,30,1,2
64,64,1,2
1,1,1,1
43,19,2,1
51,30,1,2
58,34,4,2
62,43,1,3
33,19,1,1
64,46,1,3
42,26,2,2
41,26,2,2
32,20,1,1
63,46,1,4
37,18,1,1
77,43,1,3
36,36,1,1
57,29,6,2
38,19,1,1
91,91,2,2
53,30,1,2
44,29,1,2
54,30,6,2
89,89,6,3
30,18,1,1
46,28,1,2
47,47,4,1
47,46,6,2
35,21,2,2
69,44,5,3
74,43,1,3
52,52,1,2
44,44,6,1
71,71,1,2
72,44,1,3
45,18,1,2
62,43,1,3
59,43,1,3
54,32,1,2
45,29,1,2
65,65,6,3
39,23,5,2
33,17,5,1
49,30,5,2
53,32,1,2
33,17,5,1
30,17,2,1
72,43,1,3
40,40,1,2
60,31,6,2
34,20,2,2
37,23,5,2
43,27,2,2
71,41,1,3
40,20,1,1
78,45,1,3
51,30,1,2
34,15,1,1
50,29,1,2
32,18,1,1
56,40,2,3
37,19,1,2
66,46,5,3
51,30,1,2
37,19,1,1
42,27,2,2
55,21,6,1
44,27,1,2
82,51,2,3
96,96,1,2
51,30,1,2
38,18,1,1
84,84,1,3
79,79,1,3
33,19,2,1
42,42,1,1
44,29,1,2
46,29,1,2
31,18,2,1
43,27,2,2
32,21,1,1
55,36,1,3
38,19,1,1
82,56,2,3
75,44,1,3
37,19,1,1
38,24,2,2
37,24,2,2
82,47,1,3
37,37,1,1
37,19,1,1
34,20,2,2
58,45,1,3
72,42,1,3
81,54,2,3
41,26,1,2
35,19,1,1
45,27,1,2
32,18,1,1
40,38,1,1
41,26,2,2
34,34,1,1
72,51,2,3
39,20,1,1
33,18,5,1
45,30,1,2
81,43,1,3
33,19,2,1
73,43,1,3
76,44,1,3
70,36,4,2
39,20,1,1
32,21,5,1
69,69,4,2
39,23,1,1
58,42,2,3
64,38,1,3
82,48,1,3
55,32,1,2
32,18,1,1
78,74,1,3
30,16,2,1
45,30,1,2
44,28,2,2
38,38,1,1
48,29,5,2
53,30,1,2
83,47,2,3
52,30,1,2
62,32,1,2
72,36,4,2
36,21,1,1
33,17,1,1
40,40,4,1
123,123,4,4
74,45,1,3
79,43,2,3
45,28,1,2
60,60,1,2
44,28,2,2
45,28,1,2
72,49,2,3
53,29,1,2
55,55,1,3
30,18,2,1
54,30,1,2
50,30,1,2
86,50,1,3
40,25,2,2
52,34,1,3
58,42,1,3
40,40,1,1
44,44,1,1
81,81,1,2
78,44,1,3
44,27,2,2
42,20,1,1
66,45,5,3
54,32,1,2
32,32,1,1
62,58,1,2
50,23,6,1
41,25,5,2
40,40,1,1
34,19,1,1
56,55,1,2
37,22,1,2
55,36,2,3
54,32,1,2
51,51,1,2
75,45,1,3
60,33,1,2
51,33,1,2
58,34,1,3
97,57,1,3
53,53,1,2
65,64,1,2
38,20,1,1
109,53,2,3
40,40,1,1
58,32,5,2
44,27,2,2
75,72,1,3
45,28,1,2
83,53,2,3
38,19,1,1
49,31,5,2
54,36,2,3
45,27,2,2
41,26,5,2
32,19,1,1
58,44,1,3
63,38,1,3
73,44,1,3
73,42,5,3
35,19,1,1
80,52,1,4
59,58,4,2
38,19,5,1
77,52,2,3
36,36,1,1
56,37,1,3
45,30,1,2
32,19,2,1
62,37,1,2
35,21,2,2
52,34,1,3
153,153,1,4
37,22,5,2
51,30,1,2
41,18,2,1
75,45,2,3
41,41,1,1
45,28,1,2
47,28,1,2
36,16,1,1
35,19,5,1
43,29,2,2
46,29,1,2
33,17,1,1
54,36,2,3
54,35,2,3
50,30,1,2
60,36,2,2
57,34,2,2
48,31,5,2
40,40,1,1
39,21,5,2
56,29,1,2
54,30,1,2
41,20,1,1
51,30,5,2
100,62,1,4
62,37,1,3
45,30,5,2
78,40,4,2
30,18,2,1
43,28,2,2
37,19,5,1
83,83,4,2
50,33,1,2
38,18,4,1
78,41,4,3
67,41,4,3
44,28,1,2
63,62,1,3
79,79,1,3
40,23,1,2
49,30,2,2
42,28,2,2
43,24,2,2
32,17,5,1
31,18,2,1
43,19,1,1
37,19,1,1
46,29,1,2
49,19,5,1
30,17,1,1
84,44,1,3
56,36,1,2
38,38,1,1
57,35,2,2
47,30,1,2
64,43,1,3
64,42,5,3
43,27,2,2
47,30,1,2
56,56,1,2
38,19,1,1
55,34,2,2
26,14,1,1
51,30,1,2
83,48,1,3
37,36,4,1
25,13,1,1
31,15,1,1
38,24,2,2
40,16,1,1
37,19,1,1
46,30,1,2
65,65,1,2
77,45,1,3
32,21,5,1
53,28,1,2
39,16,2,1
40,38,1,1
65,38,1,3
54,32,1,2
41,29,1,2
32,17,1,1
81,50,5,3
58,42,1,3
43,29,1,2
36,22,5,2
38,20,1,1
32,16,1,1
37,23,5,2
72,43,1,3
54,32,1,2
45,28,5,2
39,21,1,1
44,43,5,2
79,44,1,3
51,30,1,2
33,17,2,1
33,19,1,1
63,37,1,3
45,30,5,2
41,17,2,1
38,17,1,1
60,38,1,3
36,18,1,1
67,46,1,3
41,20,4,1
32,19,1,1
37,37,1,1
104,57,2,3
57,32,5,2
115,55,4,3
37,19,1,1
42,19,1,1
36,21,1,1
38,20,1,1
74,47,2,3
30,19,5,1
42,20,1,1
74,45,1,3
29,27,6,1
35,17,5,1
65,65,1,3
54,33,2,2
70,45,5,3
71,34,6,2
53,30,1,2
61,56,5,2
63,30,4,2
50,30,1,2
77,50,2,3
34,18,1,1
57,57,1,2
33,17,1,1
54,29,4,2
44,30,1,2
47,30,1,2
42,17,1,1
37,19,5,1
56,41,2,3
76,43,1,3
75,45,1,3
53,32,1,2
28,15,2,1
79,44,1,3
59,59,2,2
64,43,1,3
41,26,2,2
38,19,1,1
40,38,4,1
32,16,1,1
78,44,1,3
74,41,1,3
59,34,1,2
45,16,1,1
36,19,5,1
47,29,1,2
64,44,5,3
54,26,6,1
118,61,6,3
51,19,2,1
45,28,5,2
32,19,5,1
37,19,1,1
75,45,1,3
25,25,6,1
51,30,1,2
27,27,4,1
133,133,1,4
37,19,1,1
66,42,2,3
45,29,2,2
70,39,4,2
40,20,1,1
52,30,1,2
75,46,5,3
41,19,2,1
44,25,5,2
63,63,1,2
39,19,1,1
42,28,1,2
26,9,4,1
60,44,1,3
70,69,2,3
31,18,2,1
41,20,6,1
37,37,1,1
44,29,1,2
40,38,1,1
37,22,1,2
38,19,1,1
75,43,1,3
56,36,1,2
78,43,1,3
32,22,5,1
63,36,1,2
49,18,1,1
29,18,2,1
43,43,1,1
44,20,6,1
45,26,1,2
38,24,2,2
50,34,1,3
62,35,2,2
44,28,1,2
32,18,1,1
37,19,1,1
52,30,1,2
37,22,5,2
46,28,1,2
39,20,1,1
50,30,1,2
64,29,5,2
79,48,1,3
38,20,1,1
35,19,1,1
43,26,5,2
33,33,5,1
80,44,4,2
54,35,1,3
34,21,1,1
47,30,1,2
63,38,1,3
50,34,1,3
84,41,4,2
64,44,1,3
38,17,6,1
55,37,1,3
82,82,1,2
47,31,5,2
31,19,2,1
46,46,1,1
112,112,5,3
99,61,1,4
44,28,2,2
74,45,1,3
78,78,1,3
51,30,1,2
52,30,1,2
41,20,1,1
30,18,2,1
39,23,1,2
55,19,2,1
47,30,1,2
44,28,5,2
55,37,1,3
134,134,2,3
68,40,2,2
44,29,2,2
45,27,1,2
59,34,4,2
114,65,1,3
33,19,1,1
74,48,2,3
75,45,1,3
64,33,1,2
54,28,5,2
59,38,1,3
37,22,5,2
60,60,1,2
44,29,2,2
31,18,2,1
84,84,1,3
36,25,5,2
74,36,6,2
46,46,4,1
38,20,1,1
47,30,2,2
89,47,6,3
63,44,1,3
49,49,1,1
43,27,2,2
35,19,5,1
57,42,4,3
44,29,1,2
78,74,1,3
118,57,6,3
55,36,5,3
54,30,1,2
53,30,1,2
62,45,1,3
58,32,1,2
32,21,5,1
59,33,1,2
77,45,1,3
41,41,4,1
45,28,1,2
73,53,2,3
77,46,1,3
51,30,1,2
28,12,1,1
54,36,1,3
63,30,1,2
77,45,1,3
57,31,1,2
76,50,6,3
39,39,1,1
51,35,1,2
66,34,1,2
35,19,1,1
37,19,1,1
47,31,1,2
51,51,1,1
46,18,1,1
61,43,1,3
52,30,1,2
44,27,1,2
38,18,1,1
63,37,1,3
39,17,1,1
41,20,1,1
46,27,5,2
44,29,1,2
52,30,1,2
72,34,4,2
44,28,1,2
46,28,1,2
62,32,1,2
56,37,1,2
32,18,1,1
43,26,2,2
41,18,1,1
64,42,1,3
45,28,1,2
30,17,1,2
32,21,5,1
59,18,2,1
32,17,5,1
32,21,5,1
38,19,1,1
32,21,5,1
20,12,2,1
86,50,4,3
29,16,2,1
43,43,1,1
76,43,1,3
84,84,1,3
29,18,2,1
53,32,1,2
51,30,1,2
28,15,2,1
45,27,1,2
60,45,1,3
54,30,1,2
44,28,2,2
78,40,4,2
34,20,2,2
57,38,1,3
64,45,1,3
66,42,1,3
41,25,2,2
43,29,2,2
38,23,1,2
65,63,2,2
32,18,1,1
69,44,5,3
67,44,5,3
65,44,5,3
31,19,1,1
60,38,1,3
64,60,1,2
62,59,2,2
41,17,5,1
35,14,1,1
44,28,1,2
77,45,1,3
46,45,1,2
64,60,1,2
84,62,2,4
65,44,5,3
38,19,1,1
85,10,1,3
43,28,2,2
43,19,1,1
46,27,1,2
46,46,6,1
79,75,2,3
36,21,1,1
58,39,1,2
39,26,2,2
40,40,1,1
37,19,5,1
35,19,5,1
37,37,1,1
74,45,1,3
52,50,6,2
39,19,1,1
55,40,2,3
23,15,2,1
79,76,1,3
62,33,1,1
53,34,1,2
53,30,1,2
63,38,1,3
51,23,1,1
41,26,1,2
34,20,1,1
56,35,5,2
74,51,2,3
53,30,1,2
37,37,6,1
39,39,1,1
79,44,1,3
43,28,2,2
54,32,1,2
100,95,1,4
32,19,2,1
42,42,4,1
59,31,6,2
74,45,1,3
58,32,1,2
90,57,4,4
63,44,1,3
56,56,1,2
37,22,1,2
52,52,4,1
42,28,2,2
38,23,5,2
54,41,2,3
88,49,1,3
39,20,1,1
35,14,1,1
29,27,1,1
73,42,1,3
44,27,2,2
37,18,1,1
37,37,1,1
167,167,1,3
52,20,2,1
58,38,1,3
38,19,1,1
43,28,2,2
57,56,5,2
74,41,1,3
63,63,1,2
59,43,1,3
58,30,1,2
85,52,2,3
31,30,1,1
54,32,1,2
48,48,6,1
74,45,1,3
38,38,1,1
47,17,4,1
76,45,1,3
45,19,1,1
29,17,2,1
43,18,1,1
37,22,5,2
58,34,1,3
82,82,1,3
79,47,1,3
28,15,5,1
61,56,1,2
63,39,1,3
38,22,2,2
38,20,1,1
30,18,2,1
49,34,1,3
38,37,6,1
39,19,2,1
61,61,1,2
45,30,1,2
38,20,1,1
38,18,6,1
64,46,5,3
64,45,1,3
36,19,5,1
99,62,1,4
32,18,1,1
41,23,5,2
53,30,1,2
71,46,2,3
45,29,1,2
52,27,2,2
37,19,1,1
29,14,5,1
86,49,1,3
64,64,1,2
82,82,1,3
47,30,1,2
41,26,1,2
37,18,1,1
50,50,1,2
51,9,4,1
17,13,2,1
41,20,1,1
73,36,1,2
77,44,1,3
31,20,1,1
45,30,5,2
86,84,1,3
33,21,5,1
61,44,1,3
45,30,1,2
40,20,1,1
31,19,1,1
68,46,5,3
37,19,1,1
48,28,1,2
38,19,1,1
101,101,1,3
40,40,1,1
32,18,1,1
